"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Location_Compare","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"Acerv_evm.model.Segkk3139_pilon.3",78.7908388502726,-1.27655124641497,0.44444531374874,-2.8722346865303,0.0040758015872998,0.0168194745502572,"NurseryvsCCC",0,106,289,438,258,114,155,296,70,88,302,137,56,39,0,88
"Acerv_evm.model.Segkk3165_pilon.20",1060.83311631462,-2.90627701263465,0.629508032832785,-4.61674333138594,3.89808895932765e-06,0.000120674724824131,"NurseryvsCCC",68,607,3286,2118,1543,1918,2554,1514,659,498,1216,366,363,108,0,552
"Acerv_evm.model.Segkk3190_pilon.17",139.160608251669,-2.10909747335059,0.660997461017628,-3.19077999195877,0.00141889282648699,0.00863613536045373,"NurseryvsCCC",0,37,227,411,305,282,610,296,57,47,561,137,27,25,0,146
"Acerv_evm.model.Segkk3201_pilon.1",76.3338075962476,-1.87143602846855,0.675886255308701,-2.76886238441674,0.00562523896275268,0.0218308646893035,"NurseryvsCCC",0,73,158,134,135,69,390,243,138,75,144,17,13,24,0,17
"Acerv_evm.model.Segkk3213_pilon.37",297.798231986755,-1.90987750703935,0.628846567303115,-3.0371120816165,0.00238856623366252,0.0123725732103523,"NurseryvsCCC",2,226,660,158,648,478,1292,826,227,27,811,448,135,107,0,284
"Acerv_evm.model.Segkk3213_pilon.31",152.053861739487,-1.18076494387468,0.498575975906677,-2.3682748486375,0.0178712541393692,0.0490567907417717,"NurseryvsCCC",0,128,642,806,612,411,193,281,178,160,707,265,135,74,0,166
"Acerv_evm.model.Segkk3228_pilon.6",492.558476303921,-1.93143892120746,0.63214514090563,-3.05537256592754,0.00224781103455699,0.0118157018988184,"NurseryvsCCC",1,229,1855,898,1092,1167,1732,1670,426,450,877,403,234,66,0,660
"Acerv_evm.model.Segkk3262_pilon.7",363.539033007393,-2.39370656089504,0.666257807533571,-3.59276324243965,0.000327189846271017,0.00319318591416528,"NurseryvsCCC",32,82,1189,1674,1072,263,238,662,187,119,655,265,43,28,0,512
"Acerv_evm.model.Segkk3263_pilon.2",167.908408906277,-1.32651106142409,0.543107628942329,-2.44244601020869,0.014588111450808,0.0427964027869675,"NurseryvsCCC",3,176,754,1095,745,133,252,247,86,94,801,542,63,27,0,281
"Acerv_evm.model.Segkk3263_pilon.8",1011.51736657894,-1.59304954880677,0.485714351400715,-3.27980745105163,0.00103877956486183,0.007071572152773,"NurseryvsCCC",59,1301,3673,2880,2331,1296,945,2263,1116,811,2352,1089,1009,205,4,1154
"Acerv_evm.model.Segkk3264_pilon.8",67.300406143693,-1.63795588117249,0.512713646642497,-3.19467970454588,0.00139986103789878,0.00863613536045373,"NurseryvsCCC",0,18,279,291,184,72,208,286,55,38,219,134,92,11,0,52
"Acerv_evm.model.Segkk3299_pilon.1",135.746716329614,-2.15412326159143,0.660531992952217,-3.26119443808267,0.00110943935202299,0.00734484448023776,"NurseryvsCCC",0,47,344,348,338,296,579,302,49,130,365,166,17,12,0,110
"Acerv_evm.model.Segkk3299_pilon.2",107.928782169751,-1.46816223652193,0.589869468834195,-2.48896122632619,0.0128116937299125,0.0392595961327516,"NurseryvsCCC",0,181,503,477,400,110,263,445,200,43,342,63,10,62,0,140
"Acerv_evm.model.Segkk3306_pilon.20",957.513858567038,1.85976573668076,0.770032579324382,2.41517798936831,0.0157275221169636,0.0450710008814836,"NurseryvsCCC",0,3362,1640,1436,957,196,14,280,2437,3300,5723,7337,4300,1542,0,385
"Acerv_evm.model.Segkk3306_pilon.7",223.059903080442,-2.92880853363302,0.747081036273894,-3.92033580217832,8.84256676834962e-05,0.00130477586166018,"NurseryvsCCC",23,53,350,404,248,5,531,232,71,66,165,115,57,22,0,165
"Acerv_evm.model.Segkk3320_pilon.12",134.662717498813,-1.59014192885187,0.518485059025811,-3.06690019542628,0.00216291061618578,0.0115417385467155,"NurseryvsCCC",0,48,605,954,565,200,272,516,220,133,407,125,73,42,0,86
"Acerv_evm.model.Segkk3323_pilon.8",121.171437086742,-1.99163635603349,0.602167092529649,-3.30744801690642,0.00094150183959377,0.00669873147940855,"NurseryvsCCC",6,22,508,360,447,229,127,368,163,48,441,45,77,10,0,81
"Acerv_evm.model.Segkk3324_pilon.4",696.931254172324,2.00174221193286,0.769586971149385,2.60106042198615,0.00929360837027156,0.0318711555745047,"NurseryvsCCC",0,5510,1074,258,149,28,1,284,954,1396,1337,2293,2157,2076,11,2060
"Acerv_evm.model.Segkk3330_pilon.6",52.2983637835789,-2.33719579409077,0.691773935341588,-3.37855428585452,0.000728680441016799,0.0057095340884734,"NurseryvsCCC",6,80,172,74,124,19,11,77,16,12,33,72,109,0,0,13
"Acerv_evm.model.Segkk3330_pilon.17",192.706868973106,-2.71405076194992,0.63156989879594,-4.29730860689235,1.72884423326376e-05,0.000428061832156108,"NurseryvsCCC",18,56,394,537,307,136,297,332,58,36,219,107,32,21,0,279
"Acerv_evm.model.Segkk3331_pilon.10",213.370622239354,-1.20544093862039,0.49826794400254,-2.41926247339373,0.0155520138968503,0.0447753330332575,"NurseryvsCCC",0,339,1645,933,741,287,328,752,194,359,790,161,108,85,0,358
"Acerv_evm.model.Segkk3356_pilon.8",46.316526615797,-1.35895303924242,0.570867234033755,-2.38050628626913,0.0172888660504256,0.0478828102246685,"NurseryvsCCC",0,27,150,274,150,59,68,361,60,13,46,29,85,21,0,106
"Acerv_evm.model.Segkk3361_pilon.24",299.550479326052,-2.21376892472663,0.47257028871833,-4.68452837086024,2.80605299809929e-06,0.000102173341519027,"NurseryvsCCC",0,633,1524,1679,956,612,674,1142,241,175,712,222,160,93,0,169
"Acerv_evm.model.Segkk3365_pilon.3",321.226217613728,-1.12716898593227,0.465544312631753,-2.42118517045199,0.0154699948155786,0.0447753330332575,"NurseryvsCCC",0,348,2099,1202,889,602,529,1037,409,501,858,515,564,108,0,392
"Acerv_evm.model.Segkk3365_pilon.9",234.2416657849,-2.193791550202,0.609885564374099,-3.59705439569371,0.000321841197908766,0.00319318591416528,"NurseryvsCCC",1,146,1242,1324,983,743,241,1078,184,31,896,112,108,29,0,299
"Acerv_evm.model.Segkk3383_pilon.1",344.534002661596,-2.83553900045681,0.546780217986669,-5.18588439592366,2.1499214687672e-07,1.47866821018544e-05,"NurseryvsCCC",11,468,1123,1491,612,946,574,1522,215,116,824,183,58,23,0,192
"Acerv_evm.model.Segkk3383_pilon.2",186.339025845218,-2.46746259731048,0.611468723051313,-4.03530467592439,5.453148862408e-05,0.000888289248902777,"NurseryvsCCC",0,159,1496,1354,683,451,249,813,124,20,324,66,38,46,0,315
"Acerv_evm.model.Segkk3387_pilon.15",71.335301312782,-1.28998279724816,0.487768865818707,-2.644659976571,0.00817730422807827,0.0289035049966434,"NurseryvsCCC",0,42,299,354,335,131,108,286,59,166,105,100,162,15,0,63
"Acerv_evm.model.Segkk3403_pilon.4",755.952734005626,1.35726479649149,0.485119471764279,2.79779492576415,0.00514527693687016,0.0201387264034801,"NurseryvsCCC",4,2332,1411,1693,1094,451,41,614,2161,1478,1770,2087,2876,809,44,825
"Acerv_evm.model.Segkk3410_pilon.6",342.105561882327,-1.85044611613485,0.767593109046453,-2.41071225669754,0.0159214040037978,0.0454423405625937,"NurseryvsCCC",0,40,2552,2732,1581,366,667,1232,193,89,892,297,8,61,0,751
"Acerv_evm.model.Segkk3412_pilon.3",294.838126713131,-4.40351678472339,0.645537817125074,-6.82146989363786,9.01136563056587e-12,5.57803532532027e-09,"NurseryvsCCC",16,517,979,746,93,948,519,1208,75,35,4,22,78,30,0,51
"Acerv_evm.model.Segkk3417_pilon.70",269.567446089441,-2.83552322414377,0.674235951857882,-4.20553548995776,2.60464710147675e-05,0.000586282383932402,"NurseryvsCCC",26,101,540,491,327,372,332,703,49,187,367,127,33,8,0,157
"Acerv_evm.model.Segkk3420_pilon.10",74.9227133795264,-1.20732976815444,0.493010155345823,-2.44889431802385,0.0143295485426277,0.0423388570304846,"NurseryvsCCC",0,53,427,407,308,49,172,270,98,68,288,149,49,8,0,100
"Acerv_evm.model.Segkk3444_pilon.2",127.539853057352,-1.95923302262661,0.588833932212141,-3.32730998579876,0.000876887688315342,0.00637323130421089,"NurseryvsCCC",7,59,204,554,210,131,236,410,34,137,334,191,100,7,0,103
"Acerv_evm.model.Segkk3453_pilon.9",369.033019329423,-1.74260092292575,0.637843846269513,-2.73201808423411,0.00629476857187738,0.0237589130853177,"NurseryvsCCC",30,157,359,395,394,422,650,637,375,131,458,334,175,121,0,606
"Acerv_evm.model.Segkk3465_pilon.14",808.924863848653,-3.10628999090365,0.555545150634402,-5.59142670466376,2.25211360262528e-08,3.48514580006262e-06,"NurseryvsCCC",10,1265,6365,5126,1723,1747,1635,3034,358,231,1173,379,87,55,0,624
"Acerv_evm.model.Segkk3465_pilon.8",671.102823755546,-1.65475149146737,0.518434205754698,-3.19182544882142,0.00141376740995098,0.00863613536045373,"NurseryvsCCC",24,599,3560,3518,2670,753,546,1911,429,624,2318,890,617,99,0,950
"Acerv_evm.model.Segkk3467_pilon.8",93.9665483777246,-2.63578213710571,0.606802849405787,-4.34372076480327,1.40089560582216e-05,0.000362957834592711,"NurseryvsCCC",0,46,292,443,291,369,218,309,19,45,270,35,41,12,0,90
"Acerv_evm.model.Segkk3481_pilon.14",2116.22614094636,1.67449980600164,0.64882345846083,2.58082500588677,0.0098564530224477,0.0332487434381206,"NurseryvsCCC",0,8251,4578,3305,2626,177,227,1631,6687,8621,5129,8677,10489,3902,15,2122
"Acerv_evm.model.Segkk3490_pilon.5",798.299954768306,-1.67030322403498,0.449673885009082,-3.71447682357904,0.000203624529966736,0.00227735162066533,"NurseryvsCCC",40,1090,3947,2673,2268,972,651,2210,890,637,2007,628,826,233,3,685
"Acerv_evm.model.Segkk3507_pilon.3",5285.888975152,-1.90106807083634,0.484960237935782,-3.92004936101191,8.85308339090916e-05,0.00130477586166018,"NurseryvsCCC",136,6723,15308,13917,9518,10732,12643,14601,4775,3037,6610,3483,2582,1079,108,4052
"Acerv_evm.model.Segkk3515_pilon.13",181.906507633794,-1.43281940171522,0.596732237557698,-2.40110942820762,0.0163454477067936,0.045990146047751,"NurseryvsCCC",0,224,1681,541,929,207,286,786,276,160,407,272,40,8,0,382
"Acerv_evm.model.Segkk3515_pilon.12",269.706819421576,-1.24831935445613,0.491884765511932,-2.53782886151584,0.0111542515041519,0.0356820758711629,"NurseryvsCCC",1,164,1398,521,1000,304,570,1607,315,455,669,437,264,80,0,266
"Acerv_evm.model.Segkk3515_pilon.11",126.081007639713,-2.0317763133468,0.497348457014454,-4.0852168830349,4.40356648226576e-05,0.000775245639903157,"NurseryvsCCC",0,114,1263,366,519,146,349,347,36,146,226,227,68,37,0,35
"Acerv_evm.model.Segkk3515_pilon.10",1058.48713191434,-1.8241987846587,0.532904579150478,-3.42312461935816,0.000619056893625189,0.00500910087782996,"NurseryvsCCC",18,1698,12446,2240,2861,863,2313,2154,1677,989,2425,681,560,363,0,425
"Acerv_evm.model.Segkk3515_pilon.15",476.329094030033,-2.15095083369963,0.7026137470918,-3.06135603324396,0.00220336923260365,0.0117071721457653,"NurseryvsCCC",0,146,1824,424,826,435,2799,1092,189,435,467,428,66,47,0,243
"Acerv_evm.model.Segkk3517_pilon.3",69.6514297460266,-1.28905234614539,0.475573731031633,-2.71052049773465,0.00671776962020781,0.025125676102167,"NurseryvsCCC",2,64,216,426,349,87,77,130,42,104,292,100,65,10,0,68
"Acerv_evm.model.Segkk3522_pilon.27",56.6970397001173,-1.83780780521055,0.555501725357096,-3.3083746122105,0.000938391949843139,0.00669873147940855,"NurseryvsCCC",3,87,153,45,33,83,121,199,38,13,38,85,31,24,0,85
"Acerv_evm.model.Segkk3591_pilon.27",424.993651462135,-1.72186318237689,0.643051158652342,-2.67764571948746,0.00741415941302195,0.0271742325330841,"NurseryvsCCC",13,164,1998,1772,1495,983,297,1663,258,317,1323,660,22,61,0,826
"Acerv_evm.model.Segkk3615_pilon.6",528.267074104044,-1.32629741490046,0.459565423327617,-2.88598172877545,0.00390194808945073,0.0166285605816216,"NurseryvsCCC",13,812,2190,2281,1337,623,796,1711,703,464,1344,880,337,173,0,939
"Acerv_evm.model.Segkk3619_pilon.2",84.2450013913004,-1.97702282667271,0.558147730472539,-3.54211388622673,0.000396934060461259,0.00359710664114868,"NurseryvsCCC",0,77,425,419,221,111,232,363,24,31,333,136,27,14,0,120
"Acerv_evm.model.Segkk3636_pilon.7",787.542641970222,-3.16978233991794,0.598954468897586,-5.29219248627049,1.20858585283131e-07,1.06873520414654e-05,"NurseryvsCCC",35,854,1418,1245,795,3123,1743,1743,360,176,778,231,288,181,0,137
"Acerv_evm.model.Segkk3637_pilon.41",606.100615203725,-1.99657953540829,0.528635176188219,-3.77685713199193,0.000158819770772929,0.00194672154670184,"NurseryvsCCC",5,611,4278,1222,1336,781,2088,1797,690,415,1243,385,278,139,0,409
"Acerv_evm.model.Segkk3637_pilon.8",164.504604090345,-1.60956823023051,0.391866186561636,-4.10744352390646,4.00062556554938e-05,0.000750420371234869,"NurseryvsCCC",0,491,1420,648,591,283,234,499,187,194,340,132,196,79,0,126
"Acerv_evm.model.Segkk3638_pilon.11",183.062944687851,-1.93020012379706,0.628583670876284,-3.07071311780378,0.00213548224833326,0.0115417385467155,"NurseryvsCCC",18,140,559,662,323,52,145,238,121,166,319,222,23,31,0,136
"Acerv_evm.model.Segkk3643_pilon.24",247.255503304407,-1.6813167793029,0.655021695947837,-2.56681082428877,0.0102638590954604,0.0337943020217552,"NurseryvsCCC",0,194,901,1487,1091,487,472,969,33,378,999,213,111,13,0,385
"Acerv_evm.model.Segkk3643_pilon.13",322.462617898207,-1.19197143534388,0.416860836052335,-2.85939894625705,0.00424444625055734,0.0173994187357284,"NurseryvsCCC",9,632,1275,1458,918,416,326,1022,484,389,1010,489,229,214,0,179
"Acerv_evm.model.Segkk3668_pilon.16",164.466951661935,-1.68867506160603,0.585178775127366,-2.88574215843438,0.00390491926047536,0.0166285605816216,"NurseryvsCCC",0,53,827,1300,717,352,252,506,133,118,503,236,49,30,0,259
"Acerv_evm.model.Segkk3683_pilon.8",195.381981059191,-1.60690316065321,0.527590710728127,-3.04573816024077,0.0023210987245857,0.0120736143741054,"NurseryvsCCC",0,124,983,841,1016,459,256,954,305,242,398,175,70,45,0,279
"Acerv_evm.model.Segkk3684_pilon.19",1371.20040335766,-3.78186874374815,0.653326549053108,-5.78863471755335,7.09608241153847e-09,1.25499286078352e-06,"NurseryvsCCC",0,2479,9589,6106,2211,3211,4187,7276,346,268,1024,411,419,36,0,622
"Acerv_evm.model.Segkk3684_pilon.20",1180.5090012094,-2.79216046068266,0.604563462028894,-4.61847371872635,3.86572929318922e-06,0.000120674724824131,"NurseryvsCCC",26,1251,3353,3666,1380,4315,2595,4587,445,562,1638,660,230,147,0,1213
"Acerv_evm.model.Segkk3692_pilon.7",42.1187426085896,-1.47534279070031,0.567727999392175,-2.5986789312485,0.00935832581380733,0.0319442308107098,"NurseryvsCCC",0,29,239,148,122,167,57,61,15,58,165,102,19,9,0,52
"Acerv_evm.model.Segkk3700_pilon.5",178.493438208977,-1.13668835896114,0.449058946031957,-2.53126759639311,0.0113651105184602,0.03616342461514,"NurseryvsCCC",3,403,1546,1237,529,231,35,363,263,266,580,322,308,58,0,121
"Acerv_evm.model.Segkk3707_pilon.5",112.092595908696,-1.52160561267669,0.491180809880707,-3.09785232254136,0.0019492853783467,0.0108215932663373,"NurseryvsCCC",2,109,406,490,294,383,124,275,166,148,148,216,53,25,0,119
"Acerv_evm.model.Segkk3707_pilon.1",157.497144494278,-1.40370826736353,0.567072444481501,-2.47535968468192,0.0133102051952196,0.0401182345472532,"NurseryvsCCC",0,217,272,839,576,406,261,543,208,204,702,296,50,18,0,192
"Acerv_evm.model.Segkk3709_pilon.2",391.715151675465,-1.34270540402274,0.531952232726274,-2.52410897335898,0.0115991966309179,0.0366321567068276,"NurseryvsCCC",1,445,1966,2258,1523,714,596,1135,279,358,1192,527,421,66,0,925
"Acerv_evm.model.Segkk3714_pilon.1",434.288068224597,-1.93320565900214,0.681266085390447,-2.83766607564823,0.00454446983322751,0.0183857962533845,"NurseryvsCCC",53,74,286,926,389,602,205,326,271,261,367,171,95,106,0,357
"Acerv_evm.model.Segkk3731_pilon.10",441.276465211594,-1.02092322323714,0.413233455454101,-2.47057252931094,0.0134896960924047,0.0403387530492683,"NurseryvsCCC",4,687,2307,2937,1806,375,566,1138,862,466,1489,582,497,195,0,513
"Acerv_evm.model.Segkk3738_pilon.5",4318.04602784407,1.13205789877565,0.453072573297332,2.49862376470254,0.0124676598607758,0.038594066874722,"NurseryvsCCC",11,16721,8623,5645,6635,2951,452,7996,10332,7500,16488,15607,14363,5779,67,12976
"Acerv_evm.model.Segkk3743_pilon.7",411.333317288963,-1.62867821708121,0.541937002112917,-3.00529067166715,0.00265327156696858,0.0132017161140596,"NurseryvsCCC",0,404,3380,1631,1564,754,749,1394,466,250,1264,331,253,134,0,569
"Acerv_evm.model.Segkk3756_pilon.3",210.821034370709,-1.97460270621542,0.688335265420368,-2.86866416034855,0.00412209227449715,0.0169539874944434,"NurseryvsCCC",0,22,1368,830,778,479,602,351,101,200,776,217,64,7,0,239
"Acerv_evm.model.Segkk3757_pilon.5",90.4708405061013,-2.26120776324685,0.707249448614938,-3.19718561488474,0.00138775595266345,0.00863337622812737,"NurseryvsCCC",0,18,177,242,225,522,139,336,33,57,357,74,7,11,0,85
"Acerv_evm.model.Segkk3765_pilon.3",3392.4191347477,1.57978934588693,0.526468843464724,3.00072713798264,0.00269335795784006,0.0132843711227331,"NurseryvsCCC",20,7669,8448,5892,5639,634,45,3723,8651,8537,9304,9170,9622,4571,165,8797
"Acerv_evm.model.Segkk3767_pilon.9",655.834771646138,-3.32433495758472,0.708752287022454,-4.6904045580588,2.72665393511957e-06,0.000102173341519027,"NurseryvsCCC",18,151,1612,1110,439,2156,2372,1623,181,170,596,197,21,63,0,508
"Acerv_evm.model.Segkk3768_pilon.2",93.955991047348,-2.51928060152289,0.781827394758176,-3.2222976815773,0.00127166939666888,0.00815713322837343,"NurseryvsCCC",12,34,129,158,206,0,79,131,33,50,131,38,11,10,0,41
"Acerv_evm.model.Segkk3770_pilon.3",2082.99641814441,1.30582700675636,0.498393474977257,2.6200724373768,0.00879110912987541,0.0305713289404094,"NurseryvsCCC",3,4553,5202,6069,4498,599,301,3605,4059,6487,6670,8033,7469,2819,12,6744
"Acerv_evm.model.Segkk3775_pilon.1",799.495707202503,-1.83069589631683,0.623849632812064,-2.93451466512016,0.00334069766344471,0.0153177174346095,"NurseryvsCCC",2,554,4856,4372,1955,1471,1798,2888,369,507,2941,827,252,134,0,1325
"Acerv_evm.model.Segkk3776_pilon.1",463.871137677185,-2.25989334240659,0.756269715705171,-2.98821081351828,0.00280615921166517,0.0134941627439215,"NurseryvsCCC",59,50,749,1039,673,183,156,891,256,193,611,211,12,66,0,453
"Acerv_evm.model.Segkk3777_pilon.1",683.053021872484,-1.21769425947871,0.496539735405585,-2.45236014894975,0.0141922535389606,0.0420335164622803,"NurseryvsCCC",22,953,4379,2528,1383,1004,537,850,515,537,3974,1596,915,174,0,918
"Acerv_evm.model.Segkk3782_pilon.21",80.0050286004559,-1.6101238196269,0.502188137185267,-3.20621635678522,0.00134492824434926,0.00840919781062817,"NurseryvsCCC",0,163,227,168,265,187,241,156,113,43,222,72,68,32,0,85
"Acerv_evm.model.Segkk3782_pilon.5",82.2945296540767,-1.92173046431405,0.537647058532269,-3.57433456357078,0.000351119733821626,0.00334170342579681,"NurseryvsCCC",0,86,375,564,407,189,92,424,42,59,271,115,11,23,0,80
"Acerv_evm.model.Segkk3798_pilon.1",314.458922548438,-1.41684929312829,0.424916509409773,-3.33441808391101,0.000854780732948429,0.00630396240280638,"NurseryvsCCC",13,841,1711,1229,905,159,316,828,435,384,1035,286,338,91,0,227
"Acerv_evm.model.Segkk3799_pilon.9",497.522618505432,-3.92471156951461,0.595400391608454,-6.5917181527411,4.34765379981061e-11,1.79413180138851e-08,"NurseryvsCCC",28,332,2952,2119,500,833,1172,963,107,130,333,111,25,28,0,179
"Acerv_evm.model.Segkk3801_pilon.2",551.943522082373,-1.65702554852813,0.557234346437186,-2.97366011108743,0.00294270836497127,0.0139327416509406,"NurseryvsCCC",0,334,3403,1367,2077,427,1934,2018,396,647,1786,596,273,98,0,318
"Acerv_evm.model.Segkk3804_pilon.21",5752.7685316613,2.0448948710452,0.674336414298494,3.03245505905607,0.00242573214555877,0.012460814921999,"NurseryvsCCC",6,18309,8897,8024,6393,363,20,5220,14314,13836,24918,31605,23809,9307,27,20715
"Acerv_evm.model.Segkk3816_pilon.2",140.116193579268,-1.70597440124094,0.462040710028418,-3.69225993340719,0.000222270117960244,0.00241377549153318,"NurseryvsCCC",0,128,1725,429,406,182,286,443,58,137,365,144,185,33,0,145
"Acerv_evm.model.Segkk3817_pilon.6",389.348727030751,-1.72728923343723,0.662524581388446,-2.6071322966121,0.00913040758160824,0.0315738675587458,"NurseryvsCCC",21,101,328,540,407,1437,489,945,292,389,486,434,132,42,0,658
"Acerv_evm.model.Segkk3819_pilon.4",123.165141069732,-2.58968378185245,0.673683271626321,-3.8440672210856,0.000121011834847752,0.0015937516121438,"NurseryvsCCC",0,56,397,411,331,373,225,951,23,21,177,36,36,25,0,354
"Acerv_evm.model.Segkk3858_pilon.6",195.540456135734,-1.48653586025475,0.558114042412483,-2.66349840227833,0.00773327791256901,0.0278566671562195,"NurseryvsCCC",7,86,915,1054,608,115,329,426,210,90,736,365,64,33,0,298
"Acerv_evm.model.Segkk3933_pilon.4",124.586264518157,-1.62930859422562,0.555187581868845,-2.93469927540728,0.003338710920334,0.0153177174346095,"NurseryvsCCC",7,90,346,280,213,351,71,221,12,42,291,48,154,51,0,355
"Acerv_evm.model.Segkk3945_pilon.16",856.696218188944,-3.3319212959503,0.759844020575765,-4.38500693000856,1.15982086031935e-05,0.000326331414789853,"NurseryvsCCC",31,180,1110,1746,1139,1265,3805,1864,347,100,779,141,48,37,0,873
"Acerv_evm.model.Segkk3945_pilon.10",255.185371441775,-1.27047036744312,0.492841002043812,-2.57785038617825,0.00994170324588759,0.033354549101379,"NurseryvsCCC",0,311,1206,1771,907,431,346,1005,564,320,611,189,130,102,0,368
"Acerv_evm.model.Segkk3959_pilon.6",95.0140201127437,-2.65217545840076,0.683807352727129,-3.87854188438231,0.000105084435722386,0.00144133495239014,"NurseryvsCCC",8,94,356,366,146,151,112,67,104,26,109,44,0,9,0,42
"Acerv_evm.model.Segkk3960_pilon.4",95.8883277427384,1.17846512205151,0.4624985645899,2.54804060439941,0.0108329861367984,0.0350162841706433,"NurseryvsCCC",0,164,345,298,240,22,15,162,224,428,291,415,349,148,0,112
"Acerv_evm.model.Segkk3961_pilon.27",258.233209822117,-1.76678151756345,0.504160626434589,-3.50440201976518,0.000457633934135132,0.00398979443985418,"NurseryvsCCC",4,372,1305,1909,1048,423,263,707,736,439,427,157,30,70,0,125
"Acerv_evm.model.Segkk3979_pilon.10",1750.35280547647,-3.17480771243835,0.651280940308808,-4.87471307072644,1.08966717895929e-06,5.21538664953779e-05,"NurseryvsCCC",35,1308,3874,4030,2086,7119,5229,4543,663,605,1957,547,219,188,0,1276
"Acerv_evm.model.Segkk3980_pilon.3",1197.57992710209,-3.63277507530756,0.763932429065659,-4.75536177951064,1.98091353722737e-06,8.17456986362494e-05,"NurseryvsCCC",166,164,1345,2016,1239,1041,696,1653,292,164,875,150,104,32,0,368
"Acerv_evm.model.Segkk3980_pilon.11",387.750938761005,1.90282659974245,0.610470906976404,3.11698162516366,0.00182712959984638,0.0103110675296394,"NurseryvsCCC",2,992,473,292,299,128,2,404,447,557,1059,1048,1099,204,52,298
"Acerv_evm.model.Segkk3985_pilon.4",91.1027596702904,-2.93321638179567,0.592623182657433,-4.94954714502154,7.43863580192322e-07,4.00392657512215e-05,"NurseryvsCCC",0,35,635,157,209,52,495,252,22,18,30,50,52,15,0,39
"Acerv_evm.model.Segkk3986_pilon.11",77.2484767703797,-2.49302040370794,0.688587092999733,-3.62048668796194,0.000294049380444764,0.00305599450879103,"NurseryvsCCC",6,46,187,204,125,110,136,116,7,88,39,20,19,1,0,115
"Acerv_evm.model.Segkk3987_pilon.3",98.8776355431979,-2.09215091980743,0.587753750402476,-3.5595705146497,0.000371461786168607,0.00348386129755103,"NurseryvsCCC",0,81,247,385,210,223,341,246,20,51,449,153,27,22,0,89
"Acerv_evm.model.Segkk3987_pilon.23",89.3813309861465,-1.75772814526838,0.48333286560971,-3.63668244047724,0.000276172059184102,0.00292223084846084,"NurseryvsCCC",0,144,216,513,353,154,154,495,34,139,208,223,109,23,0,27
"Acerv_evm.model.Segkk3991_pilon.4",130.306444009358,-1.08482993907258,0.432703882826486,-2.50709545749002,0.0121727832802457,0.0379594602038895,"NurseryvsCCC",0,250,934,814,858,110,63,583,248,95,410,134,200,36,0,178
"Acerv_evm.model.Segkk4002_pilon.7",325.036771109988,-1.83447388280787,0.59596359844209,-3.07816431675252,0.00208280036018702,0.0114093223270422,"NurseryvsCCC",0,183,2905,1144,850,778,533,1555,207,282,707,427,101,55,0,556
"Acerv_evm.model.Segkk4002_pilon.8",164.889902570456,-1.32600087388143,0.50047136913602,-2.6495039589788,0.00806100277878512,0.0286767857475172,"NurseryvsCCC",0,227,2253,795,543,99,219,577,139,206,555,210,89,26,0,251
"Acerv_evm.model.Segkk4004_pilon.20",110.000569743652,-1.1404131293977,0.389857536705796,-2.92520477873513,0.00344229620780792,0.0154965916555135,"NurseryvsCCC",3,177,380,608,304,134,127,360,128,219,267,117,100,33,0,132
"Acerv_evm.model.Segkk4012_pilon.18",125.889317550309,-1.91493901264095,0.770391025809933,-2.48567149471623,0.0129307267471573,0.0393322843070779,"NurseryvsCCC",0,910,1857,1050,297,6,6,177,64,538,183,222,84,6,0,31
"Acerv_evm.model.Segkk4020_pilon.9",97.720818210353,-1.39173898087317,0.559594204820261,-2.48705038201779,0.012880715603704,0.0393322843070779,"NurseryvsCCC",0,166,289,326,212,404,131,230,136,15,359,241,45,34,0,158
"Acerv_evm.model.Segkk4023_pilon.10",1437.05467296504,1.96417085995577,0.832061319185931,2.36060830453874,0.0182449899368986,0.0497517567001774,"NurseryvsCCC",0,4380,2733,2737,2410,13,23,672,6544,4133,7492,6383,5559,3111,0,1205
"Acerv_evm.model.Segkk4025_pilon.6",463.083387323667,-2.4972980835074,0.66433198580497,-3.75911161417499,0.000170517759613539,0.00201048558477678,"NurseryvsCCC",6,280,1161,1502,1118,946,1653,1502,311,399,924,164,13,74,0,332
"Acerv_evm.model.Segkk4052_pilon.2",47.7767443181649,-1.71094738287732,0.575486482796455,-2.97304529997531,0.00294860929931054,0.0139327416509406,"NurseryvsCCC",0,27,246,127,189,91,124,157,120,20,176,78,15,6,0,22
"Acerv_evm.model.Segkk4069_pilon.6",200.475778156563,-1.9146251354925,0.704553974770993,-2.71749958704701,0.00657772374796252,0.0246764303029624,"NurseryvsCCC",0,41,1186,824,442,220,658,725,42,35,640,260,50,25,0,533
"Acerv_evm.model.Segkk4094_pilon.1",567.32500899383,-1.40557466261415,0.458164353178842,-3.067839418021,0.00215612447347023,0.0115417385467155,"NurseryvsCCC",22,962,2127,2482,1526,377,871,1103,719,466,1469,913,779,253,0,473
"Acerv_evm.model.Segkk4102_pilon.2",233.431115101175,-1.65957785151857,0.571246892190034,-2.90518491077669,0.00367036192678846,0.0161704913358153,"NurseryvsCCC",1,135,1262,1031,737,534,412,984,193,253,672,166,72,38,0,460
