transcript_id,1087_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1089_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1090_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1091_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1092_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1096_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1097_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1098_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1099_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2263_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2265_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2266_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2267_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2268_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2382_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2383_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2384_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf
MSTRG.8817.1,0,137,12,57,96,20,0,0,11,22,0,142,38,14,11,0,0
MSTRG.26337.1,0,3,3,23,20,0,0,0,0,5,0,3,6,0,0,0,0
Acerv_evm.model.Segkk713_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1445_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4069.1,0,502,294,482,269,450,0,0,4,469,198,522,711,904,89,0,59
Acerv_evm.model.Segkk1445_pilon.3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
Acerv_evm.model.Segkk3146_pilon.3,0,0,0,0,0,11,0,0,0,0,26,0,0,0,0,0,38
Acerv_evm.model.Segkk2120_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13486.1,0,40,15,917,568,899,0,0,576,564,954,62,134,280,36,0,73
MSTRG.36967.1,0,185,236,167,193,212,4,1,50,494,588,202,690,171,190,0,159
MSTRG.2874.1,0,1,65,63,62,56,0,0,2,0,0,2,0,23,0,0,0
MSTRG.5955.1,1,199,204,41,119,60,13,10,54,73,66,189,270,120,68,7,22
Acerv_evm.model.Segkk4315_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1541_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18509.1,0,23,58,82,0,27,0,0,0,40,21,102,208,2,30,0,9
Ala_386_tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12501.1,0,11,109,15,88,37,0,0,118,12,5,1,0,6,8,0,155
MSTRG.35843.1,1,183,229,42,92,73,15,1,45,79,140,56,188,358,82,0,4
Acerv_evm.model.Segkk1395_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14740.1,0,0,0,0,80,0,0,0,0,0,0,0,22,47,0,0,0
MSTRG.18488.1,0,0,60,154,34,0,0,5,1,0,0,32,8,1,0,0,30
Acerv_evm.model.Segkk2481_pilon.124,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
MSTRG.1299.1,0,0,0,0,22,0,0,0,0,0,0,0,25,2,0,1,0
MSTRG.596.1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19872.1,0,25,0,0,0,0,0,0,0,0,0,78,531,555,0,0,6
Acerv_evm.model.Segkk122_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34722.1,2,631,755,130,285,163,13,0,31,370,351,1051,458,261,485,0,226
Acerv_evm.model.Segkk122_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3383.1,0,32,81,9,46,3,0,0,16,2,0,85,0,0,0,0,0
MSTRG.22966.1,0,0,0,0,0,1,0,0,2,2,0,2,54,0,0,0,0
MSTRG.17942.1,0,0,136,10,26,0,0,2,0,16,3,0,0,0,0,0,40
Acerv_evm.model.Segkk644_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7984.1,0,40,273,80,238,40,0,3,0,0,0,144,92,0,6,0,8
Acerv_evm.model.Segkk644_pilon.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk644_pilon.14,1,0,31,108,41,11,24,7,21,20,0,50,0,0,1,0,15
Acerv_evm.model.Segkk644_pilon.17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk644_pilon.16,0,0,5,5,3,1,32,0,0,46,0,1,0,0,0,0,1
Acerv_evm.model.Segkk644_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ala_567_tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk644_pilon.13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
MSTRG.16557.1,0,33,6,55,34,112,0,0,0,52,2,57,32,4,33,0,8
MSTRG.4075.1,0,24,12,113,4,5,0,0,0,7,163,124,0,0,0,0,0
MSTRG.20333.3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14990.1,0,0,23,5,0,42,0,1,0,0,33,150,32,0,0,0,9
MSTRG.26768.1,2,549,817,804,678,647,75,266,570,558,666,992,819,694,210,0,451
MSTRG.40124.1,0,231,138,301,207,614,84,9,121,337,53,568,166,158,70,0,37
MSTRG.31323.1,0,0,40,0,46,0,0,0,0,10,0,0,0,0,0,0,110
MSTRG.18273.1,0,53,50,6,2,0,1,0,0,4,0,82,1,4,15,0,0
Acerv_evm.model.Segkk556_pilon.2,0,0,48,0,8,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7591.1,0,0,57,27,46,0,96,14,40,0,0,28,30,0,0,0,23
Acerv_evm.model.Segkk4360_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4360_pilon.6,0,0,8,0,0,0,0,0,0,0,0,146,0,0,0,0,0
Acerv_evm.model.Segkk3421_pilon.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MSTRG.46644.1,26,1465,603,442,297,755,57,80,317,648,438,498,838,790,426,10,177
MSTRG.2774.1,2,1693,1067,922,492,436,2,1,69,684,1059,671,1140,759,330,0,77
MSTRG.42660.1,1,62,108,2,32,27,2,3,3,8,1,12,10,26,4,0,37
Acerv_evm.model.Segkk4360_pilon.5,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3421_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3421_pilon.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4063_pilon.19,0,2452,554,1065,712,690,1202,0,0,704,424,732,1580,1226,554,0,579
MSTRG.4704.1,2,60,85,19,2,5,0,0,0,23,4,0,13,27,24,0,0
MSTRG.29504.1,0,9,14,60,4,3,5,0,0,1,0,7,18,0,18,0,49
Acerv_evm.model.Segkk556_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4360_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30492.1,0,87,173,43,136,21,0,0,0,104,139,86,195,117,22,0,5
MSTRG.27932.1,0,0,0,103,56,0,0,0,0,11,0,35,18,0,9,0,0
MSTRG.43607.1,0,46,37,0,3,6,7,0,0,21,25,102,170,17,83,0,0
MSTRG.39780.1,0,115,98,81,61,30,3,0,43,51,188,18,181,240,59,0,3
MSTRG.30915.1,0,101,0,0,0,42,0,0,0,33,0,0,16,0,7,0,0
MSTRG.45149.1,1,44,228,732,395,10,75,36,287,44,3,297,60,0,0,0,42
Acerv_evm.model.Segkk2719_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39002.1,0,611,739,71,166,85,0,0,35,79,93,236,336,301,60,0,15
Acerv_evm.model.Segkk749_pilon.2,0,0,0,62,41,0,0,0,0,62,0,0,51,18,0,0,0
MSTRG.42117.1,0,540,284,207,95,28,0,0,19,138,262,121,128,318,160,0,129
MSTRG.36526.1,1,326,78,88,59,68,0,0,2,141,255,45,92,136,50,0,0
MSTRG.21712.8,0,1,144,4,0,0,280,0,5,0,0,2,0,9,0,0,0
Acerv_evm.model.Segkk2560_pilon.2,0,0,114,0,129,0,0,0,44,0,0,38,0,0,0,0,0
MSTRG.15282.1,0,0,9,0,0,0,0,0,0,3,0,65,32,0,2,0,0
MSTRG.35819.1,0,7,0,6,0,106,0,0,25,5,1,0,31,0,4,0,0
Acerv_evm.model.Segkk1884_pilon.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16356.1,0,69,194,151,133,36,0,42,58,74,166,191,154,108,46,0,48
MSTRG.39268.1,0,0,0,0,101,0,0,0,0,0,0,35,0,0,0,0,0
Acerv_evm.model.Segkk1124_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1124_pilon.1,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk128_pilon.1,0,1034,1110,2687,1389,2392,199,259,0,1789,1166,2318,1108,1273,487,0,393
Acerv_evm.model.Segkk128_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk128_pilon.3,0,5,221,633,513,37,248,12,528,29,56,387,47,19,16,0,141
Acerv_evm.model.Segkk128_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4266_pilon.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MSTRG.13708.1,7,2632,1069,1062,1142,1130,7,5,218,1326,1572,1159,3152,1480,1019,0,256
MSTRG.27632.1,0,57,119,20,52,1,0,0,0,0,0,101,104,15,21,0,0
MSTRG.41370.1,3,988,552,558,416,513,55,5,66,823,896,920,1341,1111,428,0,406
Acerv_evm.model.Segkk3756_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6251.1,0,17,156,166,175,0,53,19,145,0,0,44,54,0,8,0,46
MSTRG.19539.1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
MSTRG.17411.1,0,0,0,0,0,0,1,0,0,0,0,235,0,0,0,0,0
Acerv_evm.model.Segkk3739_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1828_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1828_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3756_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11883.1,0,138,100,65,113,91,0,0,26,98,32,23,49,38,17,0,32
MSTRG.9520.1,4,195,41,3,68,3,0,0,10,134,14,3,130,108,138,0,118
MSTRG.21712.6,0,0,126,89,48,25,0,0,95,0,0,0,0,4,0,0,46
MSTRG.33015.1,0,13,61,57,14,2,0,0,30,4,46,36,17,0,0,0,18
Acerv_evm.model.Segkk4305_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3685_pilon.21,0,746,679,539,340,915,0,0,0,635,523,765,693,0,359,1,0
Acerv_evm.model.Segkk3685_pilon.20,2,91,5,15,40,126,0,1,0,1,0,106,1,0,50,0,21
Acerv_evm.model.Segkk923_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk923_pilon.2,0,112,17,28,37,41,0,0,1,0,1,0,2,0,7,0,0
Acerv_evm.model.Segkk923_pilon.1,3,406,396,384,401,635,16,0,196,837,895,256,681,315,316,0,244
MSTRG.20509.1,0,378,217,100,169,212,1,2,37,404,107,251,300,178,72,0,24
MSTRG.44896.1,0,0,45,23,9,0,0,0,2,3,0,7,27,0,0,0,3
MSTRG.45894.1,0,300,251,245,259,455,0,0,82,215,487,267,169,247,141,0,7
MSTRG.37002.1,1,235,176,70,88,380,1,0,9,152,0,189,33,88,40,0,16
Acerv_evm.model.Segkk2523_pilon.2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
Acerv_evm.model.Segkk2523_pilon.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2523_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11144.2,0,0,29,4,55,4,0,0,0,0,0,0,0,0,0,0,9
Acerv_evm.model.Segkk2523_pilon.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36809.1,6,2592,747,666,122,330,408,328,1215,236,98,259,406,294,74,0,96
Acerv_evm.model.Segkk3407_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30554.1,0,35,0,13,7,0,0,0,17,0,0,2,26,5,12,0,0
MSTRG.22616.1,1,61,241,209,171,23,57,0,76,0,125,107,79,6,34,0,4
Acerv_evm.model.Segkk2445_pilon.10,1,64,277,509,290,107,5,2,44,333,543,1034,792,267,140,0,498
Acerv_evm.model.Segkk4305_pilon.7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0
MSTRG.42515.1,0,164,18,24,12,0,8,0,91,7,97,37,302,130,60,2,173
Acerv_evm.model.Segkk3407_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1646_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1646_pilon.4,1,1042,797,771,568,640,92,6,216,623,1422,736,591,731,524,0,227
Acerv_evm.model.Segkk1646_pilon.7,0,1,115,68,64,28,0,43,44,23,10,57,23,10,3,0,1
Acerv_evm.model.Segkk1646_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1646_pilon.1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.46445.1,0,25,162,374,111,20,0,16,0,51,203,109,75,78,35,0,63
Acerv_evm.model.Segkk1646_pilon.2,0,30,3,1,0,1,1,0,0,0,0,0,1,0,1,0,0
Acerv_evm.model.Segkk3407_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
MSTRG.18054.1,1,65,19,120,8,41,0,0,65,7,34,0,78,53,11,0,0
MSTRG.36475.1,0,21,56,0,0,1,114,0,17,1,1,19,77,1,1,0,0
MSTRG.46558.1,0,58,11,1,0,68,0,2,0,0,0,32,8,166,17,0,4
Acerv_evm.model.Segkk3407_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26035.1,3,1142,885,700,255,833,1,3,34,1151,1401,428,1613,1095,737,0,93
MSTRG.32391.1,0,351,127,295,375,627,0,0,29,630,598,656,933,463,324,1,154
Acerv_evm.model.Segkk3428_pilon.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9062.1,3,205,189,154,17,64,8,12,75,47,64,35,95,2,12,0,45
Acerv_evm.model.Segkk3428_pilon.2,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40287.1,0,15,18,21,39,6,0,0,0,79,0,93,0,10,2,0,0
Acerv_evm.model.Segkk2495_pilon.1,1,1,21,13,25,23,3,2,28,1,0,6,0,2,11,0,1
Acerv_evm.model.Segkk3210_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21363.1,0,100,1,79,2,0,0,0,6,4,0,12,0,0,2,0,0
MSTRG.38736.1,1,1429,887,316,442,462,17,11,84,1283,802,887,1815,732,510,0,373
MSTRG.29749.1,4,357,393,183,109,282,0,9,132,514,375,53,487,248,187,0,131
Acerv_evm.model.Segkk4127_pilon.9,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Acerv_evm.model.Segkk4127_pilon.6,0,0,0,12,5,0,1,0,0,27,0,0,43,0,0,0,8
Acerv_evm.model.Segkk4127_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4127_pilon.4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4127_pilon.5,0,0,1,12,0,0,0,1724,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4127_pilon.2,4,1183,976,485,326,910,4,10,137,1225,1114,1269,1580,1985,413,5,293
MSTRG.4784.1,0,97,99,29,114,287,63,0,29,149,105,43,43,25,38,0,0
Acerv_evm.model.Segkk3952_pilon.4,0,0,63,0,58,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1884.1,0,5,22,136,182,0,0,8,37,75,0,26,142,21,15,0,31
MSTRG.35256.1,2,582,514,306,117,688,26,12,65,315,333,221,415,550,120,0,87
MSTRG.3866.1,0,9,0,0,46,1,0,0,0,0,79,0,0,0,4,0,7
Acerv_evm.model.Segkk3210_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6192.1,0,812,9,499,539,912,0,0,41,802,741,5,6,1,271,0,88
MSTRG.18621.1,0,0,0,0,0,0,0,0,0,1,0,114,0,1,0,0,0
Acerv_evm.model.Segkk3210_pilon.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2464_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2920_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.353.1,2,1000,580,792,325,331,0,0,11,483,1197,910,1151,928,277,0,62
MSTRG.28249.1,0,2,32,81,21,26,43,76,20,18,9,39,155,0,37,0,0
Acerv_evm.model.Segkk4063_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3441.1,0,0,0,0,7,0,0,0,0,0,0,0,23,0,0,1,1
MSTRG.43955.1,0,0,0,32,1,9,1,0,0,0,0,20,40,0,39,0,0
Acerv_evm.model.Segkk935_pilon.2,1,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0
Acerv_evm.model.Segkk935_pilon.3,0,27,63,98,12,53,0,0,6,0,0,120,172,144,23,0,33
Acerv_evm.model.Segkk2920_pilon.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk935_pilon.1,1,21,137,518,393,19,93,14,220,25,4,81,0,1,1,0,106
MSTRG.6273.1,0,843,516,581,225,234,1,0,6,964,521,598,442,636,434,0,7
Acerv_evm.model.Segkk2920_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk935_pilon.4,0,380,433,292,315,264,0,0,0,293,0,406,533,626,192,0,115
Acerv_evm.model.Segkk935_pilon.5,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1
MSTRG.31669.1,0,0,29,73,7,0,0,0,0,23,0,0,20,0,0,0,0
MSTRG.28348.1,1,276,295,255,161,64,0,0,2,114,468,174,223,111,83,0,9
Acerv_evm.model.Segkk3238_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3238_pilon.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.46451.1,1,3541,1796,1145,1011,787,416,152,329,1507,1903,1742,1256,781,824,0,140
MSTRG.41992.1,0,0,43,0,0,0,0,0,1,14,0,0,3,7,0,0,0
Acerv_evm.model.Segkk3238_pilon.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3238_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19501.1,0,0,2,0,0,25,0,0,0,0,0,6,0,0,0,0,0
MSTRG.17361.1,0,47,271,745,196,105,0,0,24,18,24,337,32,2,13,0,49
Acerv_evm.model.Segkk3643_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3643_pilon.19,1,335,433,96,262,152,30,35,211,130,224,277,108,247,37,0,116
Acerv_evm.model.Segkk3859_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3859_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10027.1,0,2796,1784,1150,1500,934,10,2,364,1606,1614,1927,3568,1786,875,0,412
Acerv_evm.model.Segkk4047_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3643_pilon.10,0,0,99,48,84,0,0,0,0,3,1,21,3,3,7,0,0
Acerv_evm.model.Segkk3643_pilon.11,0,57,134,102,42,71,0,0,0,122,306,430,213,85,57,0,148
Acerv_evm.model.Segkk3643_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3643_pilon.13,0,1030,1322,1089,1196,747,363,179,1095,0,0,1025,91,340,269,0,0
Acerv_evm.model.Segkk3643_pilon.14,0,0,92,265,97,10,5,1,44,26,0,238,4,4,0,0,91
Acerv_evm.model.Segkk3643_pilon.15,0,0,202,79,80,17,0,25,87,0,0,69,45,7,26,0,0
Acerv_evm.model.Segkk3643_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3643_pilon.17,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
Acerv_evm.model.Segkk4047_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37180.1,3,2787,2735,2143,1465,2208,33,1,84,1368,4059,2266,2144,3455,897,0,40
MSTRG.43559.1,0,1860,1841,3143,2099,3825,0,0,1520,2726,1700,3076,1408,1342,696,0,0
MSTRG.29755.1,0,0,11,15,296,0,0,1,0,22,237,1,0,0,0,0,0
Acerv_evm.model.Segkk3427_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21389.3,0,0,15,28,25,0,0,0,88,0,0,1,0,0,0,0,0
MSTRG.21389.2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
MSTRG.7992.1,0,0,27,5,19,0,0,0,0,35,0,156,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.38,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk971_pilon.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34520.1,1,909,786,901,117,642,0,17,59,85,0,239,70,43,33,0,19
MSTRG.26489.1,0,57,98,51,43,50,0,6,1,60,35,73,72,84,1,0,2
MSTRG.41518.1,1,9,43,141,23,20,2,1,2,4,0,15,68,94,0,26,3
Acerv_evm.model.Segkk3846_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45229.1,0,60,164,463,193,117,6,0,25,107,279,19,4,52,41,0,20
MSTRG.4605.1,0,0,138,175,60,33,1,31,141,0,0,120,0,0,0,0,0
Acerv_evm.model.Segkk3424_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18165.2,0,12,428,320,76,270,0,0,0,0,59,0,9,0,0,0,0
MSTRG.18165.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3424_pilon.2,1,1,3,3,2,1,14,7,2,2,1,2,1,11,2,0,130
Acerv_evm.model.Segkk3424_pilon.4,1,0,2,0,1,0,2,0,2,1,1,0,1,1,1,0,0
MSTRG.30975.1,1,239,245,217,224,140,1,7,55,135,0,308,321,542,0,0,56
MSTRG.45839.1,0,187,491,359,165,92,4,3,56,45,109,24,61,143,15,0,6
Acerv_evm.model.Segkk4047_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39167.1,0,0,0,1,30,0,0,0,56,0,0,0,0,0,2,0,0
Acerv_evm.model.Segkk2215_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.44374.1,0,0,37,0,0,0,0,1,5,0,0,1,2,0,0,0,0
MSTRG.37836.1,0,6,149,0,35,0,0,0,0,88,25,184,328,94,0,0,0
MSTRG.865.1,0,0,0,0,31,0,0,0,0,0,0,54,0,0,1,0,0
MSTRG.38529.1,0,32,0,0,10,0,0,0,0,0,0,0,10,0,5,0,0
MSTRG.6935.1,0,46,77,4,67,21,0,0,21,40,0,49,62,102,13,0,1
Acerv_evm.model.Segkk713_pilon.16,0,0,26,0,0,0,0,0,0,164,76,55,42,61,0,0,0
MSTRG.44922.1,0,4,45,38,0,4,2,0,14,9,0,42,0,0,10,0,0
MSTRG.16630.1,0,549,164,364,171,403,3,37,51,893,461,631,499,667,269,0,452
MSTRG.12991.2,1,0,61,132,49,42,0,0,0,45,0,149,55,5,3,0,0
MSTRG.12991.3,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0
Acerv_evm.model.Segkk430_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk778_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19164.1,0,100,76,2,51,48,0,77,0,61,0,41,21,121,3,0,0
Acerv_evm.model.Segkk1050_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3159_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3159_pilon.10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3159_pilon.11,0,0,144,0,0,184,0,0,0,212,115,431,168,0,0,0,0
MSTRG.19244.1,0,0,142,46,122,0,0,0,4,0,7,74,171,14,0,0,4
