"UTCDateTime","Temperature"
2020-08-24 21:54:59,30.4501
2020-08-24 21:59:59,30.4557
2020-08-24 22:04:59,30.4623
2020-08-24 22:09:59,30.4718
2020-08-24 22:14:59,30.4787
2020-08-24 22:19:59,30.4858
2020-08-24 22:24:59,30.4909
2020-08-24 22:29:59,30.4926
2020-08-24 22:34:59,30.493
2020-08-24 22:39:59,30.4908
2020-08-24 22:44:59,30.4888
2020-08-24 22:49:59,30.4854
2020-08-24 22:54:59,30.4806
2020-08-24 22:59:59,30.4743
2020-08-24 23:04:59,30.4675
2020-08-24 23:09:59,30.4609
2020-08-24 23:14:59,30.4527
2020-08-24 23:19:59,30.4443
2020-08-24 23:24:59,30.4355
2020-08-24 23:29:59,30.4276
2020-08-24 23:34:59,30.4211
2020-08-24 23:39:59,30.4146
2020-08-24 23:44:59,30.41
2020-08-24 23:49:59,30.406
2020-08-24 23:54:59,30.4049
2020-08-24 23:59:59,30.4043
2020-08-25 00:04:59,30.4042
2020-08-25 00:09:59,30.4043
2020-08-25 00:14:59,30.4055
2020-08-25 00:19:59,30.4072
2020-08-25 00:24:59,30.4083
2020-08-25 00:29:59,30.41
2020-08-25 00:34:59,30.4098
2020-08-25 00:39:59,30.409
2020-08-25 00:44:59,30.4094
2020-08-25 00:49:59,30.4098
2020-08-25 00:54:59,30.4088
2020-08-25 00:59:59,30.4081
2020-08-25 01:04:59,30.4065
2020-08-25 01:09:59,30.4048
2020-08-25 01:14:59,30.3998
2020-08-25 01:19:59,30.3953
2020-08-25 01:24:59,30.393
2020-08-25 01:29:59,30.3877
2020-08-25 01:34:59,30.3839
2020-08-25 01:39:59,30.3803
2020-08-25 01:44:59,30.3759
2020-08-25 01:49:59,30.3701
2020-08-25 01:54:59,30.3664
2020-08-25 01:59:59,30.3613
2020-08-25 02:04:59,30.3555
2020-08-25 02:09:59,30.3532
2020-08-25 02:14:59,30.3501
2020-08-25 02:19:59,30.3439
2020-08-25 02:24:59,30.3335
2020-08-25 02:29:59,30.3256
2020-08-25 02:34:59,30.324
2020-08-25 02:39:59,30.3184
2020-08-25 02:44:59,30.3144
2020-08-25 02:49:59,30.3048
2020-08-25 02:54:59,30.2984
2020-08-25 02:59:59,30.2917
2020-08-25 03:04:59,30.2822
2020-08-25 03:09:59,30.2768
2020-08-25 03:14:59,30.2689
2020-08-25 03:19:59,30.2628
2020-08-25 03:24:59,30.258
2020-08-25 03:29:59,30.2505
2020-08-25 03:34:59,30.2448
2020-08-25 03:39:59,30.2362
2020-08-25 03:44:59,30.2262
2020-08-25 03:49:59,30.2214
2020-08-25 03:54:59,30.2122
2020-08-25 03:59:59,30.2058
2020-08-25 04:04:59,30.1996
2020-08-25 04:09:59,30.1939
2020-08-25 04:14:59,30.1818
2020-08-25 04:19:59,30.1773
2020-08-25 04:24:59,30.169
2020-08-25 04:29:59,30.1635
2020-08-25 04:34:59,30.1598
2020-08-25 04:39:59,30.156
2020-08-25 04:44:59,30.1542
2020-08-25 04:49:59,30.1501
2020-08-25 04:54:59,30.1483
2020-08-25 04:59:59,30.1468
2020-08-25 05:04:59,30.1495
2020-08-25 05:09:59,30.1535
2020-08-25 05:14:59,30.1597
2020-08-25 05:19:59,30.164
2020-08-25 05:24:59,30.167
2020-08-25 05:29:59,30.1643
2020-08-25 05:34:59,30.1563
2020-08-25 05:39:59,30.1517
2020-08-25 05:44:59,30.1492
2020-08-25 05:49:59,30.1457
2020-08-25 05:54:59,30.1402
2020-08-25 05:59:59,30.1365
2020-08-25 06:04:59,30.1248
2020-08-25 06:09:59,30.1217
2020-08-25 06:14:59,30.1196
2020-08-25 06:19:59,30.1175
2020-08-25 06:24:59,30.1209
2020-08-25 06:29:59,30.1258
2020-08-25 06:34:59,30.1322
2020-08-25 06:39:59,30.139
2020-08-25 06:44:59,30.1463
2020-08-25 06:49:59,30.1485
2020-08-25 06:54:59,30.1473
2020-08-25 06:59:59,30.133
2020-08-25 07:04:59,30.1246
2020-08-25 07:09:59,30.1111
2020-08-25 07:14:59,30.0996
2020-08-25 07:19:59,30.0856
2020-08-25 07:24:59,30.08
2020-08-25 07:29:59,30.0858
2020-08-25 07:34:59,30.0903
2020-08-25 07:39:59,30.0991
2020-08-25 07:44:59,30.0906
2020-08-25 07:49:59,30.0843
2020-08-25 07:54:59,30.0717
2020-08-25 07:59:59,30.0617
2020-08-25 08:04:59,30.0606
2020-08-25 08:09:59,30.0569
2020-08-25 08:14:59,30.0536
2020-08-25 08:19:59,30.0516
2020-08-25 08:24:59,30.0503
2020-08-25 08:29:59,30.0549
2020-08-25 08:34:59,30.0605
2020-08-25 08:39:59,30.0689
2020-08-25 08:44:59,30.0766
2020-08-25 08:49:59,30.0821
2020-08-25 08:54:59,30.0913
2020-08-25 08:59:59,30.1002
2020-08-25 09:04:59,30.1064
2020-08-25 09:09:59,30.1043
2020-08-25 09:14:59,30.101
2020-08-25 09:19:59,30.0973
2020-08-25 09:24:59,30.0957
2020-08-25 09:29:59,30.0953
2020-08-25 09:34:59,30.0976
2020-08-25 09:39:59,30.1019
2020-08-25 09:44:59,30.1082
2020-08-25 09:49:59,30.1173
2020-08-25 09:54:59,30.124
2020-08-25 09:59:59,30.1285
2020-08-25 10:04:59,30.1301
2020-08-25 10:09:59,30.1317
2020-08-25 10:14:59,30.133
2020-08-25 10:19:59,30.1351
2020-08-25 10:24:59,30.1381
2020-08-25 10:29:59,30.1499
2020-08-25 10:34:59,30.1695
2020-08-25 10:39:59,30.1981
2020-08-25 10:44:59,30.2303
2020-08-25 10:49:59,30.2582
2020-08-25 10:54:59,30.2858
2020-08-25 10:59:59,30.3099
2020-08-25 11:04:59,30.3325
2020-08-25 11:09:59,30.3531
2020-08-25 11:14:59,30.375
2020-08-25 11:19:59,30.3972
2020-08-25 11:24:59,30.4174
2020-08-25 11:29:59,30.4356
2020-08-25 11:34:59,30.4498
2020-08-25 11:39:59,30.4614
2020-08-25 11:44:59,30.4702
2020-08-25 11:49:59,30.4743
2020-08-25 11:54:59,30.474
2020-08-25 11:59:59,30.4688
2020-08-25 12:04:59,30.4608
2020-08-25 12:09:59,30.4484
2020-08-25 12:14:59,30.4365
2020-08-25 12:19:59,30.4231
2020-08-25 12:24:59,30.4085
2020-08-25 12:29:59,30.3949
2020-08-25 12:34:59,30.3807
2020-08-25 12:39:59,30.368
2020-08-25 12:44:59,30.356
2020-08-25 12:49:59,30.3436
2020-08-25 12:54:59,30.3288
2020-08-25 12:59:59,30.3183
2020-08-25 13:04:59,30.3094
2020-08-25 13:09:59,30.3033
2020-08-25 13:14:59,30.2972
2020-08-25 13:19:59,30.2914
2020-08-25 13:24:59,30.287
2020-08-25 13:29:59,30.2845
2020-08-25 13:34:59,30.282
2020-08-25 13:39:59,30.2793
2020-08-25 13:44:59,30.2743
2020-08-25 13:49:59,30.2651
2020-08-25 13:54:59,30.2492
2020-08-25 13:59:59,30.2366
2020-08-25 14:04:59,30.2256
2020-08-25 14:09:59,30.215
2020-08-25 14:14:59,30.2118
2020-08-25 14:19:59,30.2119
2020-08-25 14:24:59,30.2124
2020-08-25 14:29:59,30.2146
2020-08-25 14:34:59,30.2186
2020-08-25 14:39:59,30.2272
2020-08-25 14:44:59,30.2367
2020-08-25 14:49:59,30.2499
2020-08-25 14:54:59,30.2572
2020-08-25 14:59:59,30.2705
2020-08-25 15:04:59,30.2912
2020-08-25 15:09:59,30.3062
2020-08-25 15:14:59,30.324
2020-08-25 15:19:59,30.3392
2020-08-25 15:24:59,30.3566
2020-08-25 15:29:59,30.3331
2020-08-25 15:34:59,30.2921
2020-08-25 15:39:59,30.2584
2020-08-25 15:44:59,30.223
2020-08-25 15:49:59,30.1983
2020-08-25 15:54:59,30.1805
2020-08-25 15:59:59,30.1626
2020-08-25 16:04:59,30.1478
2020-08-25 16:09:59,30.135
2020-08-25 16:14:59,30.1207
2020-08-25 16:19:59,30.1085
2020-08-25 16:24:59,30.0949
2020-08-25 16:29:59,30.0824
2020-08-25 16:34:59,30.0722
2020-08-25 16:39:59,30.0674
2020-08-25 16:44:59,30.0663
2020-08-25 16:49:59,30.0671
2020-08-25 16:54:59,30.0677
2020-08-25 16:59:59,30.0698
2020-08-25 17:04:59,30.0739
2020-08-25 17:09:59,30.0744
2020-08-25 17:14:59,30.0756
2020-08-25 17:19:59,30.077
2020-08-25 17:24:59,30.0755
2020-08-25 17:29:59,30.0741
2020-08-25 17:34:59,30.0803
2020-08-25 17:39:59,30.0896
2020-08-25 17:44:59,30.0981
2020-08-25 17:49:59,30.1025
2020-08-25 17:54:59,30.105
2020-08-25 17:59:59,30.1054
2020-08-25 18:04:59,30.1065
2020-08-25 18:09:59,30.1091
2020-08-25 18:14:59,30.1115
2020-08-25 18:19:59,30.1136
2020-08-25 18:24:59,30.1158
2020-08-25 18:29:59,30.1167
2020-08-25 18:34:59,30.1173
2020-08-25 18:39:59,30.1188
2020-08-25 18:44:59,30.1198
2020-08-25 18:49:59,30.1203
2020-08-25 18:54:59,30.1188
2020-08-25 18:59:59,30.1168
2020-08-25 19:04:59,30.1164
2020-08-25 19:09:59,30.1167
2020-08-25 19:14:59,30.1154
2020-08-25 19:19:59,30.1095
2020-08-25 19:24:59,30.1061
2020-08-25 19:29:59,30.0987
2020-08-25 19:34:59,30.0915
2020-08-25 19:39:59,30.0849
2020-08-25 19:44:59,30.0789
2020-08-25 19:49:59,30.0707
2020-08-25 19:54:59,30.058
2020-08-25 19:59:59,30.0452
2020-08-25 20:04:59,30.0371
2020-08-25 20:09:59,30.0338
2020-08-25 20:14:59,30.0354
2020-08-25 20:19:59,30.0366
2020-08-25 20:24:59,30.0512
2020-08-25 20:29:59,30.093
2020-08-25 20:34:59,30.1129
2020-08-25 20:39:59,30.1237
2020-08-25 20:44:59,30.1322
2020-08-25 20:49:59,30.1389
2020-08-25 20:54:59,30.1406
2020-08-25 20:59:59,30.1402
2020-08-25 21:04:59,30.1415
2020-08-25 21:09:59,30.1441
2020-08-25 21:14:59,30.1477
2020-08-25 21:19:59,30.1511
2020-08-25 21:24:59,30.1473
2020-08-25 21:29:59,30.1431
2020-08-25 21:34:59,30.1416
2020-08-25 21:39:59,30.1446
2020-08-25 21:44:59,30.1492
2020-08-25 21:49:59,30.1566
2020-08-25 21:54:59,30.1624
2020-08-25 21:59:59,30.1676
2020-08-25 22:04:59,30.1727
2020-08-25 22:09:59,30.1803
2020-08-25 22:14:59,30.1881
2020-08-25 22:19:59,30.1936
2020-08-25 22:24:59,30.2023
2020-08-25 22:29:59,30.2121
2020-08-25 22:34:59,30.2253
2020-08-25 22:39:59,30.2404
2020-08-25 22:44:59,30.2543
2020-08-25 22:49:59,30.261
2020-08-25 22:54:59,30.2654
2020-08-25 22:59:59,30.2677
2020-08-25 23:04:59,30.2703
2020-08-25 23:09:59,30.2738
2020-08-25 23:14:59,30.2762
2020-08-25 23:19:59,30.276
2020-08-25 23:24:59,30.2771
2020-08-25 23:29:59,30.2774
2020-08-25 23:34:59,30.2805
2020-08-25 23:39:59,30.2842
2020-08-25 23:44:59,30.2884
2020-08-25 23:49:59,30.2937
2020-08-25 23:54:59,30.2976
2020-08-25 23:59:59,30.3022
2020-08-26 00:04:59,30.3096
2020-08-26 00:09:59,30.3179
2020-08-26 00:14:59,30.3266
2020-08-26 00:19:59,30.3347
2020-08-26 00:24:59,30.3405
2020-08-26 00:29:59,30.3457
2020-08-26 00:34:59,30.3529
2020-08-26 00:39:59,30.362
2020-08-26 00:44:59,30.371
2020-08-26 00:49:59,30.3797
2020-08-26 00:54:59,30.3919
2020-08-26 00:59:59,30.4025
2020-08-26 01:04:59,30.4155
2020-08-26 01:09:59,30.4308
2020-08-26 01:14:59,30.4462
2020-08-26 01:19:59,30.453
2020-08-26 01:24:59,30.4555
2020-08-26 01:29:59,30.454
2020-08-26 01:34:59,30.4509
2020-08-26 01:39:59,30.4457
2020-08-26 01:44:59,30.4387
2020-08-26 01:49:59,30.4314
2020-08-26 01:54:59,30.4218
2020-08-26 01:59:59,30.4128
2020-08-26 02:04:59,30.3995
2020-08-26 02:09:59,30.3877
2020-08-26 02:14:59,30.3727
2020-08-26 02:19:59,30.3619
2020-08-26 02:24:59,30.3475
2020-08-26 02:29:59,30.3333
2020-08-26 02:34:59,30.3262
2020-08-26 02:39:59,30.3223
2020-08-26 02:44:59,30.3173
2020-08-26 02:49:59,30.3042
2020-08-26 02:54:59,30.2954
2020-08-26 02:59:59,30.2901
2020-08-26 03:04:59,30.2833
2020-08-26 03:09:59,30.2763
2020-08-26 03:14:59,30.2693
2020-08-26 03:19:59,30.259
2020-08-26 03:24:59,30.2542
2020-08-26 03:29:59,30.2426
2020-08-26 03:34:59,30.236
2020-08-26 03:39:59,30.2336
2020-08-26 03:44:59,30.2306
2020-08-26 03:49:59,30.2268
2020-08-26 03:54:59,30.2203
2020-08-26 03:59:59,30.214
2020-08-26 04:04:59,30.2107
2020-08-26 04:09:59,30.205
2020-08-26 04:14:59,30.2005
2020-08-26 04:19:59,30.1974
2020-08-26 04:24:59,30.196
2020-08-26 04:29:59,30.1954
2020-08-26 04:34:59,30.1961
2020-08-26 04:39:59,30.1972
2020-08-26 04:44:59,30.1985
2020-08-26 04:49:59,30.1997
2020-08-26 04:54:59,30.2012
2020-08-26 04:59:59,30.2019
2020-08-26 05:04:59,30.2025
2020-08-26 05:09:59,30.2028
2020-08-26 05:14:59,30.2024
2020-08-26 05:19:59,30.2021
2020-08-26 05:24:59,30.2027
2020-08-26 05:29:59,30.2031
2020-08-26 05:34:59,30.2037
2020-08-26 05:39:59,30.2036
2020-08-26 05:44:59,30.2044
2020-08-26 05:49:59,30.2049
2020-08-26 05:54:59,30.205
2020-08-26 05:59:59,30.206
2020-08-26 06:04:59,30.2071
2020-08-26 06:09:59,30.2077
2020-08-26 06:14:59,30.2058
2020-08-26 06:19:59,30.2038
2020-08-26 06:24:59,30.2002
2020-08-26 06:29:59,30.1974
2020-08-26 06:34:59,30.1951
2020-08-26 06:39:59,30.1904
2020-08-26 06:44:59,30.1821
2020-08-26 06:49:59,30.1754
2020-08-26 06:54:59,30.1691
2020-08-26 06:59:59,30.1622
2020-08-26 07:04:59,30.1497
2020-08-26 07:09:59,30.1386
2020-08-26 07:14:59,30.1232
2020-08-26 07:19:59,30.107
2020-08-26 07:24:59,30.0953
2020-08-26 07:29:59,30.0879
2020-08-26 07:34:59,30.0861
2020-08-26 07:39:59,30.0865
2020-08-26 07:44:59,30.0874
2020-08-26 07:49:59,30.0846
2020-08-26 07:54:59,30.0787
2020-08-26 07:59:59,30.0733
2020-08-26 08:04:59,30.0676
2020-08-26 08:09:59,30.0466
2020-08-26 08:14:59,30.0266
2020-08-26 08:19:59,30.0167
2020-08-26 08:24:59,30.0079
2020-08-26 08:29:59,29.9952
2020-08-26 08:34:59,29.9796
2020-08-26 08:39:59,29.9661
2020-08-26 08:44:59,29.9589
2020-08-26 08:49:59,29.9578
2020-08-26 08:54:59,29.9576
2020-08-26 08:59:59,29.9596
2020-08-26 09:04:59,29.9635
2020-08-26 09:09:59,29.9653
2020-08-26 09:14:59,29.9631
2020-08-26 09:19:59,29.9568
2020-08-26 09:24:59,29.9516
2020-08-26 09:29:59,29.9505
2020-08-26 09:34:59,29.9586
2020-08-26 09:39:59,29.9726
2020-08-26 09:44:59,29.9945
2020-08-26 09:49:59,30.0252
2020-08-26 09:54:59,30.0712
2020-08-26 09:59:59,30.0906
2020-08-26 10:04:59,30.1003
2020-08-26 10:09:59,30.1073
2020-08-26 10:14:59,30.113
2020-08-26 10:19:59,30.1147
2020-08-26 10:24:59,30.1154
2020-08-26 10:29:59,30.1162
2020-08-26 10:34:59,30.1167
2020-08-26 10:39:59,30.1163
2020-08-26 10:44:59,30.1179
2020-08-26 10:49:59,30.123
2020-08-26 10:54:59,30.1286
2020-08-26 10:59:59,30.1281
2020-08-26 11:04:59,30.1308
2020-08-26 11:09:59,30.1323
2020-08-26 11:14:59,30.1346
2020-08-26 11:19:59,30.1354
2020-08-26 11:24:59,30.1298
2020-08-26 11:29:59,30.1224
2020-08-26 11:34:59,30.108
2020-08-26 11:39:59,30.0989
2020-08-26 11:44:59,30.0907
2020-08-26 11:49:59,30.0801
2020-08-26 11:54:59,30.0749
2020-08-26 11:59:59,30.0696
2020-08-26 12:04:59,30.0635
2020-08-26 12:09:59,30.0558
2020-08-26 12:14:59,30.0473
2020-08-26 12:19:59,30.0434
2020-08-26 12:24:59,30.0411
2020-08-26 12:29:59,30.0403
2020-08-26 12:34:59,30.0417
2020-08-26 12:39:59,30.0438
2020-08-26 12:44:59,30.0474
2020-08-26 12:49:59,30.0527
2020-08-26 12:54:59,30.0584
2020-08-26 12:59:59,30.065
2020-08-26 13:04:59,30.0713
2020-08-26 13:09:59,30.0766
2020-08-26 13:14:59,30.0793
2020-08-26 13:19:59,30.0783
2020-08-26 13:24:59,30.0771
2020-08-26 13:29:59,30.0749
2020-08-26 13:34:59,30.0714
2020-08-26 13:39:59,30.0694
2020-08-26 13:44:59,30.0696
2020-08-26 13:49:59,30.0723
2020-08-26 13:54:59,30.0759
2020-08-26 13:59:59,30.0788
2020-08-26 14:04:59,30.0814
2020-08-26 14:09:59,30.0838
2020-08-26 14:14:59,30.086
2020-08-26 14:19:59,30.0886
2020-08-26 14:24:59,30.0925
2020-08-26 14:29:59,30.0982
2020-08-26 14:34:59,30.1027
2020-08-26 14:39:59,30.1077
2020-08-26 14:44:59,30.1135
2020-08-26 14:49:59,30.1203
2020-08-26 14:54:59,30.1266
2020-08-26 14:59:59,30.1427
2020-08-26 15:04:59,30.161
2020-08-26 15:09:59,30.1688
2020-08-26 15:14:59,30.171
2020-08-26 15:19:59,30.17
2020-08-26 15:24:59,30.1678
2020-08-26 15:29:59,30.1651
2020-08-26 15:34:59,30.1624
2020-08-26 15:39:59,30.1602
2020-08-26 15:44:59,30.1582
2020-08-26 15:49:59,30.158
2020-08-26 15:54:59,30.1607
2020-08-26 15:59:59,30.1676
2020-08-26 16:04:59,30.1735
2020-08-26 16:09:59,30.1781
2020-08-26 16:14:59,30.1818
2020-08-26 16:19:59,30.1867
2020-08-26 16:24:59,30.1892
2020-08-26 16:29:59,30.1917
2020-08-26 16:34:59,30.1923
2020-08-26 16:39:59,30.1901
2020-08-26 16:44:59,30.1896
2020-08-26 16:49:59,30.1927
2020-08-26 16:54:59,30.196
2020-08-26 16:59:59,30.2014
2020-08-26 17:04:59,30.2042
2020-08-26 17:09:59,30.2042
2020-08-26 17:14:59,30.2046
2020-08-26 17:19:59,30.2051
2020-08-26 17:24:59,30.2071
2020-08-26 17:29:59,30.2097
2020-08-26 17:34:59,30.2152
2020-08-26 17:39:59,30.2224
2020-08-26 17:44:59,30.231
2020-08-26 17:49:59,30.2388
2020-08-26 17:54:59,30.242
2020-08-26 17:59:59,30.2454
2020-08-26 18:04:59,30.2363
2020-08-26 18:09:59,30.2332
2020-08-26 18:14:59,30.2326
2020-08-26 18:19:59,30.2329
2020-08-26 18:24:59,30.2363
2020-08-26 18:29:59,30.2417
2020-08-26 18:34:59,30.25
2020-08-26 18:39:59,30.2551
2020-08-26 18:44:59,30.263
2020-08-26 18:49:59,30.2714
2020-08-26 18:54:59,30.277
2020-08-26 18:59:59,30.2773
2020-08-26 19:04:59,30.28
2020-08-26 19:09:59,30.2805
2020-08-26 19:14:59,30.2826
2020-08-26 19:19:59,30.2841
2020-08-26 19:24:59,30.2898
2020-08-26 19:29:59,30.2869
2020-08-26 19:34:59,30.2742
2020-08-26 19:39:59,30.2667
2020-08-26 19:44:59,30.2696
2020-08-26 19:49:59,30.2732
2020-08-26 19:54:59,30.2768
2020-08-26 19:59:59,30.2815
2020-08-26 20:04:59,30.2867
2020-08-26 20:09:59,30.2898
2020-08-26 20:14:59,30.2941
2020-08-26 20:19:59,30.2971
2020-08-26 20:24:59,30.2987
2020-08-26 20:29:59,30.298
2020-08-26 20:34:59,30.2983
2020-08-26 20:39:59,30.2968
2020-08-26 20:44:59,30.2938
2020-08-26 20:49:59,30.292
2020-08-26 20:54:59,30.2884
2020-08-26 20:59:59,30.2795
2020-08-26 21:04:59,30.2755
2020-08-26 21:09:59,30.2707
2020-08-26 21:14:59,30.2612
2020-08-26 21:19:59,30.2704
2020-08-26 21:24:59,30.2882
2020-08-26 21:29:59,30.3012
2020-08-26 21:34:59,30.3151
2020-08-26 21:39:59,30.3237
2020-08-26 21:44:59,30.3278
2020-08-26 21:49:59,30.3284
2020-08-26 21:54:59,30.3308
2020-08-26 21:59:59,30.3303
2020-08-26 22:04:59,30.3288
2020-08-26 22:09:59,30.3273
2020-08-26 22:14:59,30.3279
2020-08-26 22:19:59,30.3283
2020-08-26 22:24:59,30.3282
2020-08-26 22:29:59,30.3289
2020-08-26 22:34:59,30.3301
2020-08-26 22:39:59,30.3311
2020-08-26 22:44:59,30.3316
2020-08-26 22:49:59,30.3314
2020-08-26 22:54:59,30.3326
2020-08-26 22:59:59,30.3339
2020-08-26 23:04:59,30.3357
2020-08-26 23:09:59,30.3375
2020-08-26 23:14:59,30.3378
2020-08-26 23:19:59,30.3377
2020-08-26 23:24:59,30.3377
2020-08-26 23:29:59,30.337
2020-08-26 23:34:59,30.338
2020-08-26 23:39:59,30.3387
2020-08-26 23:44:59,30.3377
2020-08-26 23:49:59,30.3384
2020-08-26 23:54:59,30.3458
2020-08-26 23:59:59,30.3573
2020-08-27 00:04:59,30.366
2020-08-27 00:09:59,30.3699
2020-08-27 00:14:59,30.387
2020-08-27 00:19:59,30.4044
2020-08-27 00:24:59,30.4177
2020-08-27 00:29:59,30.4269
2020-08-27 00:34:59,30.4281
2020-08-27 00:39:59,30.4208
2020-08-27 00:44:59,30.4133
2020-08-27 00:49:59,30.4078
2020-08-27 00:54:59,30.3999
2020-08-27 00:59:59,30.391
2020-08-27 01:04:59,30.3844
2020-08-27 01:09:59,30.3802
2020-08-27 01:14:59,30.3772
2020-08-27 01:19:59,30.3751
2020-08-27 01:24:59,30.374
2020-08-27 01:29:59,30.3734
2020-08-27 01:34:59,30.3733
2020-08-27 01:39:59,30.3731
2020-08-27 01:44:59,30.3728
2020-08-27 01:49:59,30.373
2020-08-27 01:54:59,30.3755
2020-08-27 01:59:59,30.3793
2020-08-27 02:04:59,30.3817
2020-08-27 02:09:59,30.3828
2020-08-27 02:14:59,30.3833
2020-08-27 02:19:59,30.3829
2020-08-27 02:24:59,30.3817
2020-08-27 02:29:59,30.3791
2020-08-27 02:34:59,30.3752
2020-08-27 02:39:59,30.3703
2020-08-27 02:44:59,30.3684
2020-08-27 02:49:59,30.3675
2020-08-27 02:54:59,30.3655
2020-08-27 02:59:59,30.3634
2020-08-27 03:04:59,30.3619
2020-08-27 03:09:59,30.3588
2020-08-27 03:14:59,30.3544
2020-08-27 03:19:59,30.3506
2020-08-27 03:24:59,30.3454
2020-08-27 03:29:59,30.3394
2020-08-27 03:34:59,30.3335
2020-08-27 03:39:59,30.3276
2020-08-27 03:44:59,30.3246
2020-08-27 03:49:59,30.3197
2020-08-27 03:54:59,30.3106
2020-08-27 03:59:59,30.3039
2020-08-27 04:04:59,30.3014
2020-08-27 04:09:59,30.2953
2020-08-27 04:14:59,30.2887
2020-08-27 04:19:59,30.2837
2020-08-27 04:24:59,30.2796
2020-08-27 04:29:59,30.2759
2020-08-27 04:34:59,30.2734
2020-08-27 04:39:59,30.2712
2020-08-27 04:44:59,30.2685
2020-08-27 04:49:59,30.2664
2020-08-27 04:54:59,30.2605
2020-08-27 04:59:59,30.2573
2020-08-27 05:04:59,30.2538
2020-08-27 05:09:59,30.2522
2020-08-27 05:14:59,30.2509
2020-08-27 05:19:59,30.2486
2020-08-27 05:24:59,30.248
2020-08-27 05:29:59,30.2456
2020-08-27 05:34:59,30.241
2020-08-27 05:39:59,30.237
2020-08-27 05:44:59,30.2318
2020-08-27 05:49:59,30.2289
2020-08-27 05:54:59,30.2279
2020-08-27 05:59:59,30.2289
2020-08-27 06:04:59,30.2307
2020-08-27 06:09:59,30.2331
2020-08-27 06:14:59,30.2341
2020-08-27 06:19:59,30.2343
2020-08-27 06:24:59,30.2345
2020-08-27 06:29:59,30.2346
2020-08-27 06:34:59,30.2349
2020-08-27 06:39:59,30.2356
2020-08-27 06:44:59,30.2363
2020-08-27 06:49:59,30.2375
2020-08-27 06:54:59,30.2378
2020-08-27 06:59:59,30.2381
2020-08-27 07:04:59,30.2384
2020-08-27 07:09:59,30.2384
2020-08-27 07:14:59,30.2387
2020-08-27 07:19:59,30.2388
2020-08-27 07:24:59,30.2381
2020-08-27 07:29:59,30.2382
2020-08-27 07:34:59,30.2387
2020-08-27 07:39:59,30.24
2020-08-27 07:44:59,30.2409
2020-08-27 07:49:59,30.2408
2020-08-27 07:54:59,30.2402
2020-08-27 07:59:59,30.2375
2020-08-27 08:04:59,30.2343
2020-08-27 08:09:59,30.2308
2020-08-27 08:14:59,30.2227
2020-08-27 08:19:59,30.2165
2020-08-27 08:24:59,30.2104
2020-08-27 08:29:59,30.2079
2020-08-27 08:34:59,30.2053
2020-08-27 08:39:59,30.2037
2020-08-27 08:44:59,30.2007
2020-08-27 08:49:59,30.1981
2020-08-27 08:54:59,30.1986
2020-08-27 08:59:59,30.1925
2020-08-27 09:04:59,30.1896
2020-08-27 09:09:59,30.1863
2020-08-27 09:14:59,30.1894
2020-08-27 09:19:59,30.2049
2020-08-27 09:24:59,30.2166
2020-08-27 09:29:59,30.2225
2020-08-27 09:34:59,30.2227
2020-08-27 09:39:59,30.2201
2020-08-27 09:44:59,30.2145
2020-08-27 09:49:59,30.207
2020-08-27 09:54:59,30.1985
2020-08-27 09:59:59,30.205
2020-08-27 10:04:59,30.2129
2020-08-27 10:09:59,30.218
2020-08-27 10:14:59,30.2236
2020-08-27 10:19:59,30.228
2020-08-27 10:24:59,30.23
2020-08-27 10:29:59,30.2312
2020-08-27 10:34:59,30.2311
2020-08-27 10:39:59,30.2309
2020-08-27 10:44:59,30.2314
2020-08-27 10:49:59,30.2332
2020-08-27 10:54:59,30.2348
2020-08-27 10:59:59,30.2371
2020-08-27 11:04:59,30.2395
2020-08-27 11:09:59,30.2457
2020-08-27 11:14:59,30.2518
2020-08-27 11:19:59,30.2541
2020-08-27 11:24:59,30.2554
2020-08-27 11:29:59,30.2562
2020-08-27 11:34:59,30.2567
2020-08-27 11:39:59,30.2569
2020-08-27 11:44:59,30.2561
2020-08-27 11:49:59,30.2538
2020-08-27 11:54:59,30.2522
2020-08-27 11:59:59,30.2538
2020-08-27 12:04:59,30.2502
2020-08-27 12:09:59,30.2412
2020-08-27 12:14:59,30.234
2020-08-27 12:19:59,30.2274
2020-08-27 12:24:59,30.2242
2020-08-27 12:29:59,30.2289
2020-08-27 12:34:59,30.2369
2020-08-27 12:39:59,30.2436
2020-08-27 12:44:59,30.2524
2020-08-27 12:49:59,30.2624
2020-08-27 12:54:59,30.2733
2020-08-27 12:59:59,30.2881
2020-08-27 13:04:59,30.2978
2020-08-27 13:09:59,30.301
2020-08-27 13:14:59,30.3035
2020-08-27 13:19:59,30.3065
2020-08-27 13:24:59,30.3091
2020-08-27 13:29:59,30.3126
2020-08-27 13:34:59,30.319
2020-08-27 13:39:59,30.3387
2020-08-27 13:44:59,30.3635
2020-08-27 13:49:59,30.3799
2020-08-27 13:54:59,30.3944
2020-08-27 13:59:59,30.4008
2020-08-27 14:04:59,30.4008
2020-08-27 14:09:59,30.3984
2020-08-27 14:14:59,30.3967
2020-08-27 14:19:59,30.3917
2020-08-27 14:24:59,30.3867
2020-08-27 14:29:59,30.3837
2020-08-27 14:34:59,30.3798
2020-08-27 14:39:59,30.3767
2020-08-27 14:44:59,30.3739
2020-08-27 14:49:59,30.3692
2020-08-27 14:54:59,30.3644
