"Plot Title: Key Biscayne Nursery.10.15.19"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20518526, SEN S/N: 20518526)","Intensity, lum/ft² (LGR S/N: 20518526, SEN S/N: 20518526)","Coupler Attached (LGR S/N: 20518526)","Host Connected (LGR S/N: 20518526)","Stopped (LGR S/N: 20518526)","End Of File (LGR S/N: 20518526)"
156,10/28/19 06:00:00 AM,29.053,0.0,,,,
157,10/28/19 08:00:00 AM,28.953,17.0,,,,
158,10/28/19 10:00:00 AM,29.152,116.0,,,,
159,10/28/19 12:00:00 PM,29.452,1152.0,,,,
160,10/28/19 02:00:00 PM,29.452,480.0,,,,
161,10/28/19 04:00:00 PM,29.452,248.0,,,,
162,10/28/19 06:00:00 PM,29.352,21.0,,,,
163,10/28/19 08:00:00 PM,29.152,0.0,,,,
164,10/28/19 10:00:00 PM,29.053,0.0,,,,
165,10/29/19 12:00:00 AM,28.953,0.0,,,,
166,10/29/19 02:00:00 AM,28.953,0.0,,,,
167,10/29/19 04:00:00 AM,29.053,0.0,,,,
168,10/29/19 06:00:00 AM,28.953,0.0,,,,
169,10/29/19 08:00:00 AM,28.953,15.0,,,,
170,10/29/19 10:00:00 AM,29.152,98.0,,,,
171,10/29/19 12:00:00 PM,29.352,432.0,,,,
172,10/29/19 02:00:00 PM,29.452,368.0,,,,
173,10/29/19 04:00:00 PM,29.352,56.0,,,,
174,10/29/19 06:00:00 PM,29.252,16.0,,,,
175,10/29/19 08:00:00 PM,29.252,0.0,,,,
176,10/29/19 10:00:00 PM,29.152,0.0,,,,
177,10/30/19 12:00:00 AM,29.152,0.0,,,,
178,10/30/19 02:00:00 AM,29.152,0.0,,,,
179,10/30/19 04:00:00 AM,29.152,0.0,,,,
180,10/30/19 06:00:00 AM,29.053,0.0,,,,
181,10/30/19 08:00:00 AM,29.053,14.0,,,,
182,10/30/19 10:00:00 AM,29.053,136.0,,,,
183,10/30/19 12:00:00 PM,29.252,576.0,,,,
184,10/30/19 02:00:00 PM,29.452,608.0,,,,
185,10/30/19 04:00:00 PM,29.352,100.0,,,,
186,10/30/19 06:00:00 PM,29.252,13.0,,,,
187,10/30/19 08:00:00 PM,29.252,0.0,,,,
188,10/30/19 10:00:00 PM,29.053,0.0,,,,
189,10/31/19 12:00:00 AM,28.953,0.0,,,,
190,10/31/19 02:00:00 AM,28.853,0.0,,,,
191,10/31/19 04:00:00 AM,28.953,0.0,,,,
192,10/31/19 06:00:00 AM,29.053,0.0,,,,
193,10/31/19 08:00:00 AM,28.953,15.0,,,,
194,10/31/19 10:00:00 AM,28.953,128.0,,,,
195,10/31/19 12:00:00 PM,29.152,184.0,,,,
196,10/31/19 02:00:00 PM,29.152,200.0,,,,
197,10/31/19 04:00:00 PM,29.252,95.0,,,,
198,10/31/19 06:00:00 PM,29.152,11.0,,,,
199,10/31/19 08:00:00 PM,29.152,0.0,,,,
200,10/31/19 10:00:00 PM,29.053,0.0,,,,
201,11/01/19 12:00:00 AM,28.953,0.0,,,,
202,11/01/19 02:00:00 AM,28.853,0.0,,,,
203,11/01/19 04:00:00 AM,28.853,0.0,,,,
204,11/01/19 06:00:00 AM,28.853,0.0,,,,
205,11/01/19 08:00:00 AM,28.953,18.0,,,,
206,11/01/19 10:00:00 AM,29.152,73.0,,,,
207,11/01/19 12:00:00 PM,29.252,184.0,,,,
208,11/01/19 02:00:00 PM,29.252,184.0,,,,
209,11/01/19 04:00:00 PM,29.252,108.0,,,,
210,11/01/19 06:00:00 PM,29.252,19.0,,,,
211,11/01/19 08:00:00 PM,29.152,0.0,,,,
212,11/01/19 10:00:00 PM,29.152,0.0,,,,
213,11/02/19 12:00:00 AM,28.953,0.0,,,,
214,11/02/19 02:00:00 AM,28.953,0.0,,,,
215,11/02/19 04:00:00 AM,28.853,0.0,,,,
216,11/02/19 06:00:00 AM,28.953,0.0,,,,
217,11/02/19 08:00:00 AM,28.953,20.0,,,,
218,11/02/19 10:00:00 AM,29.252,101.0,,,,
219,11/02/19 12:00:00 PM,29.352,704.0,,,,
220,11/02/19 02:00:00 PM,29.352,176.0,,,,
221,11/02/19 04:00:00 PM,29.352,496.0,,,,
222,11/02/19 06:00:00 PM,29.152,23.0,,,,
223,11/02/19 08:00:00 PM,29.053,0.0,,,,
224,11/02/19 10:00:00 PM,28.953,0.0,,,,
225,11/03/19 12:00:00 AM,28.853,0.0,,,,
226,11/03/19 02:00:00 AM,28.853,0.0,,,,
227,11/03/19 04:00:00 AM,28.953,0.0,,,,
228,11/03/19 06:00:00 AM,28.953,0.0,,,,
229,11/03/19 08:00:00 AM,28.853,45.0,,,,
230,11/03/19 10:00:00 AM,29.152,768.0,,,,
231,11/03/19 12:00:00 PM,29.652,152.0,,,,
232,11/03/19 02:00:00 PM,29.152,109.0,,,,
233,11/03/19 04:00:00 PM,29.152,152.0,,,,
234,11/03/19 06:00:00 PM,28.953,10.0,,,,
235,11/03/19 08:00:00 PM,28.853,0.0,,,,
