"Plot Title: KB Nursery_5.1.2020"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20685559, SEN S/N: 20685559)","Intensity, lum/ft² (LGR S/N: 20685559, SEN S/N: 20685559)","Coupler Attached (LGR S/N: 20685559)","Stopped (LGR S/N: 20685559)","End Of File (LGR S/N: 20685559)"
1472,08/31/20 10:00:00 PM,29.953,0.0,,,
1473,09/01/20 12:00:00 AM,29.853,0.0,,,
1474,09/01/20 02:00:00 AM,30.255,0.0,,,
1475,09/01/20 04:00:00 AM,30.457,0.0,,,
1476,09/01/20 06:00:00 AM,30.255,0.0,,,
1477,09/01/20 08:00:00 AM,30.054,20.0,,,
1478,09/01/20 10:00:00 AM,30.054,103.0,,,
1479,09/01/20 12:00:00 PM,30.255,272.0,,,
1480,09/01/20 02:00:00 PM,30.659,480.0,,,
1481,09/01/20 04:00:00 PM,30.862,416.0,,,
1482,09/01/20 06:00:00 PM,30.659,176.0,,,
1483,09/01/20 08:00:00 PM,30.356,0.0,,,
1484,09/01/20 10:00:00 PM,30.356,0.0,,,
1485,09/02/20 12:00:00 AM,30.255,0.0,,,
1486,09/02/20 02:00:00 AM,30.255,0.0,,,
1487,09/02/20 04:00:00 AM,30.457,0.0,,,
1488,09/02/20 06:00:00 AM,30.356,0.0,,,
1489,09/02/20 08:00:00 AM,30.154,21.0,,,
1490,09/02/20 10:00:00 AM,30.457,118.0,,,
1491,09/02/20 12:00:00 PM,30.558,240.0,,,
1492,09/02/20 02:00:00 PM,30.760,160.0,,,
1493,09/02/20 04:00:00 PM,30.862,384.0,,,
1494,09/02/20 06:00:00 PM,30.862,106.0,,,
1495,09/02/20 08:00:00 PM,30.659,0.0,,,
1496,09/02/20 10:00:00 PM,30.558,0.0,,,
1497,09/03/20 12:00:00 AM,30.558,0.0,,,
1498,09/03/20 02:00:00 AM,30.457,0.0,,,
1499,09/03/20 04:00:00 AM,30.356,0.0,,,
1500,09/03/20 06:00:00 AM,30.356,0.0,,,
1501,09/03/20 08:00:00 AM,30.356,24.0,,,
1502,09/03/20 10:00:00 AM,30.558,128.0,,,
1503,09/03/20 12:00:00 PM,30.659,288.0,,,
1504,09/03/20 02:00:00 PM,30.760,160.0,,,
1505,09/03/20 04:00:00 PM,30.963,160.0,,,
1506,09/03/20 06:00:00 PM,30.862,38.0,,,
1507,09/03/20 08:00:00 PM,30.760,0.0,,,
1508,09/03/20 10:00:00 PM,30.659,0.0,,,
1509,09/04/20 12:00:00 AM,30.558,0.0,,,
1510,09/04/20 02:00:00 AM,30.659,0.0,,,
1511,09/04/20 04:00:00 AM,30.558,0.0,,,
1512,09/04/20 06:00:00 AM,30.760,0.0,,,
1513,09/04/20 08:00:00 AM,30.558,29.0,,,
1514,09/04/20 10:00:00 AM,30.255,256.0,,,
1515,09/04/20 12:00:00 PM,30.558,160.0,,,
1516,09/04/20 02:00:00 PM,30.862,192.0,,,
1517,09/04/20 04:00:00 PM,31.064,232.0,,,
1518,09/04/20 06:00:00 PM,31.064,96.0,,,
1519,09/04/20 08:00:00 PM,30.659,0.0,,,
1520,09/04/20 10:00:00 PM,30.558,0.0,,,
1521,09/05/20 12:00:00 AM,30.558,0.0,,,
1522,09/05/20 02:00:00 AM,30.457,0.0,,,
1523,09/05/20 04:00:00 AM,30.457,0.0,,,
1524,09/05/20 06:00:00 AM,30.457,0.0,,,
1525,09/05/20 08:00:00 AM,30.457,28.0,,,
1526,09/05/20 10:00:00 AM,30.558,272.0,,,
1527,09/05/20 12:00:00 PM,30.558,160.0,,,
1528,09/05/20 02:00:00 PM,30.659,160.0,,,
1529,09/05/20 04:00:00 PM,30.963,432.0,,,
1530,09/05/20 06:00:00 PM,30.862,53.0,,,
1531,09/05/20 08:00:00 PM,30.457,0.0,,,
1532,09/05/20 10:00:00 PM,30.356,0.0,,,
1533,09/06/20 12:00:00 AM,30.356,0.0,,,
1534,09/06/20 02:00:00 AM,30.356,0.0,,,
1535,09/06/20 04:00:00 AM,30.356,0.0,,,
1536,09/06/20 06:00:00 AM,30.356,0.0,,,
1537,09/06/20 08:00:00 AM,30.356,11.0,,,
1538,09/06/20 10:00:00 AM,30.558,272.0,,,
1539,09/06/20 12:00:00 PM,30.457,109.0,,,
1540,09/06/20 02:00:00 PM,30.558,336.0,,,
1541,09/06/20 04:00:00 PM,30.659,256.0,,,
1542,09/06/20 06:00:00 PM,30.558,52.0,,,
1543,09/06/20 08:00:00 PM,30.659,0.0,,,
1544,09/06/20 10:00:00 PM,30.558,0.0,,,
1545,09/07/20 12:00:00 AM,30.457,0.0,,,
1546,09/07/20 02:00:00 AM,30.457,0.0,,,
1547,09/07/20 04:00:00 AM,30.457,0.0,,,
1548,09/07/20 06:00:00 AM,30.457,0.0,,,
1549,09/07/20 08:00:00 AM,30.356,26.0,,,
1550,09/07/20 10:00:00 AM,30.356,232.0,,,
1551,09/07/20 12:00:00 PM,30.356,91.0,,,
1552,09/07/20 02:00:00 PM,30.356,72.0,,,
1553,09/07/20 04:00:00 PM,30.356,48.0,,,
1554,09/07/20 06:00:00 PM,30.356,51.0,,,
1555,09/07/20 08:00:00 PM,30.356,0.0,,,
1556,09/07/20 10:00:00 PM,30.356,0.0,,,
1557,09/08/20 12:00:00 AM,30.356,0.0,,,
1558,09/08/20 02:00:00 AM,30.356,0.0,,,
1559,09/08/20 04:00:00 AM,30.356,0.0,,,
1560,09/08/20 06:00:00 AM,30.356,0.0,,,
1561,09/08/20 08:00:00 AM,30.457,5.0,,,
1562,09/08/20 10:00:00 AM,30.457,32.0,,,
1563,09/08/20 12:00:00 PM,30.457,107.0,,,
1564,09/08/20 02:00:00 PM,30.659,152.0,,,
1565,09/08/20 04:00:00 PM,30.659,106.0,,,
1566,09/08/20 06:00:00 PM,30.760,19.0,,,
1567,09/08/20 08:00:00 PM,30.659,0.0,,,
1568,09/08/20 10:00:00 PM,30.558,0.0,,,
1569,09/09/20 12:00:00 AM,29.953,0.0,,,
1570,09/09/20 02:00:00 AM,29.853,0.0,,,
1571,09/09/20 04:00:00 AM,29.752,0.0,,,
1572,09/09/20 06:00:00 AM,29.853,0.0,,,
1573,09/09/20 08:00:00 AM,29.853,7.0,,,
1574,09/09/20 10:00:00 AM,29.853,64.0,,,
1575,09/09/20 12:00:00 PM,29.853,59.0,,,
1576,09/09/20 02:00:00 PM,29.953,144.0,,,
1577,09/09/20 04:00:00 PM,29.953,152.0,,,
1578,09/09/20 06:00:00 PM,29.953,74.0,,,
1579,09/09/20 08:00:00 PM,29.953,0.0,,,
1580,09/09/20 10:00:00 PM,29.953,0.0,,,
1581,09/10/20 12:00:00 AM,29.853,0.0,,,
1582,09/10/20 02:00:00 AM,29.752,0.0,,,
1583,09/10/20 04:00:00 AM,29.752,0.0,,,
1584,09/10/20 06:00:00 AM,29.752,0.0,,,
1585,09/10/20 08:00:00 AM,29.752,15.0,,,
1586,09/10/20 10:00:00 AM,29.752,52.0,,,
1587,09/10/20 12:00:00 PM,29.853,118.0,,,
1588,09/10/20 02:00:00 PM,29.953,104.0,,,
1589,09/10/20 04:00:00 PM,30.054,288.0,,,
1590,09/10/20 06:00:00 PM,29.953,40.0,,,
1591,09/10/20 08:00:00 PM,29.953,0.0,,,
1592,09/10/20 10:00:00 PM,29.853,0.0,,,
1593,09/11/20 12:00:00 AM,29.853,0.0,,,
1594,09/11/20 02:00:00 AM,29.853,0.0,,,
1595,09/11/20 04:00:00 AM,29.752,0.0,,,
1596,09/11/20 06:00:00 AM,29.652,0.0,,,
1597,09/11/20 08:00:00 AM,29.752,13.0,,,
1598,09/11/20 10:00:00 AM,29.752,61.0,,,
1599,09/11/20 12:00:00 PM,29.652,368.0,,,
1600,09/11/20 02:00:00 PM,30.862,0.0,,,
1601,09/11/20 04:00:00 PM,32.807,0.0,,,
1602,09/11/20 06:00:00 PM,22.621,0.0,,,
1603,09/11/20 08:00:00 PM,22.621,0.0,,,
1604,09/11/20 10:00:00 PM,22.333,0.0,,,
1605,09/12/20 12:00:00 AM,22.429,0.0,,,
1606,09/12/20 02:00:00 AM,22.525,0.0,,,
1607,09/12/20 04:00:00 AM,22.525,0.0,,,
1608,09/12/20 06:00:00 AM,22.525,0.0,,,
1609,09/12/20 08:00:00 AM,22.525,0.0,,,
1610,09/12/20 10:00:00 AM,22.621,0.0,,,
1611,09/12/20 12:00:00 PM,22.525,0.0,,,
1612,09/12/20 02:00:00 PM,22.238,0.0,,,
1613,09/12/20 04:00:00 PM,22.046,0.0,,,
1614,09/12/20 06:00:00 PM,22.429,0.0,,,
1615,09/12/20 08:00:00 PM,22.525,0.0,,,
1616,09/12/20 10:00:00 PM,22.621,0.0,,,
1617,09/13/20 12:00:00 AM,22.525,0.0,,,
1618,09/13/20 02:00:00 AM,22.621,0.0,,,
1619,09/13/20 04:00:00 AM,22.717,0.0,,,
1620,09/13/20 06:00:00 AM,22.525,0.0,,,
1621,09/13/20 08:00:00 AM,22.717,0.0,,,
1622,09/13/20 10:00:00 AM,22.621,0.0,,,
1623,09/13/20 12:00:00 PM,22.717,0.0,,,
1624,09/13/20 02:00:00 PM,22.717,0.0,,,
1625,09/13/20 04:00:00 PM,22.717,0.0,,,
1626,09/13/20 06:00:00 PM,22.812,0.0,,,
1627,09/13/20 08:00:00 PM,22.717,0.0,,,
1628,09/13/20 10:00:00 PM,22.717,0.0,,,
1629,09/14/20 12:00:00 AM,22.717,0.0,,,
1630,09/14/20 02:00:00 AM,22.621,0.0,,,
1631,09/14/20 04:00:00 AM,22.717,0.0,,,
1632,09/14/20 06:00:00 AM,22.812,0.0,,,
1633,09/14/20 08:00:00 AM,22.717,0.0,,,
1634,09/14/20 10:00:00 AM,22.621,0.0,,,
1635,09/14/20 11:20:42 AM,,,Logged,,
1636,09/14/20 11:20:57 AM,,,,Logged,Logged
