"","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"MSTRG.5067",5,1282,875,862,930,28,29,279,874,925,1022,1216,863,336,0,223
"MSTRG.39993",0,12,261,522,95,13,88,370,70,77,53,7,31,30,0,12
"MSTRG.22930",2,1625,1600,3071,1695,116,24,611,922,653,1949,912,165,390,0,355
"MSTRG.22934",19,782,705,539,322,78,0,6,544,441,860,541,741,227,0,43
"MSTRG.26223",4,494,443,425,379,18,12,138,561,573,396,987,657,342,2,714
"MSTRG.26224",2,255,54,238,40,6,2,64,344,209,448,323,440,139,8,173
"MSTRG.15493",1,106,197,53,32,14,18,41,95,54,261,724,158,120,0,167
"MSTRG.40967",6,901,603,581,380,66,13,197,555,910,896,1295,806,439,87,355
"MSTRG.43476",0,936,500,718,148,6,80,233,349,392,448,383,428,130,0,276
"MSTRG.8626",1,862,679,701,366,15,9,233,583,126,571,1096,1301,374,1,217
"MSTRG.13539",3,321,137,141,228,11,59,38,267,54,154,43,176,38,0,11
"MSTRG.38088",6,1490,419,285,317,24,4,185,155,175,409,319,621,315,2,106
"MSTRG.43393",5,897,534,202,276,11,7,157,885,809,508,1430,1194,731,1,308
"MSTRG.39683",0,201,163,82,63,17,46,14,226,67,349,134,276,128,0,51
"MSTRG.44286",130,15070,12503,8093,3446,2282,704,5659,2598,4665,2432,3367,3341,1219,86,2065
"MSTRG.44289",2,706,393,276,291,23,80,113,443,212,403,360,731,171,16,155
"MSTRG.16851",19,3884,1124,2310,1168,202,17,545,2861,2180,3101,4252,3175,1465,1,1866
"MSTRG.14730",2,3058,1854,1061,448,52,53,170,665,1833,2611,3369,1611,588,0,252
"MSTRG.33568",3,574,479,703,361,30,47,75,410,208,528,483,107,149,0,248
"MSTRG.33566",0,385,90,231,191,117,0,171,132,374,258,243,330,137,23,230
"MSTRG.44865",20,830,709,810,490,144,13,390,668,700,1080,1543,1249,496,22,427
"MSTRG.40156",1,620,474,159,113,16,8,119,213,144,254,477,501,278,13,227
"MSTRG.32213",2,9513,8196,4844,4259,97,18,2146,6428,9032,4767,8614,12110,4323,2,1687
"MSTRG.4643",4,1615,874,764,476,196,72,469,928,1078,1000,624,1125,506,4,157
"MSTRG.35656",0,1067,7271,942,2039,46,85,125,614,1558,4247,3732,3016,280,3,280
"MSTRG.5060",1,1472,1043,1234,1094,6,5,79,985,933,1438,1263,1099,326,8,192
"MSTRG.34216",2,1060,628,353,147,7,0,63,547,724,223,522,834,324,7,88
"MSTRG.34211",0,142,133,114,455,15,0,22,368,352,101,211,358,88,28,77
"MSTRG.37493",0,245,1256,1534,597,138,38,322,215,370,491,262,131,94,0,154
"MSTRG.33977",0,490,176,77,183,38,2,54,313,45,378,235,446,81,6,153
"MSTRG.32844",10,182,559,542,420,110,1,231,413,351,959,135,271,84,0,187
"MSTRG.16236",6,878,1135,1084,777,30,21,334,915,942,910,765,517,276,3,175
"MSTRG.29065",3,553,283,104,221,12,14,100,532,408,449,771,530,294,15,85
"MSTRG.23607",3,566,889,1947,2099,571,183,1572,515,866,2029,1081,208,95,1,1337
"MSTRG.23606",2,5792,2963,2002,1512,7,11,70,2475,3255,2627,2362,2427,1526,0,66
"MSTRG.27515",4,387,371,518,565,10,21,140,87,128,529,405,279,177,0,165
"MSTRG.27516",1,323,495,512,314,157,47,150,295,480,139,175,161,81,0,31
"MSTRG.19936",0,960,389,296,354,22,18,274,1172,410,621,1845,772,349,67,679
"MSTRG.7357",1,459,174,59,374,81,32,125,250,208,267,329,300,173,0,76
"MSTRG.15967",0,257,315,118,131,65,27,55,51,6,171,218,568,83,0,26
"MSTRG.23982",3,2908,1410,1737,1489,58,4,1092,1921,1802,954,2137,3141,1058,35,341
"MSTRG.12175",17,1202,985,438,531,20,57,258,651,697,821,1024,1177,486,0,206
"MSTRG.17612",18,1046,849,1077,1030,37,7,343,981,396,798,644,698,274,39,333
"MSTRG.3137",66,1209,1035,1100,1171,21,1,407,1798,841,1787,2696,1267,713,2,1484
"MSTRG.28070",14,1822,304,541,149,10,0,24,432,373,388,829,683,500,0,432
"MSTRG.22219",25,508,346,310,246,101,0,153,474,319,645,904,605,246,0,256
"MSTRG.16482",12,5312,1923,2057,1419,106,51,1376,1686,1415,2744,3195,2063,1469,17,1010
"MSTRG.4483",4,6530,4037,2928,2885,107,8,1031,4182,4189,3802,5805,6345,2483,0,1006
"MSTRG.4480",6,5799,3010,1600,1210,274,30,800,2314,2305,3372,5046,4339,1200,53,728
"MSTRG.23163",5,1164,761,641,476,9,6,186,852,634,1130,682,926,332,0,122
"MSTRG.23167",30,5276,2412,2878,1825,28,33,316,2630,3051,3214,3551,3836,1579,165,265
"MSTRG.46276",6,3657,2375,1982,1645,127,185,934,2836,2592,3548,3999,3270,1407,16,1289
"MSTRG.46273",7,7888,3927,2147,2044,130,28,802,2321,3117,1545,4195,3488,1396,0,784
"MSTRG.29628",0,388,2357,764,1246,169,176,788,319,203,480,388,33,27,1,430
"MSTRG.15614",14,1467,916,991,685,16,118,532,894,837,2178,2465,1624,569,0,1208
"MSTRG.14733",28,1062,698,330,441,113,85,247,584,339,755,699,854,305,36,417
"MSTRG.13708",7,2632,1069,1062,1142,7,5,218,1326,1572,1159,3152,1480,1019,0,256
"MSTRG.6241",1,698,488,620,556,27,9,282,300,380,904,541,426,124,0,301
"MSTRG.39902",6,257,100,63,124,23,0,41,78,375,227,574,72,73,0,114
"MSTRG.16939",3,1411,1261,1322,1002,402,83,678,1246,1825,1157,2139,2207,660,0,444
"MSTRG.16938",14,2094,1314,1209,723,137,5,422,975,945,831,1385,1561,459,50,359
"MSTRG.45743",12,1537,1323,476,273,18,0,24,579,360,956,1044,711,276,0,113
"MSTRG.45749",8,1728,1218,1095,434,124,36,399,1031,1037,804,2519,3169,586,1,1261
"MSTRG.25120",51,4978,2712,2427,2109,177,157,860,5272,2792,5755,6580,4199,2712,38,3053
"MSTRG.36535",5,1396,1524,1175,710,0,21,432,1177,1003,1779,1847,2093,511,10,799
"MSTRG.38280",34,718,1099,1672,964,392,611,1192,816,310,810,824,511,185,0,555
"MSTRG.11845",19,751,616,350,232,54,4,299,631,581,915,505,670,232,0,250
"MSTRG.36832",15,3245,1917,1983,1427,408,175,1102,2678,2277,1652,2100,2065,1120,29,1815
"MSTRG.21832",11,2343,1767,1281,1075,133,6,509,1168,1301,2795,3844,3808,697,11,427
"MSTRG.30265",2,199,1436,956,226,164,256,343,40,160,1188,863,314,82,0,673
"MSTRG.30263",0,609,1592,1853,1019,162,22,891,431,138,903,259,146,100,0,434
"MSTRG.24683",13,2074,1291,1338,836,363,106,1527,1292,981,1535,2119,2048,627,0,595
"MSTRG.11455",1,2471,3050,1947,842,59,92,526,486,715,185,522,231,193,0,118
"MSTRG.11450",0,1850,1440,1272,726,39,8,198,1107,1595,1845,2382,831,611,0,677
"MSTRG.21918",0,94,46,81,34,13,47,97,171,256,230,174,266,93,1,31
"MSTRG.28506",0,1348,1794,1284,884,103,8,501,964,707,1857,1209,1409,490,1,821
"MSTRG.6767",35,12986,7653,4886,3792,389,40,1623,6548,7312,7467,11055,10236,3391,87,1459
"MSTRG.22765",5,1674,1705,1379,1260,67,33,498,1705,1711,2341,1964,2056,810,0,454
"MSTRG.171",1,2153,1612,1609,1204,14,73,376,2186,2293,2736,2863,2274,1059,0,369
"MSTRG.137",22,2410,1399,1030,982,103,3,141,1221,1001,2188,2075,1215,772,0,261
"MSTRG.40928",8,770,561,489,266,20,0,118,643,552,538,587,614,377,0,273
"MSTRG.6441",3,1533,806,1088,654,95,27,1156,738,1353,1384,681,911,364,0,511
"MSTRG.46074",61,1848,962,1241,592,42,2,881,1155,1453,2115,2190,1547,883,2,1081
"MSTRG.20826",0,142,439,159,93,116,142,142,142,213,448,694,75,93,0,151
"MSTRG.20820",4,106,1115,1624,1059,47,43,646,32,413,1143,496,60,28,0,164
"MSTRG.10410",4,1238,1120,560,596,7,40,223,1268,1590,1306,1656,1566,708,13,463
"MSTRG.26899",2,1254,812,202,431,114,30,288,676,1497,997,639,774,292,16,319
"MSTRG.14868",1,1045,612,765,61,39,80,564,281,133,596,110,143,45,0,219
"MSTRG.14867",1,2817,1440,1352,1121,80,9,309,1669,1492,1510,3035,1912,1068,0,314
"MSTRG.19153",20,857,749,384,535,169,3,221,537,333,486,567,361,187,0,214
"MSTRG.2459",5,1307,1931,2906,1435,91,117,262,972,1725,1931,1680,1108,382,0,602
"MSTRG.32084",1,1011,292,644,396,28,1,82,677,620,927,1179,480,401,22,60
"MSTRG.45507",0,134,117,127,156,11,3,35,286,462,475,637,439,100,6,76
"MSTRG.41473",0,4961,2873,2301,1677,568,512,1504,2339,3220,3266,6036,6664,1610,0,1860
"MSTRG.8111",2,615,415,767,555,35,129,426,420,283,539,549,660,255,0,403
"MSTRG.8110",0,13756,7703,5351,5097,272,25,2367,9007,7825,9782,15429,12894,4642,0,4704
"MSTRG.8113",6,48,376,71,194,83,67,403,26,56,183,285,102,59,0,84
"MSTRG.9644",11,3836,2437,1721,1037,16,43,286,2206,1668,1939,2480,1933,903,2,509
"MSTRG.43906",22,3341,1053,3665,2254,91,2,546,2136,3303,1666,935,1283,1026,22,748
"MSTRG.43907",9,809,457,351,450,53,2,214,761,788,965,1185,599,526,32,962
"MSTRG.9397",39,3549,3764,3005,1900,751,479,1813,2460,2738,3259,3585,3772,1147,2,533
"MSTRG.9390",1,964,413,858,510,166,53,257,620,219,969,1560,813,492,0,494
"MSTRG.15389",12,1604,1498,1065,576,8,0,41,1151,1182,2010,2028,1135,669,0,102
"MSTRG.19982",1,965,612,568,776,19,6,165,919,479,881,895,923,224,0,260
"MSTRG.43015",0,2131,1011,1023,990,30,9,648,1243,746,1864,1600,1565,648,2,759
"MSTRG.39190",1,3847,1545,936,983,14,10,92,1607,1159,912,2564,2079,877,3,316
"MSTRG.46518",264,9932,5974,4728,5369,3409,1163,5143,7766,9152,9537,13107,11162,4548,383,7926
"MSTRG.36813",1,275,421,429,386,33,47,125,135,287,332,385,210,113,0,27
"MSTRG.32158",16,5499,2478,2167,1789,2548,360,2768,2405,2140,2643,4504,3955,1230,66,2841
"MSTRG.38249",4,850,848,725,610,31,40,321,837,666,533,580,543,460,0,285
"MSTRG.38248",2,773,875,619,482,55,16,82,836,572,481,866,1022,281,0,160
"MSTRG.42822",8,692,325,352,158,0,29,41,770,709,788,477,691,211,11,142
"MSTRG.32153",9,1351,846,790,531,3,13,247,837,778,891,1070,1015,597,14,169
"MSTRG.8254",13,1011,519,607,356,6,0,175,422,308,672,1357,1658,545,0,630
"MSTRG.31078",7,971,2030,977,1151,11,1,58,968,1276,1252,617,1178,527,0,269
"MSTRG.38204",15,218,149,142,126,118,4,77,87,25,222,100,36,63,4,102
"MSTRG.34607",27,2401,1605,1976,1030,300,25,639,1378,2192,2270,2735,2923,916,1,794
"MSTRG.43352",2,4577,45981,46217,24105,23,313,5910,38170,17983,36042,22281,19062,1521,0,806
"MSTRG.30383",35,2770,1764,1372,1414,158,0,584,1821,1077,2323,3634,3110,1180,2,813
"MSTRG.28204",9,4243,3805,1794,1522,278,278,1548,1852,2954,2739,3944,4381,1586,44,1376
"MSTRG.28201",4,2276,1382,1805,1229,173,27,541,954,1254,671,664,596,453,2,348
"MSTRG.28203",0,177,759,1974,759,24,176,695,346,439,1330,309,221,68,0,482
"MSTRG.20773",12,6340,2091,758,1096,35,15,215,1889,1779,2045,3903,3327,923,48,335
"MSTRG.27921",42,900,840,1025,682,292,147,815,1142,649,1011,936,1082,440,233,614
"MSTRG.35233",0,1555,1215,1549,1102,546,128,1096,770,1241,1362,1349,1988,425,0,387
"MSTRG.29559",50,98309,34476,26552,13123,329,32,10216,16702,29413,17908,40760,27921,11566,0,10165
"MSTRG.11176",56,2526,1094,1185,819,129,263,492,700,1317,1186,1764,776,454,2,246
"MSTRG.25996",4,1761,1317,1044,938,74,16,489,1098,1547,752,1369,1156,357,0,339
"MSTRG.46553",15,11690,3446,3162,4034,196,38,2303,8522,8362,5847,7646,11861,5315,15,3219
"MSTRG.33652",2,4734,4045,2997,1676,18,9,69,3856,3882,2878,4796,3968,2376,6,152
"MSTRG.40661",2,649,466,316,277,10,9,90,371,596,386,256,699,224,0,152
"MSTRG.16816",17,5405,4873,4552,3320,725,285,2024,3100,3965,5141,5157,4971,1876,25,1533
"MSTRG.12081",1,614,313,443,557,28,78,171,428,517,675,546,433,224,21,190
"MSTRG.12087",5,3925,16777,13889,6959,2265,2244,4280,2555,2568,8005,2376,989,735,0,2244
"MSTRG.18907",26,39738,17623,6082,1055,179,55,1038,693,975,127,477,20,54,0,103
"MSTRG.18900",0,72,1011,1449,715,79,38,371,86,212,448,189,67,15,0,88
"MSTRG.3510",12,1449,1152,1194,426,2,65,98,902,450,2292,662,599,391,0,152
"MSTRG.32294",23,68,1127,1653,1007,152,92,2009,336,261,1035,247,20,113,0,578
"MSTRG.32296",0,206,2799,2442,644,31,263,1241,62,172,139,43,9,23,0,278
"MSTRG.41202",4,756,617,647,526,41,30,226,476,425,778,315,467,202,0,221
"MSTRG.18017",8,712,261,64,155,56,0,67,273,79,250,230,45,52,0,26
"MSTRG.1604",125,5431,5569,6060,3615,1547,1735,3057,5810,4892,7873,6981,5715,2509,0,2976
"MSTRG.28319",10,1217,1328,2116,1407,190,10,908,1391,2865,1814,1165,2050,708,6,920
"MSTRG.34524",10,4706,2623,1115,1875,29,2,398,2207,1913,2331,2876,2816,1363,3,430
"MSTRG.34296",80,3833,864,546,455,2,7,155,589,518,704,827,682,972,56,367
"MSTRG.34294",7,575,2811,2109,1480,317,162,1436,810,392,2726,1007,423,69,0,760
"MSTRG.21294",43,1551,1599,920,634,105,129,511,661,751,1730,579,1087,542,23,307
"MSTRG.19824",43,2126,1838,866,714,527,146,627,1444,1605,1231,2778,2792,729,80,1160
"MSTRG.37361",16,45,109,329,48,1,0,35,17,9,69,7,18,25,10,15
"MSTRG.37364",0,10406,6484,7549,5740,1535,242,4681,6403,5907,7267,6431,7946,2849,0,4472
"MSTRG.5606",0,144,284,125,33,151,80,428,2,59,46,12,117,43,17,67
"MSTRG.5607",176,36453,16174,3840,738,1461,589,4814,341,110,518,1188,1395,161,11,494
"MSTRG.5604",101,1916,4804,2659,420,1429,1221,1006,30,36,454,84,35,3,0,45
"MSTRG.5605",130,35679,11616,2617,606,1789,798,2227,178,319,579,950,1097,109,9,246
"MSTRG.5608",110,24247,15352,6270,1397,1063,1614,1483,1094,620,933,1078,913,308,0,320
"MSTRG.7605",0,243,161,88,160,13,0,65,194,429,77,88,45,200,16,106
"MSTRG.36101",9,664,483,542,280,4,7,131,418,463,276,613,914,275,0,101
"MSTRG.36108",18,8817,6339,4630,3332,16,132,1102,6831,5122,9743,10374,7698,2937,7,1775
"MSTRG.35456",3,8855,3236,3928,1608,90,17,1807,2762,2784,2741,2869,1726,1098,11,1097
"MSTRG.266",0,303,476,258,269,54,6,339,369,437,152,399,560,257,2,200
"MSTRG.9930",11,2583,2820,1719,1095,453,66,520,892,1474,679,734,843,228,1,306
"MSTRG.23905",16,192,344,332,143,64,139,327,285,59,83,135,67,75,44,109
"MSTRG.23417",0,293,275,237,79,10,6,15,67,137,24,223,102,81,0,18
"MSTRG.43146",2,648,528,178,279,238,47,80,275,639,257,416,839,135,97,380
"MSTRG.548",6,716,499,865,621,7,106,146,653,162,493,667,285,158,0,337
"MSTRG.35197",1,947,1382,997,992,18,3,253,1116,897,981,828,1170,486,13,298
"MSTRG.17343",27,50043,26919,18620,8422,1108,400,7674,9391,10975,5573,5010,2040,2427,5,2181
"MSTRG.17341",11,1619,651,637,215,244,372,1140,156,106,303,44,106,25,4,16
"MSTRG.21415",10,1416,823,466,464,44,0,185,772,714,1485,1689,1305,356,8,279
"MSTRG.11972",5,2489,920,768,1045,45,4,516,1124,1147,1368,1477,2287,623,10,310
"MSTRG.11692",11,1396,1167,1195,961,120,148,220,2122,1807,1368,1318,898,606,2,531
"MSTRG.22871",3,839,743,442,438,29,6,135,479,425,903,1350,817,247,12,249
"MSTRG.22872",9,482,177,146,110,29,0,58,317,612,331,598,508,251,26,185
"MSTRG.43215",8,3060,2456,1843,1527,134,26,590,1582,1601,2168,2743,2909,1094,0,772
"MSTRG.18318",9,2912,530,489,347,165,0,1031,439,584,920,1397,805,278,3,327
"MSTRG.10781",0,2344,1547,1251,547,112,55,1001,843,569,919,1169,1224,429,0,357
"MSTRG.10786",12,2586,1673,1154,871,60,9,469,1120,974,1659,1876,1736,649,16,565
"MSTRG.13787",38,1251,1158,1094,666,499,40,1570,1938,1633,3196,4165,2896,952,43,5010
"MSTRG.43505",2,937,604,908,373,7,13,187,627,845,569,1236,914,358,0,147
"MSTRG.43508",15,6034,5789,1154,1727,311,90,1829,3697,4351,2854,3979,3221,1961,0,1541
"MSTRG.16959",10,1137,843,465,422,1,105,266,743,735,781,1118,890,283,0,137
"MSTRG.34871",2,771,573,554,401,9,3,79,740,699,856,1077,1022,390,62,216
"MSTRG.7889",0,808,678,529,857,57,3,628,896,1295,429,461,295,376,11,395
"MSTRG.42293",0,415,421,359,403,200,128,129,238,322,1152,492,325,152,0,137
"MSTRG.8683",3,207,385,256,228,51,1,12,183,295,405,448,506,73,98,27
"MSTRG.32310",14,1911,7992,5134,2664,817,617,1088,972,1061,7926,3261,1776,306,0,1448
"MSTRG.33511",8,5554,4787,4094,3613,18,0,1329,5733,4379,8083,6799,6058,1736,1,2328
"MSTRG.20120",3,1045,516,377,359,19,24,122,108,366,464,321,872,161,0,26
"MSTRG.8533",18,6031,4865,3245,2957,19,78,522,5014,5403,5579,5525,4782,2900,0,2032
"MSTRG.41018",7,408,434,188,192,60,22,53,478,280,1007,1250,771,256,9,211
"MSTRG.35045",0,1094,389,476,328,33,82,49,650,538,570,746,704,344,0,377
"MSTRG.5107",23,1406,1678,1183,753,25,13,211,973,918,2368,1640,2118,627,0,614
"MSTRG.39935",8,1519,1201,478,657,51,16,210,813,1602,1132,1767,1317,593,69,154
"MSTRG.21654",3,711,883,872,334,7,10,162,946,634,849,348,395,358,0,79
"MSTRG.21389",3,1228,3227,5113,3026,564,280,1534,1661,1258,2861,2001,891,570,0,1449
"MSTRG.6305",0,4482,2507,5608,3723,136,276,1926,3952,3316,5528,4239,2420,1726,0,2405
"MSTRG.30405",3,3228,1134,847,440,58,8,210,754,924,839,1838,2230,489,2,191
"MSTRG.6455",0,1294,2275,1681,1497,177,169,550,1196,74,2148,1599,1147,437,0,318
"MSTRG.6458",97,2519,1289,567,601,137,128,378,1036,1238,969,2185,1537,701,172,1072
"MSTRG.37750",11,5653,3527,1475,1076,38,20,127,2165,3981,2229,4386,4834,1624,24,367
"MSTRG.36807",10,1978,501,728,1114,5,56,685,1225,1510,1241,852,1666,175,6,513
"MSTRG.5814",7,586,694,293,144,242,5,351,354,212,589,484,240,243,0,89
"MSTRG.36809",6,2592,747,666,122,408,328,1215,236,98,259,406,294,74,0,96
"MSTRG.33839",10,1655,865,804,477,57,3,184,606,719,422,1140,1885,325,40,185
"MSTRG.32399",11,754,473,301,197,3,41,33,361,456,697,984,308,277,1,64
"MSTRG.5860",1,973,1311,1259,782,8,12,99,583,1217,1687,980,806,482,0,105
"MSTRG.8943",10,634,726,240,360,26,3,376,490,320,976,685,814,273,11,554
"MSTRG.15841",24,1684,349,355,184,2,16,52,252,447,210,226,129,132,0,29
"MSTRG.15844",13,1051,542,92,143,50,29,42,97,207,71,146,426,217,0,36
"MSTRG.45855",9,9245,4686,3807,2895,589,56,1974,4809,3609,4611,9442,7201,2082,21,2244
"MSTRG.22480",3,9313,4952,3894,2339,40,23,793,7004,4629,9950,7887,7051,3217,0,1289
"MSTRG.25597",173,12581,7122,7603,5256,1418,422,4666,9663,7474,12167,14184,10346,5018,416,5645
"MSTRG.4236",2,2920,1729,360,828,15,11,233,454,1114,1177,613,1303,30,1,134
"MSTRG.23750",21,918,515,520,98,103,8,95,116,106,172,281,254,48,0,16
"MSTRG.32733",3,392,678,540,956,58,12,358,419,272,645,631,539,196,0,64
"MSTRG.45802",4,1457,1059,616,612,35,13,324,1361,1608,1270,1972,1694,437,2,472
"MSTRG.18500",8,1020,506,270,53,76,11,114,19,157,88,68,20,31,0,7
"MSTRG.18506",0,884,771,721,775,1,16,137,1191,329,1731,1499,632,470,11,237
"MSTRG.18508",3,499,1273,1528,599,42,20,276,710,551,1506,972,498,248,0,562
"MSTRG.1314",67,20124,10887,8294,1726,1251,1946,4619,885,890,1990,2186,1897,664,6,503
"MSTRG.29026",27,1278,1157,930,774,308,20,344,1220,894,992,1421,1448,624,0,683
"MSTRG.12578",8,140,72,34,129,0,11,56,112,9,37,89,378,132,0,13
"MSTRG.12577",0,548,667,823,532,60,33,339,861,596,991,715,268,304,0,200
"MSTRG.38424",6,268,167,192,76,75,82,172,267,146,205,127,50,39,37,163
"MSTRG.2153",1,113,140,36,95,42,10,61,395,288,288,278,327,107,2,28
"MSTRG.2150",2,1239,1044,896,689,78,47,558,553,674,516,556,393,206,0,227
"MSTRG.33769",1,449,553,427,139,14,6,53,173,430,530,326,233,82,0,168
"MSTRG.33763",21,32,456,1027,586,61,109,474,41,65,674,177,19,32,0,97
"MSTRG.38737",1,388,177,209,65,8,42,107,463,22,410,228,241,86,12,114
"MSTRG.9561",2,452,232,279,159,24,13,49,193,165,332,353,233,166,18,84
"MSTRG.36276",0,523,1316,1033,559,20,55,265,422,132,601,427,544,33,0,196
"MSTRG.42558",1,588,2674,3828,1913,132,129,1959,417,786,814,446,544,94,0,204
"MSTRG.42559",0,306,349,799,498,3,7,259,103,343,390,104,120,104,97,105
"MSTRG.42551",0,81,339,197,268,42,18,41,120,149,224,19,80,11,0,28
"MSTRG.966",29,8764,7928,5674,4915,175,197,1906,5964,8021,12898,14161,17641,1632,24,1312
"MSTRG.960",10,870,821,322,612,14,8,94,299,221,682,731,1003,230,0,208
"MSTRG.30305",1,83,117,321,156,13,1,48,94,87,88,100,61,20,501,91
"MSTRG.22294",0,9101,6236,6822,4168,49,18,542,9535,8123,13190,10904,7015,3949,0,2122
"MSTRG.26730",4,3960,2751,1517,1388,132,34,1034,2040,2861,2831,3616,3461,1276,10,957
"MSTRG.11242",3,1013,1786,1151,931,132,128,130,275,772,1234,984,1083,225,0,406
"MSTRG.27463",14,390,422,516,435,62,143,151,150,539,479,815,405,125,3,142
"MSTRG.1915",7,402,282,381,280,14,0,22,695,1015,391,652,316,171,7,322
"MSTRG.21925",7,1328,1068,735,963,198,10,134,640,798,846,1035,908,352,0,346
"MSTRG.14980",19,4236,1568,681,458,329,363,646,838,850,1036,1042,1193,362,114,296
"MSTRG.25005",0,514,217,79,82,10,14,82,110,140,90,321,538,38,0,39
"MSTRG.43904",0,2240,1195,1174,870,22,12,642,1890,1947,2481,3093,2105,1122,3,817
"MSTRG.2319",0,143,259,365,511,20,42,291,85,109,571,234,108,15,0,164
"MSTRG.2318",4,1928,1387,895,621,227,37,630,780,1514,1305,1670,1438,763,27,503
"MSTRG.2314",1,105,837,1482,292,28,35,185,49,255,583,133,15,23,0,439
"MSTRG.17184",3,1757,771,1134,823,70,0,68,769,1255,1261,2305,1470,880,6,186
"MSTRG.32165",18,1684,1070,808,960,17,1,336,1220,887,1284,1741,1498,431,24,548
"MSTRG.45620",5,1759,2814,795,609,20,23,217,1284,1,2740,3898,3075,977,8,422
"MSTRG.41287",6,539,181,391,33,73,9,70,237,767,181,495,363,217,0,146
"MSTRG.41289",3,94,271,248,259,787,205,500,84,146,345,6,12,42,0,120
"MSTRG.41288",3,680,1340,942,734,234,229,781,321,201,775,664,322,194,0,418
"MSTRG.8010",19,751,455,582,242,19,49,115,501,400,616,474,752,303,0,223
"MSTRG.11729",0,2071,1577,1323,1226,47,0,408,1935,2136,2051,2391,2959,1037,15,362
"MSTRG.11725",855,19975,478460,574035,950866,370289,166923,600940,131295,54381,526272,231763,41647,52709,1,395038
"MSTRG.22361",1,1801,687,629,461,9,11,132,759,376,1509,668,782,407,2,443
"MSTRG.3598",44,4124,3037,2786,2066,1931,697,2028,2488,1656,2607,1823,2151,993,46,943
"MSTRG.4066",0,1576,694,421,653,144,40,271,546,375,514,1031,966,322,1,265
"MSTRG.43113",1,191,529,192,319,11,0,34,246,213,516,536,734,190,16,95
"MSTRG.3869",17,1435,2961,4388,1477,1535,740,1998,787,303,2375,524,82,247,0,955
"MSTRG.18777",2,928,388,228,138,58,21,75,57,132,325,224,134,31,0,44
"MSTRG.18770",11,3820,2088,1965,1049,397,140,804,1758,1983,1512,2447,3279,815,193,973
"MSTRG.14646",1,19317,16413,9884,3301,78,254,591,2755,7672,2057,3318,1978,975,1,366
"MSTRG.13019",4,245,105,196,127,81,51,63,265,43,352,345,181,297,9,424
"MSTRG.36183",2,576,258,252,225,11,8,143,204,357,140,210,213,55,0,35
"MSTRG.30914",4,1295,793,389,536,43,4,92,450,739,463,630,1326,392,9,72
"MSTRG.13614",9,89,34,3,101,120,60,141,312,15,113,152,96,89,70,67
"MSTRG.19555",7,884,1522,822,923,72,104,382,368,859,834,1730,1706,299,79,463
"MSTRG.2055",0,473,205,100,88,7,7,87,121,321,449,270,408,129,0,214
"MSTRG.12563",15,1127,2301,1326,919,262,155,823,1044,1183,1886,1626,1870,747,30,1538
"MSTRG.32408",9,625,278,310,101,47,12,82,329,368,176,394,199,185,1,127
"MSTRG.32402",3,1083,659,521,385,101,0,190,409,293,634,659,762,301,11,297
"MSTRG.34761",0,926,652,669,649,41,16,189,433,435,880,973,961,553,0,406
"MSTRG.41606",4,12618,5300,4528,1151,231,30,1447,1149,1099,1636,1609,1786,713,3,167
"MSTRG.26912",9,1929,1968,1405,1256,375,20,934,1565,1540,1815,1942,2617,1000,3,944
"MSTRG.31267",2,143,111,132,39,12,28,7,74,50,90,102,150,68,171,80
"MSTRG.43013",1,13,156,187,31,15,8,251,101,40,229,28,28,32,0,95
"MSTRG.15656",4,213,353,412,237,53,0,139,447,270,736,96,253,81,11,327
"MSTRG.25323",34,1667,548,641,331,291,368,477,803,784,716,1900,1059,578,19,323
"MSTRG.38433",0,159,1170,653,531,210,66,515,187,37,535,156,110,55,0,254
"MSTRG.5529",4,1172,592,310,222,85,38,203,495,373,816,523,1133,261,0,187
"MSTRG.9581",12,1617,1813,519,739,38,200,233,306,619,893,928,479,146,1,336
"MSTRG.11928",5,423,319,355,261,1,32,110,300,157,407,685,236,288,7,123
"MSTRG.15753",3,5561,4521,2839,2443,68,11,1695,2732,2911,3489,5540,5128,1982,13,1401
"MSTRG.15756",13,2706,2039,1415,1008,59,0,477,2479,3375,2494,4360,4010,1564,0,601
"MSTRG.27235",0,1047,617,1048,602,10,63,25,784,1257,883,1025,1559,415,7,230
"MSTRG.20956",12,2295,3903,1027,1358,50,23,266,2287,2584,6323,6347,4870,1027,26,383
"MSTRG.46451",1,3541,1796,1145,1011,416,152,329,1507,1903,1742,1256,781,824,0,140
"MSTRG.41863",14,246,316,292,193,0,17,28,375,355,169,262,235,134,0,87
"MSTRG.41869",47,264,308,310,473,37,60,435,315,38,373,542,507,148,2,176
"MSTRG.41868",0,1639,7900,5495,4233,3018,3087,3340,2060,1834,3516,1329,798,142,0,1376
"MSTRG.14088",2,132,92,161,77,126,0,64,80,45,193,122,110,42,10,57
"MSTRG.10706",6,1131,522,559,531,0,23,82,596,479,943,1158,963,217,0,180
"MSTRG.12707",0,743,395,465,224,8,13,137,328,513,323,543,470,243,0,112
"MSTRG.33117",22,558,666,347,334,49,2,96,92,89,645,760,438,203,5,118
"MSTRG.33111",30,8380,5519,4664,3142,115,12,1047,9069,8074,19843,21396,13061,4129,26,3740
