"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Location_Compare"
"Acerv_evm.model.Segkk2295_pilon.5",112.520046932066,0.0233371084943141,0.453419810098619,0.0514690976762535,0.958951725683702,0.978323811453142,"NurseryvsCCC"
"Acerv_evm.model.Segkk2298_pilon.1",159.465455401204,0.301940998833914,0.446790011617713,0.675800691561259,0.499167195574532,0.608836441498789,"NurseryvsCCC"
"Acerv_evm.model.Segkk2302_pilon.18",613.448181575392,-2.63113922147228,0.703247320165346,-3.7414137900357,0.000182987949048011,0.00211565048292408,"NurseryvsCCC"
"Acerv_evm.model.Segkk2302_pilon.19",550.542426825654,-1.53500773470867,0.500410862764487,-3.06749483060504,0.00215861194240588,0.0115417385467155,"NurseryvsCCC"
"Acerv_evm.model.Segkk2302_pilon.14",250.792346778416,-1.59815420236923,0.551940716282764,-2.89551786128871,0.00378533487281326,0.0163293444412809,"NurseryvsCCC"
"Acerv_evm.model.Segkk2303_pilon.11",332.044087668446,-2.28913132499676,0.630278425933669,-3.63193666609441,0.000281302168852548,0.00295128885626657,"NurseryvsCCC"
"Acerv_evm.model.Segkk2304_pilon.2",410.378357745477,-1.38078575958704,0.536071079767547,-2.57575126079509,0.0100022571831955,0.0333768042932508,"NurseryvsCCC"
"Acerv_evm.model.Segkk2305_pilon.12",41.7902977827639,-0.154703092204796,0.53213000356488,-0.290724242512918,0.77126222920423,0.83903571155961,"NurseryvsCCC"
"Acerv_evm.model.Segkk2306_pilon.19",106.657791192671,-1.25805212527309,0.624702515249098,-2.01384194006558,0.0440261308573721,0.0958156171315259,"NurseryvsCCC"
"Acerv_evm.model.Segkk2306_pilon.6",106.271643832136,0.268825973381273,0.594181273089716,0.452430908809007,0.650958584324149,0.73799150860192,"NurseryvsCCC"
"Acerv_evm.model.Segkk2307_pilon.14",31.9691741778502,-1.25068205296765,0.652075341210416,-1.91800237476558,0.0551107100315091,0.113522255773325,"NurseryvsCCC"
"Acerv_evm.model.Segkk2311_pilon.7",576.77166050318,1.21296252814655,0.708460312469571,1.71211076583581,0.0868762577412689,0.159033269139102,"NurseryvsCCC"
"Acerv_evm.model.Segkk2311_pilon.18",57.9170739036442,-2.05960353062661,0.645130549218184,-3.19253759277496,0.00141028586034551,0.00863613536045373,"NurseryvsCCC"
"Acerv_evm.model.Segkk2317_pilon.1",702.486376692912,0.233755733962409,0.764344488852288,0.305825105527232,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2319_pilon.9",102.056211959056,-1.64306835469549,0.631628002004513,-2.60132285060369,0.00928650130916826,0.0318711555745047,"NurseryvsCCC"
"Acerv_evm.model.Segkk2319_pilon.13",118.869899924025,-0.81930162282788,0.560275798958209,-1.46231842308968,0.143653972323751,0.236180103236128,"NurseryvsCCC"
"Acerv_evm.model.Segkk2322_pilon.31",471.708748322668,-1.99425201921403,0.800930990705638,-2.48991741155758,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2322_pilon.32",80.4351218403526,-1.86234318208365,0.640478474728443,-2.90773734882077,0.00364053961602843,0.0160963858737257,"NurseryvsCCC"
"Acerv_evm.model.Segkk2322_pilon.9",127.936012581666,-1.5643537976567,0.651775586496262,-2.40014175134445,0.0163887240194955,0.0460073477009873,"NurseryvsCCC"
"Acerv_evm.model.Segkk2325_pilon.5",114.854844907312,0.592100219446284,0.569839907160591,1.03906415118697,0.298774902006115,0.41747554027491,"NurseryvsCCC"
"Acerv_evm.model.Segkk2329_pilon.2",327.062051140841,-2.26462137139082,0.609731643839055,-3.71412800085636,0.0002039055726686,0.00227735162066533,"NurseryvsCCC"
"Acerv_evm.model.Segkk2335_pilon.32",62.4077414906843,-1.04587315996551,0.563945759904227,-1.85456338947052,0.0636586002115826,0.126703130324661,"NurseryvsCCC"
"Acerv_evm.model.Segkk2335_pilon.26",136.120891791087,-1.42651095539543,0.600411825556357,-2.3758875070017,0.0175067991793245,0.0482704173363111,"NurseryvsCCC"
"Acerv_evm.model.Segkk2339_pilon.9",268.793122614325,-2.29776222563896,1.01396071566657,-2.26612549198066,0.0234437008597514,0.0594739788204348,"NurseryvsCCC"
"Acerv_evm.model.Segkk2343_pilon.5",58.5417211631957,0.0133785597285901,0.5654082976059,0.0236617675850156,0.981122402508218,0.985900596026927,"NurseryvsCCC"
"Acerv_evm.model.Segkk2345_pilon.7",175.419947678094,0.507246561929573,0.496444446708328,1.02175896073139,0.306894997490354,0.423562995421469,"NurseryvsCCC"
"Acerv_evm.model.Segkk2345_pilon.3",271.592334815639,-0.777229513448198,0.509026414988203,-1.52689426435013,0.126787306060596,0.215608083657992,"NurseryvsCCC"
"Acerv_evm.model.Segkk2350_pilon.3",111.963391467889,-0.571004487219802,0.477793022030679,-1.19508753977394,0.232052829724521,0.342001670474949,"NurseryvsCCC"
"Acerv_evm.model.Segkk2358_pilon.4",215.510449544899,-1.35856081771649,0.416004591168241,-3.26573515427155,0.00109180311461067,0.00727754976617823,"NurseryvsCCC"
"Acerv_evm.model.Segkk2359_pilon.3",351.606176004264,-4.14293880110807,0.581607746902398,-7.12325243804449,1.05409500202133e-12,1.30496961250241e-09,"NurseryvsCCC"
"Acerv_evm.model.Segkk2367_pilon.3",89.3723202186328,-1.72178449067547,0.552386489663272,-3.11699240096378,0.00182706281589545,0.0103110675296394,"NurseryvsCCC"
"Acerv_evm.model.Segkk2370_pilon.1",30.8832220815566,-0.99198300573911,0.629176657750404,-1.57663669419318,0.114879144474948,0.198631816843555,"NurseryvsCCC"
"Acerv_evm.model.Segkk2375_pilon.12",143.0595552162,-1.5430261087171,0.502179767824398,-3.07265686031513,0.00212162295283685,0.011520040419351,"NurseryvsCCC"
"Acerv_evm.model.Segkk2375_pilon.17",122.483558174323,-0.725655174827664,0.577289070622559,-1.25700487287089,0.208751871087972,0.313254322917466,"NurseryvsCCC"
"Acerv_evm.model.Segkk2375_pilon.9",62.2621988688572,-1.86551799576285,0.595467054919923,-3.13286516919685,0.00173108942903051,0.00996785447971984,"NurseryvsCCC"
"Acerv_evm.model.Segkk2388_pilon.1",90.7838355317804,-1.38247647819343,0.518770572208707,-2.66490921469856,0.00770091091893672,0.0278566671562195,"NurseryvsCCC"
"Acerv_evm.model.Segkk2390_pilon.8",82.9159436510003,-0.116814191177281,0.518172697966434,-0.225434863001694,0.821640992813994,0.882978775263649,"NurseryvsCCC"
"Acerv_evm.model.Segkk2390_pilon.6",107.737354364276,0.10852793638789,0.491603607245234,0.220763100165275,0.825276896499833,0.883504161824882,"NurseryvsCCC"
"Acerv_evm.model.Segkk2401_pilon.5",83.148610155909,0.120695559862076,0.545279174548053,0.221346358885084,0.824822755874131,0.883504161824882,"NurseryvsCCC"
"Acerv_evm.model.Segkk2409_pilon.2",290.669540615209,0.224461834526424,0.391689842444188,0.573060136371568,0.566603977138375,0.666783007316833,"NurseryvsCCC"
"Acerv_evm.model.Segkk2424_pilon.12",64.3701138851906,-0.108565215228345,0.498038132607209,-0.217985748721711,0.82744021530807,0.883504161824882,"NurseryvsCCC"
"Acerv_evm.model.Segkk2425_pilon.4",797.898361630894,1.08988485985205,0.783054569866598,1.39183768512803,0.163971555371115,0.261257124259253,"NurseryvsCCC"
"Acerv_evm.model.Segkk2430_pilon.9",139.104727899117,-0.268257044856028,0.500665411893579,-0.535801032952221,0.592096068224291,0.688923808704579,"NurseryvsCCC"
"Acerv_evm.model.Segkk2431_pilon.5",65.8507161950377,-0.292340365381645,0.48191734535339,-0.606619305572559,0.544103585274151,0.647070354053217,"NurseryvsCCC"
"Acerv_evm.model.Segkk2431_pilon.4",455.090873210511,-0.39059567400016,0.514250534405982,-0.759543545154197,0.447527475712465,0.558789563008186,"NurseryvsCCC"
"Acerv_evm.model.Segkk2432_pilon.1",82.3612263991045,-0.273279683747646,0.552268325912247,-0.494831354480157,0.620719169712066,0.712848174493078,"NurseryvsCCC"
"Acerv_evm.model.Segkk2432_pilon.3",564.214972079251,-1.12267348798185,0.494391920352446,-2.27081681913716,0.0231580693494126,0.0589911313880099,"NurseryvsCCC"
"Acerv_evm.model.Segkk2432_pilon.6",128.675137136947,-0.363782802550016,0.471894101025662,-0.770899237263898,0.440766659275337,0.552296684395614,"NurseryvsCCC"
"Acerv_evm.model.Segkk2432_pilon.7",215.503095695601,-0.487087772858923,0.470309816721703,-1.03567426309357,0.300354133224368,0.41908526258949,"NurseryvsCCC"
"Acerv_evm.model.Segkk2433_pilon.22",605.037525772875,1.2535603479084,0.664897623820505,1.88534340174873,0.0593834900303444,0.11992946273665,"NurseryvsCCC"
"Acerv_evm.model.Segkk2433_pilon.24",301.385336015511,-1.91603932390755,0.604451070039229,-3.16988325255706,0.00152500197599622,0.00907669445328521,"NurseryvsCCC"
"Acerv_evm.model.Segkk2433_pilon.18",356.767566384846,-1.19760563753035,0.494724385451301,-2.42075319662656,0.0154883888756163,0.0447753330332575,"NurseryvsCCC"
"Acerv_evm.model.Segkk2445_pilon.5",195.954776350878,-0.96655026894022,0.572991539000293,-1.68684911233868,0.0916323691071665,0.165849229465895,"NurseryvsCCC"
"Acerv_evm.model.Segkk2463_pilon.6",305.914197322062,-1.08647105300994,0.445617889651314,-2.43812261186389,0.0147637653843989,0.0432093180753803,"NurseryvsCCC"
"Acerv_evm.model.Segkk2464_pilon.24",74.7707905720558,-1.46368899093915,0.5090545715826,-2.87530860667588,0.00403632772602075,0.0167577984749547,"NurseryvsCCC"
"Acerv_evm.model.Segkk2464_pilon.21",60.6706600365846,-0.146349518495773,0.437505678260266,-0.334508843582852,0.737995618666577,0.812845708104291,"NurseryvsCCC"
"Acerv_evm.model.Segkk2464_pilon.23",177.476435367274,-1.95012626621117,0.544364765643897,-3.58238884896321,0.000340466495858448,0.00326742265017643,"NurseryvsCCC"
"Acerv_evm.model.Segkk2469_pilon.9",98.648572201464,-0.486235503278436,0.51327011984219,-0.947328676424674,0.343471322661388,0.462192932016086,"NurseryvsCCC"
"Acerv_evm.model.Segkk2479_pilon.1",124.141402213383,-0.498358727356648,0.488801260535212,-1.01955286860548,0.307940567383675,0.42453276438863,"NurseryvsCCC"
"Acerv_evm.model.Segkk2480_pilon.10",105.732489193704,0.536517343228219,0.474795105527984,1.12999762841194,0.258477223800052,0.369082817836753,"NurseryvsCCC"
"Acerv_evm.model.Segkk2480_pilon.4",319.94417838179,-1.00868461594319,0.482387276818539,-2.09102657639668,0.0365256816862303,0.0829702640872535,"NurseryvsCCC"
"Acerv_evm.model.Segkk2483_pilon.8",2249.73501533968,1.00188229731095,0.475937175409732,2.10507257906138,0.035284990734747,0.0811081025826532,"NurseryvsCCC"
"Acerv_evm.model.Segkk2489_pilon.2",1291.45740985227,0.316276875781296,0.598607972889118,0.528353931296336,0.597253706026884,0.692971029110855,"NurseryvsCCC"
"Acerv_evm.model.Segkk2498_pilon.5",893.52551589234,1.04878841293403,0.695319297836537,1.50835510562888,0.131463666623989,0.221431318748978,"NurseryvsCCC"
"Acerv_evm.model.Segkk2502_pilon.3",131.922804874146,-1.18145623452072,0.544429010419408,-2.17008317321402,0.0300005456695,0.0714243760362326,"NurseryvsCCC"
"Acerv_evm.model.Segkk2517_pilon.8",340.217028763171,-2.00843532041502,0.631144694059506,-3.18221057598823,0.00146155511766045,0.00882636700323728,"NurseryvsCCC"
"Acerv_evm.model.Segkk2518_pilon.2",276.231580483543,-3.23771376897694,0.672273512752456,-4.81606624024339,1.46415936837183e-06,6.47367606444403e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk2526_pilon.2",378.904756278328,-3.11681609324633,0.64559992431658,-4.8277826186949,1.38061677521868e-06,6.33038358415083e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk2529_pilon.5",84.2737922919266,-1.32399892785924,0.608617280105383,-2.1754211901936,0.029598567993681,0.0708762614626248,"NurseryvsCCC"
"Acerv_evm.model.Segkk2531_pilon.4",129.395422018887,-3.87141110773648,0.70609291446992,-5.48286355577273,4.18495791490951e-08,4.70997990787088e-06,"NurseryvsCCC"
"Acerv_evm.model.Segkk2534_pilon.2",191.807791740792,-0.372122594191826,0.410583271486552,-0.906326730859062,0.364762941028074,0.482969541168722,"NurseryvsCCC"
"Acerv_evm.model.Segkk2537_pilon.36",214.818176298266,0.336763016647306,1.03095462995007,0.326651636128368,0.743931383964238,0.817928111321249,"NurseryvsCCC"
"Acerv_evm.model.Segkk2537_pilon.8",87.2797406161124,-1.75567156648736,0.541121766091786,-3.24450368937767,0.00117655493250053,0.00770674606579714,"NurseryvsCCC"
"Acerv_evm.model.Segkk2537_pilon.9",762.95208642026,-2.93662323068137,0.701769280449799,-4.18459928710351,2.85669569318141e-05,0.000620454257571681,"NurseryvsCCC"
"Acerv_evm.model.Segkk2537_pilon.11",314.249968959405,-2.44512443537152,0.73131199095024,-3.34347647191511,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2542_pilon.13",182.812126003542,-0.333642758236317,0.520215490505286,-0.641354908352017,0.52129212230632,0.625348495557387,"NurseryvsCCC"
"Acerv_evm.model.Segkk2542_pilon.3",464.286655955832,0.503871051136732,0.480169776033334,1.04936019776004,0.294012369777538,0.412684029234231,"NurseryvsCCC"
"Acerv_evm.model.Segkk2547_pilon.1",78.095079208836,0.541120977045477,0.441243748836925,1.22635386557162,0.220065539077442,0.32706018892902,"NurseryvsCCC"
"Acerv_evm.model.Segkk2550_pilon.12",197.989870316111,-1.90635118958088,0.60827011318638,-3.13405368479242,0.001724093100017,0.00996785447971984,"NurseryvsCCC"
"Acerv_evm.model.Segkk2558_pilon.11",523.428089327007,0.424019216446366,0.641856054321501,0.660614188479678,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2564_pilon.6",291.827155282324,-1.47848680074838,0.672019531657366,-2.20006522295872,0.0278022678431776,0.0676212329859603,"NurseryvsCCC"
"Acerv_evm.model.Segkk2566_pilon.2",171.292977792805,-1.91271722373062,0.646050696796096,-2.96063023105802,0.003070102930017,0.0143425940655134,"NurseryvsCCC"
"Acerv_evm.model.Segkk2566_pilon.1",30.0646977056309,0.0424129388831259,0.509599002358495,0.0832280649821387,0.933670197520759,0.964039786931359,"NurseryvsCCC"
"Acerv_evm.model.Segkk2575_pilon.8",143.393944651256,-1.75805391161505,0.661826059270188,-2.65636852310364,0.00789872444400243,0.0283438285845652,"NurseryvsCCC"
"Acerv_evm.model.Segkk2575_pilon.20",51.7454431127122,-0.971650949726429,0.618357975740391,-1.57134053064169,0.116103571498007,0.200468928193212,"NurseryvsCCC"
"Acerv_evm.model.Segkk2575_pilon.22",197.676702687443,-0.256090108332455,0.436709587926257,-0.586408257140666,0.55760119678535,0.659952468088206,"NurseryvsCCC"
"Acerv_evm.model.Segkk2576_pilon.3",169.922627714832,-1.50918787214588,0.591732798073591,-2.55045499769338,0.0107582412266839,0.0349572247733195,"NurseryvsCCC"
"Acerv_evm.model.Segkk2579_pilon.3",58.8366640113098,-0.442454597040884,0.571235751884867,-0.7745569068129,0.438601529514293,0.550140520302628,"NurseryvsCCC"
"Acerv_evm.model.Segkk2579_pilon.21",229.532749657125,-0.893012401840999,0.4512892056353,-1.9788029287868,0.0478381986289279,0.102109810176918,"NurseryvsCCC"
"Acerv_evm.model.Segkk2580_pilon.4",140.340756582805,-1.79747124167823,0.595379907208671,-3.0190324193259,0.00253583394321191,0.0128662394331817,"NurseryvsCCC"
"Acerv_evm.model.Segkk2580_pilon.1",243.032037360369,-1.14394016637527,0.543503291007362,-2.10475297077783,0.0353128168756463,0.0811081025826532,"NurseryvsCCC"
"Acerv_evm.model.Segkk2583_pilon.7",112.61753822045,-1.16317011477531,0.611534287589046,-1.90205216351984,0.0571643354082842,0.116397117163579,"NurseryvsCCC"
"Acerv_evm.model.Segkk2585_pilon.7",100.517765992543,0.0251750344057379,0.510111087919379,0.0493520627211238,0.960638729981974,0.978323811453142,"NurseryvsCCC"
"Acerv_evm.model.Segkk2594_pilon.2",190.178529549939,-3.2720542642989,0.706130686030615,-4.63378001980364,3.59048528159113e-06,0.000120674724824131,"NurseryvsCCC"
"Acerv_evm.model.Segkk2596_pilon.19",50.035644564149,-0.00496130606262116,0.525144715250977,-0.00944750259983107,0.992462095670609,0.99380775794129,"NurseryvsCCC"
"Acerv_evm.model.Segkk2597_pilon.1",751.653541734933,-2.52162188848407,0.457157181737821,-5.51587504083053,3.47048793105107e-08,4.29646405864122e-06,"NurseryvsCCC"
"Acerv_evm.model.Segkk2609_pilon.1",63.3092415074663,-1.13941867617323,0.529031284768002,-2.15378316742251,0.0312571803575733,0.0739892720510052,"NurseryvsCCC"
"Acerv_evm.model.Segkk2614_pilon.10",218.075373288176,0.276918277870088,0.524098516336996,0.52837065787843,0.597242098839755,0.692971029110855,"NurseryvsCCC"
"Acerv_evm.model.Segkk2618_pilon.13",341.550584703638,-2.37884818230881,0.586569924889762,-4.05552361511866,5.00221180619588e-05,0.00083534757781334,"NurseryvsCCC"
"Acerv_evm.model.Segkk2624_pilon.5",127.040638055034,-1.25640286587512,0.524076359029217,-2.39736604070911,0.0165134179432838,0.0461481070288609,"NurseryvsCCC"
"Acerv_evm.model.Segkk2632_pilon.8",1166.05705693344,0.933126162684175,0.457758015321548,2.03847039582411,0.0415029124584341,0.091660572159659,"NurseryvsCCC"
"Acerv_evm.model.Segkk2633_pilon.1",714.018529139757,-0.389777325316862,0.596779374359614,-0.653134712866242,0.513669435181215,0.619684216663743,"NurseryvsCCC"
"Acerv_evm.model.Segkk2634_pilon.3",674.262429912936,-0.615778156449177,1.17232792040219,-0.52526101761521,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2635_pilon.4",111.610555437742,-0.352114810678834,0.507804380340831,-0.693406406700352,0.488054542799751,0.597046960460565,"NurseryvsCCC"
"Acerv_evm.model.Segkk2637_pilon.6",269.455264141941,-1.97680758085682,0.601652194734829,-3.28563179550616,0.00101753926879943,0.007071572152773,"NurseryvsCCC"
"Acerv_evm.model.Segkk2651_pilon.14",76.7245581425263,-0.0344402140304546,0.355109485484696,-0.0969847763526971,0.922738484162516,0.95754421072355,"NurseryvsCCC"
"Acerv_evm.model.Segkk2665_pilon.4",45.5755977439623,-0.613034533845832,0.541094009475877,-1.13295383632068,0.257233639943335,0.368867441364196,"NurseryvsCCC"
"Acerv_evm.model.Segkk2666_pilon.12",156.648748428984,-2.2691500603604,0.765754192104076,-2.96328780665949,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2668_pilon.1",178.5542325751,-1.32207695993518,0.650556356275064,-2.03222510576191,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2676_pilon.1",337.866195209706,-1.28796120067185,0.663441215931612,-1.94133431831376,0.052217739474467,0.108447642578227,"NurseryvsCCC"
"Acerv_evm.model.Segkk2691_pilon.4",60.7123584155381,-0.456945247654072,0.646079314839218,-0.707258748514161,0.479405695808843,0.589964464623606,"NurseryvsCCC"
"Acerv_evm.model.Segkk2695_pilon.4",350.099529992369,2.344967066388,0.620368877221321,3.77995601083549,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2710_pilon.3",74.713086478007,-1.00092190767707,0.449557535222656,-2.22646008409433,0.0259833797799023,0.064334848335038,"NurseryvsCCC"
"Acerv_evm.model.Segkk2716_pilon.9",87.75951188574,-1.66546320299882,0.579218043740201,-2.87536484921011,0.00403560872945207,0.0167577984749547,"NurseryvsCCC"
"Acerv_evm.model.Segkk2723_pilon.3",189.471818603952,-0.928554689652613,0.368177510133587,-2.52202990159748,0.0116679789502318,0.0367556181689235,"NurseryvsCCC"
"Acerv_evm.model.Segkk2723_pilon.10",132.600282144826,-0.930010483447401,0.674942852055843,-1.3779099676582,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2723_pilon.19",228.512903068523,-2.29188358398595,0.664910081624733,-3.44690755535793,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2723_pilon.18",105.447853555634,-0.305367231730553,0.392246783880241,-0.778507929905133,0.436269633569706,0.54928298107059,"NurseryvsCCC"
"Acerv_evm.model.Segkk2737_pilon.4",748.77879050482,-1.79861283291141,0.637235471331025,-2.82252466133839,0.00476471573218707,0.0190897025127754,"NurseryvsCCC"
"Acerv_evm.model.Segkk2749_pilon.2",60.7169082712958,-0.672749535915153,0.524273099018771,-1.28320437797451,0.199420482588334,0.301118822588195,"NurseryvsCCC"
"Acerv_evm.model.Segkk2758_pilon.31",269.854936763851,-1.5630395556932,0.553305089180728,-2.824914475317,0.00472932376017177,0.0190094247243268,"NurseryvsCCC"
"Acerv_evm.model.Segkk2758_pilon.39",635.358954934913,-1.19543504687585,0.652925306642946,-1.83089096825217,0.0671168186784475,0.130695833645467,"NurseryvsCCC"
"Acerv_evm.model.Segkk2759_pilon.11",400.463936194068,1.27496951701783,0.679916551546446,1.87518529166257,0.0607672369114099,0.122126362494035,"NurseryvsCCC"
"Acerv_evm.model.Segkk2759_pilon.14",2100.54044758146,1.30478881076279,0.574249858771115,2.27216217963905,0.0230767166532865,0.0589051035397293,"NurseryvsCCC"
"Acerv_evm.model.Segkk2759_pilon.3",4510.14611952104,-0.796704718778733,0.542365612282249,-1.46894401255684,0.141847975569026,0.234143725005939,"NurseryvsCCC"
"Acerv_evm.model.Segkk2762_pilon.16",126.686726674469,1.24264053801932,0.465696366783804,2.66834922205052,0.00762249830128286,0.0277476463094493,"NurseryvsCCC"
"Acerv_evm.model.Segkk2762_pilon.17",65.4912600339694,0.0286073809036236,0.528211341792737,0.0541589675195742,0.956808511852487,0.978141154148124,"NurseryvsCCC"
"Acerv_evm.model.Segkk2764_pilon.16",77.3724015148242,-0.838756180856203,0.584385106099524,-1.43527987298389,0.151207360798341,0.246633350024171,"NurseryvsCCC"
"Acerv_evm.model.Segkk2779_pilon.2",95.880661350945,0.463759038504687,0.509007406713867,0.911104695899609,0.362240212437277,0.480657430865326,"NurseryvsCCC"
"Acerv_evm.model.Segkk2779_pilon.12",119.677474390997,-0.404677224117567,0.580290937560224,-0.697369539870796,0.485571558931135,0.594673806216965,"NurseryvsCCC"
"Acerv_evm.model.Segkk2779_pilon.11",284.080950454007,-2.61425971069513,0.6200774839541,-4.2160210269603,2.4865058607584e-05,0.000570054491781278,"NurseryvsCCC"
"Acerv_evm.model.Segkk2780_pilon.3",127.330145620015,-1.09087224308041,0.562246917471678,-1.94020137626696,0.0523552213351742,0.108447642578227,"NurseryvsCCC"
"Acerv_evm.model.Segkk2781_pilon.18",70.6770511517825,-0.688367509552279,0.565730436027417,-1.21677651707415,0.223689256999638,0.331252751394201,"NurseryvsCCC"
"Acerv_evm.model.Segkk2781_pilon.4",135.571518731385,-0.837751398577666,0.53481120462037,-1.56644324453212,0.117244885722358,0.202157616329079,"NurseryvsCCC"
"Acerv_evm.model.Segkk2782_pilon.8",157.763021412256,-1.27523303102857,0.641469916316739,-1.98798571622944,0.0468132697358485,0.10026786839616,"NurseryvsCCC"
"Acerv_evm.model.Segkk2782_pilon.35",174.595535580147,-1.73001466984197,0.601500521584148,-2.87616487062339,0.00402539395068515,0.0167577984749547,"NurseryvsCCC"
"Acerv_evm.model.Segkk2784_pilon.4",104.537175818226,-2.2611460985754,0.660026311665945,-3.42584236205393,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2784_pilon.2",74.1699991884703,-1.35701787675165,0.574434112827913,-2.36235600645497,0.0181591943768342,0.0497369084923025,"NurseryvsCCC"
"Acerv_evm.model.Segkk2785_pilon.3",80.0658258378218,-0.510080699025006,0.498743190616442,-1.02273215679306,0.306434502847622,0.423468231607418,"NurseryvsCCC"
"Acerv_evm.model.Segkk2787_pilon.16",237.434363395259,0.472823944097151,0.452990704657841,1.04378288392096,0.296585852291614,0.415354394951378,"NurseryvsCCC"
"Acerv_evm.model.Segkk2787_pilon.6",1143.23421375312,-2.1380468988218,0.794025715996532,-2.69266707078683,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk2792_pilon.24",85.9682882076148,0.208017929560371,0.502533065180321,0.413938791242977,0.67891893396527,0.76132394950091,"NurseryvsCCC"
"Acerv_evm.model.Segkk2792_pilon.18",442.228920213104,0.49575152823277,0.528038868514065,0.93885423553733,0.347805588539951,0.466504137174929,"NurseryvsCCC"
"Acerv_evm.model.Segkk2793_pilon.1",159.065435420912,-1.40752663171167,0.665873393420517,-2.11380518521901,0.0345319099220215,0.0796655733803954,"NurseryvsCCC"
"Acerv_evm.model.Segkk2793_pilon.2",73.3157256620906,-0.764103106325866,0.498720410272914,-1.53212720110598,0.125491048547587,0.214284037314432,"NurseryvsCCC"
"Acerv_evm.model.Segkk2793_pilon.6",260.329797665206,1.03737012261435,0.726435700734847,1.42802745179645,0.153283957210568,0.248933468365505,"NurseryvsCCC"
"Acerv_evm.model.Segkk2795_pilon.11",831.360750647377,-3.27383472138,0.589282691187646,-5.55562681602252,2.76617296446397e-08,3.80502458889599e-06,"NurseryvsCCC"
"Acerv_evm.model.Segkk2808_pilon.19",235.962644416377,-2.54246202691167,0.608686177718884,-4.17696691658059,2.95421973389419e-05,0.000630573108717415,"NurseryvsCCC"
"Acerv_evm.model.Segkk2808_pilon.18",268.776094987239,-1.64537544997253,0.466325948164744,-3.52838064544342,0.000418110450696116,0.00375087491276661,"NurseryvsCCC"
"Acerv_evm.model.Segkk2811_pilon.22",72.4190519728953,-0.482733934292311,0.594272252577105,-0.812311078296018,0.416613155344435,0.532267374939537,"NurseryvsCCC"
"Acerv_evm.model.Segkk2811_pilon.6",89.8823931177711,-2.09271940811391,0.453293972975589,-4.61669365329641,3.8990218036876e-06,0.000120674724824131,"NurseryvsCCC"
"Acerv_evm.model.Segkk2811_pilon.11",1944.66527740079,1.22698084504544,0.74385524154271,1.64948873990691,0.0990475481305183,0.17643289868429,"NurseryvsCCC"
"Acerv_evm.model.Segkk2811_pilon.20",136.632478766965,-0.104859760161411,0.579692710533555,-0.1808885263796,0.856455074913019,0.906328769868183,"NurseryvsCCC"
"Acerv_evm.model.Segkk2814_pilon.11",556.876508224427,0.125489523332159,0.780188258625049,0.1608451831271,0.872215337523973,0.918908999558314,"NurseryvsCCC"
"Acerv_evm.model.Segkk2819_pilon.1",296.472261056533,-0.372562855532966,0.530423554064506,-0.702387465032629,0.482437560363467,0.592517559255925,"NurseryvsCCC"
"Acerv_evm.model.Segkk2821_pilon.14",77.5534712679043,-1.45662616714812,0.425487793907268,-3.42342644843432,0.000618369836692173,0.00500910087782996,"NurseryvsCCC"
"Acerv_evm.model.Segkk2826_pilon.18",131.629055584566,-0.597328624012102,0.405058507492554,-1.47467245586264,0.140300624746046,0.231898762931382,"NurseryvsCCC"
"Acerv_evm.model.Segkk2826_pilon.23",3232.44616460427,1.88522623492077,0.754992332356464,2.49701374984385,0.0125244100294196,0.0386116690547246,"NurseryvsCCC"
"Acerv_evm.model.Segkk2826_pilon.31",99.3351908962864,-0.0837141632850288,0.693332498095377,-0.120741727115051,0.90389560729514,0.942526437169796,"NurseryvsCCC"
"Acerv_evm.model.Segkk2834_pilon.1",116.020601914083,-1.58800217184452,0.576189758745483,-2.75604025885849,0.00585057954045785,0.0224938430779094,"NurseryvsCCC"
"Acerv_evm.model.Segkk2837_pilon.1",1146.64924036044,0.944739237774027,0.535705867423859,1.76354095637809,0.0778092959541888,0.147867237312463,"NurseryvsCCC"
"Acerv_evm.model.Segkk2837_pilon.12",47.0211057757568,0.384469067655,0.447523631339179,0.859103387466951,0.390283478588917,0.507532506820462,"NurseryvsCCC"
"Acerv_evm.model.Segkk2844_pilon.12",332.799905045474,-1.17607670537528,0.604014856284774,-1.9470989713882,0.0515228703146824,0.107382682575045,"NurseryvsCCC"
