"","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"Acerv_evm.model.Segkk1650_pilon.25",1,52,313,256,203,110,249,116,109,14,144,105,90,60,0,95
"Acerv_evm.model.Segkk1657_pilon.28",0,238,344,268,250,23,138,237,175,33,234,184,80,71,0,23
"Acerv_evm.model.Segkk1657_pilon.8",45,407,1076,892,803,994,1469,1068,315,683,661,825,280,83,0,381
"Acerv_evm.model.Segkk1657_pilon.11",18,1220,1128,1454,844,810,801,773,475,544,738,517,298,124,0,471
"Acerv_evm.model.Segkk1657_pilon.30",0,91,680,808,762,532,913,776,38,189,584,138,108,7,0,200
"Acerv_evm.model.Segkk1666_pilon.2",2,200,573,1116,705,123,7,317,300,158,761,535,44,47,0,351
"Acerv_evm.model.Segkk1672_pilon.1",0,351,466,657,477,8,195,282,523,424,1066,609,434,188,3,116
"Acerv_evm.model.Segkk1676_pilon.1",14,16,158,253,216,49,229,138,46,25,121,100,25,16,0,95
"Acerv_evm.model.Segkk1678_pilon.4",0,135,367,704,417,239,30,832,180,231,645,507,125,35,0,600
"Acerv_evm.model.Segkk1680_pilon.21",0,189,310,493,328,363,114,229,87,114,283,191,111,29,21,64
"Acerv_evm.model.Segkk1683_pilon.10",0,158,304,283,77,145,216,46,139,251,216,157,108,70,0,82
"Acerv_evm.model.Segkk1692_pilon.1",7,164,738,1717,1347,1376,1008,1555,335,308,728,358,46,126,0,1173
"Acerv_evm.model.Segkk1692_pilon.3",31,906,941,971,791,198,199,845,422,572,1144,750,755,235,0,538
"Acerv_evm.model.Segkk1695_pilon.2",1,242,564,499,308,112,119,160,336,214,379,209,108,82,0,151
"Acerv_evm.model.Segkk1705_pilon.5",0,138,395,573,352,426,259,421,211,126,414,182,298,71,0,181
"Acerv_evm.model.Segkk1708_pilon.22",0,554,690,774,524,497,16,176,369,152,1213,927,805,189,0,247
"Acerv_evm.model.Segkk1708_pilon.9",16,76,386,375,177,101,292,474,161,106,159,159,26,37,0,173
"Acerv_evm.model.Segkk1709_pilon.5",0,46,217,323,206,10,18,127,171,37,227,84,70,14,0,100
"Acerv_evm.model.Segkk1732_pilon.9",0,47,155,221,134,245,21,21,86,62,226,102,96,14,0,29
"Acerv_evm.model.Segkk1732_pilon.44",0,23,873,1456,1044,46,173,1020,128,162,315,286,46,49,0,416
"Acerv_evm.model.Segkk1732_pilon.10",11,309,1397,1010,722,477,926,810,534,260,763,205,250,83,0,401
"Acerv_evm.model.Segkk1732_pilon.17",24,22,310,286,341,597,285,581,97,52,372,132,4,15,0,292
"Acerv_evm.model.Segkk1749_pilon.15",29,263,112,1714,735,2451,306,1393,246,277,208,35,0,44,0,520
"Acerv_evm.model.Segkk1749_pilon.19",4,499,1779,1430,1193,125,635,517,848,455,1227,226,404,231,20,423
"Acerv_evm.model.Segkk1768_pilon.4",19,75,417,382,226,45,177,555,135,80,254,234,16,4,0,145
"Acerv_evm.model.Segkk1771_pilon.9",0,135,272,385,399,327,32,339,123,68,373,123,142,21,0,211
"Acerv_evm.model.Segkk1771_pilon.5",4,496,2038,1556,1223,694,759,729,429,207,1134,377,276,118,0,823
"Acerv_evm.model.Segkk1774_pilon.15",0,55,199,173,77,11,38,177,124,23,124,99,162,75,0,110
"Acerv_evm.model.Segkk1778_pilon.20",7,11911,6289,6463,5408,670,50,6388,10872,8118,13346,17976,14515,6487,46,10306
"Acerv_evm.model.Segkk1778_pilon.12",0,1735,4156,2465,941,737,295,1202,448,277,910,215,417,139,0,88
"Acerv_evm.model.Segkk1778_pilon.11",0,31,473,707,449,21,346,607,480,234,318,140,79,86,0,268
"Acerv_evm.model.Segkk1778_pilon.19",0,222,715,1131,747,247,60,606,104,281,719,558,167,17,0,278
"Acerv_evm.model.Segkk1782_pilon.14",0,102,449,375,266,95,56,210,107,165,286,41,13,10,0,89
"Acerv_evm.model.Segkk1784_pilon.7",2,243,950,430,677,10,37,137,138,238,416,159,369,69,0,55
"Acerv_evm.model.Segkk1786_pilon.19",0,121,497,631,327,82,40,78,137,92,377,161,124,22,0,75
"Acerv_evm.model.Segkk1795_pilon.6",0,15,1099,1046,666,185,830,658,98,185,506,140,58,7,0,484
"Acerv_evm.model.Segkk1796_pilon.1",0,43,569,794,626,278,211,911,160,152,569,292,97,27,0,299
"Acerv_evm.model.Segkk1796_pilon.14",32,28,144,254,222,99,192,145,108,146,387,254,99,17,1,199
"Acerv_evm.model.Segkk1796_pilon.15",0,254,796,1237,891,20,8,246,184,261,960,316,176,63,0,321
"Acerv_evm.model.Segkk1797_pilon.4",0,134,461,358,217,94,231,189,274,45,245,11,85,49,0,191
"Acerv_evm.model.Segkk1799_pilon.11",0,27,243,318,348,66,11,278,143,98,228,179,28,10,0,95
"Acerv_evm.model.Segkk1822_pilon.6",0,486,869,286,342,12,8,222,148,168,392,120,108,119,0,74
"Acerv_evm.model.Segkk1839_pilon.7",0,1195,886,655,284,79,84,373,214,9,423,83,238,80,0,17
"Acerv_evm.model.Segkk1841_pilon.2",0,14,84,269,192,209,10,202,11,93,137,11,9,10,0,23
"Acerv_evm.model.Segkk1855_pilon.1",2,168,185,133,113,126,15,261,149,249,307,176,186,105,0,136
"Acerv_evm.model.Segkk1858_pilon.3",247,16,264,491,378,0,132,171,59,49,341,48,9,16,0,127
"Acerv_evm.model.Segkk1859_pilon.9",0,256,874,1325,1085,779,814,1423,326,222,749,414,244,112,0,633
"Acerv_evm.model.Segkk1861_pilon.11",10,64,631,765,582,372,305,866,110,128,729,71,44,8,0,317
"Acerv_evm.model.Segkk1861_pilon.1",0,36,394,495,357,186,574,253,187,179,456,154,110,37,0,156
"Acerv_evm.model.Segkk1863_pilon.23",0,176,266,477,252,102,58,157,189,293,228,312,248,27,0,163
"Acerv_evm.model.Segkk1866_pilon.2",0,132,219,188,72,47,85,213,79,110,118,72,78,15,0,41
"Acerv_evm.model.Segkk1869_pilon.2",0,603,1501,1869,1369,311,208,895,603,573,1569,589,574,256,0,319
"Acerv_evm.model.Segkk1874_pilon.2",0,170,923,690,473,17,116,218,226,343,907,422,122,16,0,35
"Acerv_evm.model.Segkk1878_pilon.13",0,77,85,351,197,41,32,159,93,136,198,56,82,7,0,119
"Acerv_evm.model.Segkk1878_pilon.9",0,149,1634,222,597,1337,1217,1271,134,68,214,178,77,19,0,221
"Acerv_evm.model.Segkk1881_pilon.3",0,55,567,338,254,79,90,217,94,232,140,60,121,25,0,204
"Acerv_evm.model.Segkk1883_pilon.25",36,34,120,52,127,50,2,47,147,60,245,17,124,31,0,44
"Acerv_evm.model.Segkk1887_pilon.4",0,20,215,339,171,80,6,247,97,63,327,177,50,54,0,98
"Acerv_evm.model.Segkk1887_pilon.21",0,16,89,80,77,63,244,71,11,41,58,51,9,21,0,72
"Acerv_evm.model.Segkk1887_pilon.13",0,44,255,332,203,233,8,312,221,93,434,245,64,40,0,391
"Acerv_evm.model.Segkk1899_pilon.2",1,74,480,460,226,378,98,364,163,57,508,218,65,35,0,157
"Acerv_evm.model.Segkk1899_pilon.12",0,197,299,584,336,90,20,312,153,60,379,237,177,65,0,202
"Acerv_evm.model.Segkk1899_pilon.16",18,571,2351,1777,1222,285,912,1108,668,272,963,263,302,153,2,241
"Acerv_evm.model.Segkk1906_pilon.5",0,294,4558,1217,814,377,463,830,321,238,634,168,241,178,0,278
"Acerv_evm.model.Segkk1907_pilon.3",0,130,744,580,282,25,7,213,113,18,350,168,105,40,0,65
"Acerv_evm.model.Segkk1909_pilon.2",28,473,410,620,35,185,277,454,54,21,70,76,2,26,0,24
"Acerv_evm.model.Segkk1909_pilon.1",0,240,269,155,144,49,114,29,98,145,146,146,144,100,1,60
"Acerv_evm.model.Segkk1926_pilon.2",0,23,388,470,613,580,776,571,75,154,532,329,45,48,0,531
"Acerv_evm.model.Segkk1931_pilon.2",3,163,2403,4037,2814,647,581,2860,386,518,1661,360,36,21,0,864
"Acerv_evm.model.Segkk1947_pilon.17",0,9209,7193,5680,4639,6,7,867,7679,6682,14062,15514,10101,4815,1,2689
"Acerv_evm.model.Segkk1947_pilon.7",0,350,823,325,276,19,8,69,279,568,415,56,428,116,0,105
"Acerv_evm.model.Segkk1960_pilon.3",0,213,609,379,404,15,171,207,131,275,332,146,84,20,0,168
"Acerv_evm.model.Segkk1960_pilon.2",0,62,579,513,405,165,346,437,108,131,279,104,189,9,44,131
"Acerv_evm.model.Segkk1960_pilon.7",0,772,682,366,269,10,16,133,136,213,91,37,109,42,0,53
"Acerv_evm.model.Segkk1964_pilon.1",0,94,178,399,133,26,23,185,17,214,179,111,70,6,0,140
"Acerv_evm.model.Segkk1966_pilon.6",13,653,1720,2206,1723,1301,2810,1686,908,465,1536,592,230,102,0,635
"Acerv_evm.model.Segkk1976_pilon.23",0,323,509,666,243,93,51,664,285,26,306,106,411,60,0,192
"Acerv_evm.model.Segkk1976_pilon.19",0,168,204,318,215,141,108,231,301,120,292,242,105,84,0,175
"Acerv_evm.model.Segkk1979_pilon.10",0,24,166,145,108,13,27,93,27,106,229,82,10,29,0,82
"Acerv_evm.model.Segkk1981_pilon.2",3,145,281,421,191,2116,830,1212,260,39,299,133,107,34,0,33
"Acerv_evm.model.Segkk1984_pilon.8",0,45,203,189,216,65,42,159,57,50,390,221,82,30,0,188
"Acerv_evm.model.Segkk1989_pilon.1",2,162,851,635,883,204,313,535,281,281,428,222,62,75,22,166
"Acerv_evm.model.Segkk1991_pilon.28",3,111,494,798,335,171,109,444,127,33,262,225,41,43,0,223
"Acerv_evm.model.Segkk1991_pilon.4",27,746,735,1241,351,339,973,1220,192,185,353,235,316,70,0,155
"Acerv_evm.model.Segkk1991_pilon.6",0,73,377,692,204,46,83,290,182,110,610,122,35,28,0,222
"Acerv_evm.model.Segkk1991_pilon.2",3,68,726,1045,483,32,172,425,138,338,552,118,36,9,0,337
"Acerv_evm.model.Segkk1992_pilon.1",49,181,176,327,328,40,0,145,189,220,309,187,104,51,0,109
"Acerv_evm.model.Segkk1994_pilon.3",18,1912,2371,1812,1401,198,110,181,991,797,1374,584,916,358,0,220
"Acerv_evm.model.Segkk1995_pilon.12",0,148,156,48,80,73,16,61,24,15,34,35,126,10,0,87
"Acerv_evm.model.Segkk1995_pilon.7",1,103,565,516,499,117,267,345,120,238,497,370,74,53,0,279
"Acerv_evm.model.Segkk1997_pilon.10",0,634,1121,1232,683,1034,95,1804,285,223,677,685,561,161,0,766
"Acerv_evm.model.Segkk2001_pilon.30",0,90,401,635,310,524,600,827,151,99,172,181,15,34,0,168
"Acerv_evm.model.Segkk2001_pilon.31",0,49,212,332,163,7,23,63,14,38,353,131,16,9,0,386
"Acerv_evm.model.Segkk2001_pilon.8",0,241,1127,1259,791,106,21,472,213,170,710,236,93,84,0,196
"Acerv_evm.model.Segkk2001_pilon.3",0,18,104,89,33,57,29,50,13,53,54,81,16,35,0,54
"Acerv_evm.model.Segkk2001_pilon.5",0,256,467,655,499,48,9,98,177,402,391,267,66,13,0,171
"Acerv_evm.model.Segkk2008_pilon.11",2,229,622,613,674,215,225,587,165,400,644,318,135,83,0,217
"Acerv_evm.model.Segkk2008_pilon.10",1,235,2035,2381,1292,348,218,1278,452,414,2186,555,215,73,0,568
"Acerv_evm.model.Segkk2009_pilon.12",0,490,655,924,234,57,23,267,60,254,88,62,74,9,0,40
"Acerv_evm.model.Segkk2011_pilon.5",0,59,104,548,365,69,52,378,154,107,162,116,113,13,0,176
"Acerv_evm.model.Segkk2012_pilon.2",0,95,549,647,361,27,147,208,45,89,333,116,9,18,0,72
"Acerv_evm.model.Segkk2015_pilon.5",0,237,922,601,321,31,64,462,129,377,622,238,341,74,0,363
"Acerv_evm.model.Segkk2018_pilon.9",5,703,866,1408,617,671,515,908,544,131,1288,412,404,146,0,369
"Acerv_evm.model.Segkk2018_pilon.33",1,62,355,696,239,58,210,291,22,39,122,150,63,25,0,222
"Acerv_evm.model.Segkk2033_pilon.1",0,19,366,464,246,633,860,654,101,80,320,187,21,7,0,902
"Acerv_evm.model.Segkk2036_pilon.2",14,39,277,323,259,31,47,174,114,67,298,194,28,11,0,126
"Acerv_evm.model.Segkk2060_pilon.27",0,71,50,130,171,41,34,333,123,220,215,113,24,13,0,253
"Acerv_evm.model.Segkk2061_pilon.5",0,117,480,557,454,73,83,357,220,214,726,290,95,28,0,266
"Acerv_evm.model.Segkk2061_pilon.3",5,1014,3375,3991,2460,1420,753,2945,472,660,2850,1384,641,63,0,887
"Acerv_evm.model.Segkk2069_pilon.6",0,17,259,400,393,33,55,210,228,80,404,185,86,6,0,273
"Acerv_evm.model.Segkk2069_pilon.3",0,2674,2557,2429,1537,70,8,959,2780,2412,3551,3355,3779,1098,0,1197
"Acerv_evm.model.Segkk2072_pilon.10",14,74,835,1467,979,542,269,710,111,150,730,250,98,11,0,463
"Acerv_evm.model.Segkk2072_pilon.7",2,3394,2334,2388,1708,988,309,1692,1814,1714,4104,5078,3968,847,0,1157
"Acerv_evm.model.Segkk2088_pilon.4",0,157,1074,1001,899,868,1190,1299,164,304,544,177,43,15,0,615
"Acerv_evm.model.Segkk2090_pilon.1",0,62,128,99,203,45,506,180,20,27,186,80,8,15,0,27
"Acerv_evm.model.Segkk2095_pilon.4",0,127,126,311,192,66,45,92,155,12,182,50,164,43,0,38
"Acerv_evm.model.Segkk2102_pilon.31",10,1998,10332,8397,4246,2823,4031,4201,1583,1514,4620,1392,632,414,0,1824
"Acerv_evm.model.Segkk2102_pilon.16",0,42,114,250,187,8,64,54,200,60,256,159,74,91,0,204
"Acerv_evm.model.Segkk2102_pilon.15",1,570,902,786,430,44,446,443,429,636,638,449,449,160,0,152
"Acerv_evm.model.Segkk2103_pilon.3",0,243,289,223,260,5,92,237,226,139,446,535,350,123,6,97
"Acerv_evm.model.Segkk2109_pilon.25",0,176,1301,1336,742,1151,418,949,231,205,632,334,202,45,0,581
"Acerv_evm.model.Segkk2112_pilon.31",0,28,173,398,192,280,139,456,87,130,96,142,55,9,0,297
"Acerv_evm.model.Segkk2112_pilon.40",0,203,126,202,122,134,304,176,105,260,98,399,298,58,0,38
"Acerv_evm.model.Segkk2113_pilon.4",5,25,89,124,62,7,86,62,32,19,41,39,52,28,0,12
"Acerv_evm.model.Segkk2114_pilon.6",1,197,377,625,414,56,129,248,333,215,530,178,135,64,2,318
"Acerv_evm.model.Segkk2114_pilon.1",0,97,807,859,673,322,681,628,176,53,691,97,35,26,0,294
"Acerv_evm.model.Segkk2114_pilon.3",0,190,686,578,610,823,477,619,173,158,735,261,42,87,0,247
"Acerv_evm.model.Segkk2115_pilon.12",0,148,281,267,310,46,125,79,251,146,566,175,180,40,0,90
"Acerv_evm.model.Segkk2116_pilon.4",0,88,344,1657,616,23,960,886,161,269,1443,589,158,64,0,931
"Acerv_evm.model.Segkk2116_pilon.33",6,441,2122,4268,716,611,983,2934,108,138,235,168,28,0,0,196
"Acerv_evm.model.Segkk2116_pilon.37",26,501,212,203,146,60,0,166,182,185,293,268,352,62,0,263
"Acerv_evm.model.Segkk2116_pilon.36",0,66,169,205,240,24,56,229,113,35,125,57,53,28,0,261
"Acerv_evm.model.Segkk2116_pilon.12",0,297,1293,1057,286,1477,1625,2450,205,255,387,298,52,27,0,293
"Acerv_evm.model.Segkk2116_pilon.18",0,121,158,112,119,6,29,26,66,47,107,86,75,28,0,85
"Acerv_evm.model.Segkk2118_pilon.17",0,54,210,345,113,34,32,282,67,94,145,38,53,29,0,14
"Acerv_evm.model.Segkk2119_pilon.7",0,100,139,259,256,130,79,382,20,154,286,94,54,10,0,163
"Acerv_evm.model.Segkk2122_pilon.12",26,241,709,506,387,369,281,338,98,60,382,155,149,52,9,178
"Acerv_evm.model.Segkk2132_pilon.1",0,38,258,589,465,157,195,625,20,74,555,241,31,9,0,609
"Acerv_evm.model.Segkk2140_pilon.1",0,511,490,917,405,74,24,135,424,588,795,715,896,128,0,165
"Acerv_evm.model.Segkk2148_pilon.2",16,149,562,311,408,256,642,457,158,141,401,407,190,26,214,287
"Acerv_evm.model.Segkk2161_pilon.3",0,30,369,226,362,90,40,121,51,192,212,53,12,23,0,76
"Acerv_evm.model.Segkk2162_pilon.9",0,2903,1199,967,1004,42,21,552,841,997,1020,1305,1373,363,0,215
"Acerv_evm.model.Segkk2163_pilon.5",0,4285,4115,2579,2812,9,0,184,5373,5391,10614,10894,11494,3839,9,2134
"Acerv_evm.model.Segkk2163_pilon.16",0,151,760,488,413,219,202,416,173,108,482,199,128,32,0,283
"Acerv_evm.model.Segkk2163_pilon.14",0,31,456,472,504,11,59,385,92,27,319,288,31,8,0,372
"Acerv_evm.model.Segkk2165_pilon.21",1,202,466,565,345,183,157,188,149,114,225,151,202,36,0,145
"Acerv_evm.model.Segkk2165_pilon.5",0,127,705,816,628,344,340,560,383,150,963,330,71,132,0,194
"Acerv_evm.model.Segkk2165_pilon.49",0,158,235,62,318,213,14,187,37,21,183,73,38,14,0,40
"Acerv_evm.model.Segkk2165_pilon.52",0,125,672,658,309,55,40,316,100,88,375,64,28,26,0,212
"Acerv_evm.model.Segkk2187_pilon.2",20,457,991,1025,606,1648,499,1005,413,187,921,147,377,199,0,660
"Acerv_evm.model.Segkk2193_pilon.3",0,45,81,79,51,8,14,16,28,96,128,109,190,27,0,6
"Acerv_evm.model.Segkk2194_pilon.26",0,174,622,980,595,395,740,774,166,230,597,176,116,22,0,373
"Acerv_evm.model.Segkk2201_pilon.36",2,78,149,180,139,7,127,46,54,45,104,132,40,20,0,73
"Acerv_evm.model.Segkk2201_pilon.51",2,200,352,669,367,40,282,372,267,82,265,187,27,62,0,249
"Acerv_evm.model.Segkk2204_pilon.18",0,75,710,303,279,78,124,132,99,31,1799,472,190,28,0,469
"Acerv_evm.model.Segkk2215_pilon.3",0,125,424,623,259,127,88,853,111,68,336,292,60,12,2,268
"Acerv_evm.model.Segkk2216_pilon.14",0,23,175,245,204,38,47,152,34,96,275,171,14,10,0,101
"Acerv_evm.model.Segkk2217_pilon.3",0,180,1144,1384,760,250,249,896,85,447,828,308,80,23,0,646
"Acerv_evm.model.Segkk2219_pilon.41",0,212,1470,1279,1001,556,617,641,338,223,466,314,86,60,0,660
"Acerv_evm.model.Segkk2219_pilon.5",0,38,152,345,305,36,294,96,19,126,216,74,40,21,0,94
"Acerv_evm.model.Segkk2219_pilon.23",1,144,514,464,340,125,135,133,139,211,507,233,153,26,0,127
"Acerv_evm.model.Segkk2220_pilon.2",0,958,574,603,499,206,111,346,622,1178,602,721,730,423,1,397
"Acerv_evm.model.Segkk2223_pilon.15",0,78,144,173,201,41,36,110,69,199,224,254,14,19,0,112
"Acerv_evm.model.Segkk2223_pilon.4",0,206,236,442,301,13,8,236,150,114,172,214,92,43,0,149
"Acerv_evm.model.Segkk2231_pilon.4",30,832,1932,1549,497,2437,4687,1155,411,338,695,248,248,109,0,130
"Acerv_evm.model.Segkk2233_pilon.16",5,261,450,592,200,193,10,367,40,93,565,89,184,13,0,98
"Acerv_evm.model.Segkk2237_pilon.12",2,251,97,219,97,23,0,137,296,89,144,175,97,143,12,177
"Acerv_evm.model.Segkk2237_pilon.11",0,107,485,864,668,31,162,484,101,93,303,252,86,30,0,213
"Acerv_evm.model.Segkk2237_pilon.3",0,425,1956,2348,1568,326,30,1068,381,665,1010,545,402,93,0,463
"Acerv_evm.model.Segkk2240_pilon.23",0,67,401,402,395,47,90,342,116,56,271,133,255,24,0,249
"Acerv_evm.model.Segkk2240_pilon.19",0,107,278,353,432,50,168,280,61,167,367,213,145,32,0,229
"Acerv_evm.model.Segkk2246_pilon.4",0,108,116,178,66,53,45,19,63,180,142,85,145,40,0,33
"Acerv_evm.model.Segkk2252_pilon.6",7,138,498,773,404,289,151,517,249,125,452,161,76,17,0,345
"Acerv_evm.model.Segkk2255_pilon.3",1,65,232,244,78,17,18,15,112,39,92,47,131,28,0,112
"Acerv_evm.model.Segkk2264_pilon.7",0,108,583,606,381,266,74,357,67,90,128,85,44,58,0,34
"Acerv_evm.model.Segkk2265_pilon.5",0,400,602,696,336,6,46,187,337,301,679,262,241,105,0,204
"Acerv_evm.model.Segkk2266_pilon.5",0,125,453,422,147,164,155,49,74,94,189,101,12,29,0,50
"Acerv_evm.model.Segkk2270_pilon.5",0,683,2414,1606,753,150,410,697,672,490,1219,270,322,264,0,169
"Acerv_evm.model.Segkk2272_pilon.2",0,149,398,611,460,254,150,456,99,138,442,88,57,30,0,167
"Acerv_evm.model.Segkk2272_pilon.4",0,112,409,512,451,95,32,521,154,320,510,847,150,38,0,413
"Acerv_evm.model.Segkk2273_pilon.3",0,8,330,376,77,154,18,64,47,29,178,53,42,7,0,265
"Acerv_evm.model.Segkk2277_pilon.5",0,154,503,638,593,142,33,614,183,387,865,251,94,45,0,168
"Acerv_evm.model.Segkk2286_pilon.2",0,40,287,434,323,193,168,436,179,44,177,65,51,6,0,25
"Acerv_evm.model.Segkk2292_pilon.18",0,342,809,614,502,139,28,336,232,366,251,243,411,72,0,129
"Acerv_evm.model.Segkk2295_pilon.5",0,201,489,512,261,118,23,569,249,136,622,215,293,72,0,274
"Acerv_evm.model.Segkk2298_pilon.1",0,542,450,617,528,75,61,357,203,502,564,712,656,64,0,327
"Acerv_evm.model.Segkk2302_pilon.18",51,244,972,937,774,466,1594,471,234,257,1698,353,109,40,0,334
"Acerv_evm.model.Segkk2302_pilon.19",17,1074,1867,1667,1743,550,1051,1433,816,338,1439,327,369,232,0,863
"Acerv_evm.model.Segkk2302_pilon.14",0,1108,3127,2055,748,73,255,419,272,592,446,321,89,59,0,188
"Acerv_evm.model.Segkk2303_pilon.11",0,455,1346,3108,1206,213,1171,531,153,267,649,410,23,21,0,220
"Acerv_evm.model.Segkk2304_pilon.2",1,432,1652,2081,1134,1023,504,1944,551,382,1526,680,287,65,0,643
"Acerv_evm.model.Segkk2305_pilon.12",0,16,272,205,183,41,9,177,56,58,208,127,71,13,0,123
"Acerv_evm.model.Segkk2306_pilon.19",7,34,317,487,361,187,23,124,48,133,364,215,34,12,0,143
"Acerv_evm.model.Segkk2306_pilon.6",0,564,459,357,140,8,60,66,116,364,866,637,254,64,0,54
"Acerv_evm.model.Segkk2307_pilon.14",0,33,377,24,128,14,34,278,20,93,143,8,6,9,0,20
"Acerv_evm.model.Segkk2311_pilon.7",0,3338,1416,947,723,106,37,260,1071,1432,2274,3405,3135,1042,0,312
"Acerv_evm.model.Segkk2311_pilon.18",0,30,75,184,85,195,185,207,9,61,146,51,48,6,0,74
"Acerv_evm.model.Segkk2317_pilon.1",4,264,521,852,263,506,270,605,295,129,636,267,125,61,156,399
"Acerv_evm.model.Segkk2319_pilon.9",0,26,393,640,379,230,104,734,117,25,420,152,59,6,0,151
"Acerv_evm.model.Segkk2319_pilon.13",1,63,387,465,316,211,168,424,82,152,493,133,280,11,0,362
"Acerv_evm.model.Segkk2322_pilon.31",60,113,522,966,767,74,262,366,135,240,706,522,54,7,0,759
"Acerv_evm.model.Segkk2322_pilon.32",0,17,172,396,286,214,175,400,68,42,162,110,22,8,0,171
"Acerv_evm.model.Segkk2322_pilon.9",2,53,631,60,148,447,352,55,66,11,618,119,25,27,0,264
"Acerv_evm.model.Segkk2325_pilon.5",0,224,433,462,231,52,7,205,103,179,485,162,145,20,11,307
"Acerv_evm.model.Segkk2329_pilon.2",17,104,839,482,359,475,1003,579,250,198,417,98,266,36,1,252
"Acerv_evm.model.Segkk2335_pilon.32",1,24,295,103,121,137,80,240,50,67,101,75,25,34,0,273
"Acerv_evm.model.Segkk2335_pilon.26",1,124,771,772,642,255,143,443,208,21,592,231,23,19,0,261
"Acerv_evm.model.Segkk2339_pilon.9",33,156,554,749,397,63,0,656,155,35,623,321,84,18,0,203
"Acerv_evm.model.Segkk2343_pilon.5",0,71,420,438,302,18,7,137,40,264,200,206,33,40,0,68
"Acerv_evm.model.Segkk2345_pilon.7",0,378,576,810,513,86,83,203,216,244,1335,771,228,140,0,688
"Acerv_evm.model.Segkk2345_pilon.3",0,236,1119,1417,970,235,553,878,352,322,1040,421,242,153,0,514
"Acerv_evm.model.Segkk2350_pilon.3",0,500,332,247,184,134,130,338,101,231,324,284,686,39,0,77
"Acerv_evm.model.Segkk2358_pilon.4",4,853,1427,1243,822,332,72,470,284,142,537,172,310,134,0,210
"Acerv_evm.model.Segkk2359_pilon.3",39,433,777,1281,548,413,219,776,80,59,40,58,15,9,0,144
"Acerv_evm.model.Segkk2367_pilon.3",3,79,292,331,182,77,245,237,97,84,237,21,41,19,0,102
"Acerv_evm.model.Segkk2370_pilon.1",0,91,128,203,13,19,80,45,6,112,112,34,85,9,0,9
"Acerv_evm.model.Segkk2375_pilon.12",1,156,476,650,302,107,500,297,77,78,628,120,248,25,0,165
"Acerv_evm.model.Segkk2375_pilon.17",0,123,703,563,494,136,222,191,136,385,468,269,13,41,0,188
"Acerv_evm.model.Segkk2375_pilon.9",0,60,231,344,259,214,87,207,14,89,138,70,11,7,0,114
"Acerv_evm.model.Segkk2388_pilon.1",4,69,348,353,208,259,78,81,80,177,65,65,98,34,0,98
"Acerv_evm.model.Segkk2390_pilon.8",0,89,268,688,511,38,29,395,66,156,320,119,91,28,0,274
"Acerv_evm.model.Segkk2390_pilon.6",0,304,586,219,303,111,32,238,235,209,640,426,368,114,0,23
"Acerv_evm.model.Segkk2401_pilon.5",0,154,309,317,267,166,6,94,125,266,595,354,178,49,0,64
"Acerv_evm.model.Segkk2409_pilon.2",3,568,794,686,662,216,259,718,725,616,1145,855,716,365,0,340
"Acerv_evm.model.Segkk2424_pilon.12",0,213,179,285,188,8,73,231,185,251,160,75,63,35,0,173
"Acerv_evm.model.Segkk2425_pilon.4",0,3319,3337,1989,1957,9,9,591,2389,2402,2854,3041,3384,1246,1,1108
"Acerv_evm.model.Segkk2430_pilon.9",0,187,942,535,575,126,63,466,136,149,607,400,236,45,0,564
"Acerv_evm.model.Segkk2431_pilon.5",0,88,450,394,322,16,14,241,129,77,627,174,118,22,0,34
"Acerv_evm.model.Segkk2431_pilon.4",27,613,1372,649,684,334,232,789,695,1048,797,1074,1135,202,2,478
"Acerv_evm.model.Segkk2432_pilon.1",0,73,265,553,353,27,63,604,112,88,320,228,23,38,0,209
"Acerv_evm.model.Segkk2432_pilon.3",3,736,1716,2779,2127,940,865,2103,808,510,1889,825,552,205,0,1055
"Acerv_evm.model.Segkk2432_pilon.6",1,181,461,739,464,79,176,217,212,184,584,326,74,78,0,320
"Acerv_evm.model.Segkk2432_pilon.7",0,380,608,872,518,337,400,230,486,309,719,460,653,125,0,263
"Acerv_evm.model.Segkk2433_pilon.22",0,1963,2237,1299,1066,251,12,410,1956,1803,2651,1800,3016,930,0,1042
"Acerv_evm.model.Segkk2433_pilon.24",0,123,1105,1176,688,951,763,953,379,75,693,316,312,80,0,310
"Acerv_evm.model.Segkk2433_pilon.18",6,168,1220,2007,1914,235,557,1315,335,447,980,659,351,70,0,541
"Acerv_evm.model.Segkk2445_pilon.5",0,432,1367,826,939,47,411,411,286,58,895,337,89,167,0,198
"Acerv_evm.model.Segkk2463_pilon.6",0,790,1711,1769,1314,629,271,517,356,506,762,618,403,134,0,412
"Acerv_evm.model.Segkk2464_pilon.24",0,349,394,691,388,37,72,194,67,181,94,86,10,36,0,92
"Acerv_evm.model.Segkk2464_pilon.21",0,98,303,384,219,33,58,111,78,175,271,151,76,24,0,155
"Acerv_evm.model.Segkk2464_pilon.23",0,2100,1001,919,460,111,88,868,189,378,231,73,31,60,0,141
"Acerv_evm.model.Segkk2469_pilon.9",0,156,597,606,422,112,35,330,174,66,677,99,99,45,0,266
