Temperature,Datetime_EST,Date,Time,Light,site,Time_period,year,month,day
26,2021-11-16T09:00:00Z,2021-11-16,04:00:00,0,Nursery,4H 0M 0S,2021,11,16
26.097,2021-11-16T11:00:00Z,2021-11-16,06:00:00,0,Nursery,6H 0M 0S,2021,11,16
26.195,2021-11-16T13:00:00Z,2021-11-16,08:00:00,6,Nursery,8H 0M 0S,2021,11,16
25.902,2021-11-16T15:00:00Z,2021-11-16,10:00:00,23,Nursery,10H 0M 0S,2021,11,16
25.805,2021-11-16T17:00:00Z,2021-11-16,12:00:00,24,Nursery,12H 0M 0S,2021,11,16
25.902,2021-11-16T19:00:00Z,2021-11-16,14:00:00,53,Nursery,14H 0M 0S,2021,11,16
25.805,2021-11-16T21:00:00Z,2021-11-16,16:00:00,10,Nursery,16H 0M 0S,2021,11,16
25.708,2021-11-16T23:00:00Z,2021-11-16,18:00:00,0,Nursery,18H 0M 0S,2021,11,16
25.61,2021-11-17T01:00:00Z,2021-11-16,20:00:00,0,Nursery,20H 0M 0S,2021,11,16
25.708,2021-11-17T03:00:00Z,2021-11-16,22:00:00,0,Nursery,22H 0M 0S,2021,11,16
25.416,2021-11-17T05:00:00Z,2021-11-17,00:00:00,0,Nursery,0S,2021,11,17
25.319,2021-11-17T07:00:00Z,2021-11-17,02:00:00,0,Nursery,2H 0M 0S,2021,11,17
26,2021-11-17T09:00:00Z,2021-11-17,04:00:00,0,Nursery,4H 0M 0S,2021,11,17
26.097,2021-11-17T11:00:00Z,2021-11-17,06:00:00,0,Nursery,6H 0M 0S,2021,11,17
26,2021-11-17T13:00:00Z,2021-11-17,08:00:00,6,Nursery,8H 0M 0S,2021,11,17
25.708,2021-11-17T15:00:00Z,2021-11-17,10:00:00,75,Nursery,10H 0M 0S,2021,11,17
25.125,2021-11-17T17:00:00Z,2021-11-17,12:00:00,20,Nursery,12H 0M 0S,2021,11,17
25.125,2021-11-17T19:00:00Z,2021-11-17,14:00:00,11,Nursery,14H 0M 0S,2021,11,17
26.097,2021-11-17T21:00:00Z,2021-11-17,16:00:00,4,Nursery,16H 0M 0S,2021,11,17
26.781,2021-11-17T23:00:00Z,2021-11-17,18:00:00,0,Nursery,18H 0M 0S,2021,11,17
26.683,2021-11-18T01:00:00Z,2021-11-17,20:00:00,0,Nursery,20H 0M 0S,2021,11,17
26.683,2021-11-18T03:00:00Z,2021-11-17,22:00:00,0,Nursery,22H 0M 0S,2021,11,17
26.585,2021-11-18T05:00:00Z,2021-11-18,00:00:00,0,Nursery,0S,2021,11,18
26.195,2021-11-18T07:00:00Z,2021-11-18,02:00:00,0,Nursery,2H 0M 0S,2021,11,18
26,2021-11-18T09:00:00Z,2021-11-18,04:00:00,0,Nursery,4H 0M 0S,2021,11,18
25.805,2021-11-18T11:00:00Z,2021-11-18,06:00:00,0,Nursery,6H 0M 0S,2021,11,18
26.585,2021-11-18T13:00:00Z,2021-11-18,08:00:00,3,Nursery,8H 0M 0S,2021,11,18
26.585,2021-11-18T15:00:00Z,2021-11-18,10:00:00,35,Nursery,10H 0M 0S,2021,11,18
26.585,2021-11-18T17:00:00Z,2021-11-18,12:00:00,11,Nursery,12H 0M 0S,2021,11,18
26.585,2021-11-18T19:00:00Z,2021-11-18,14:00:00,3,Nursery,14H 0M 0S,2021,11,18
26.585,2021-11-18T21:00:00Z,2021-11-18,16:00:00,0,Nursery,16H 0M 0S,2021,11,18
26.195,2021-11-18T23:00:00Z,2021-11-18,18:00:00,0,Nursery,18H 0M 0S,2021,11,18
25.805,2021-11-19T01:00:00Z,2021-11-18,20:00:00,0,Nursery,20H 0M 0S,2021,11,18
25.708,2021-11-19T03:00:00Z,2021-11-18,22:00:00,0,Nursery,22H 0M 0S,2021,11,18
26.097,2021-11-19T05:00:00Z,2021-11-19,00:00:00,0,Nursery,0S,2021,11,19
26.195,2021-11-19T07:00:00Z,2021-11-19,02:00:00,0,Nursery,2H 0M 0S,2021,11,19
26.781,2021-11-19T09:00:00Z,2021-11-19,04:00:00,0,Nursery,4H 0M 0S,2021,11,19
26.879,2021-11-19T11:00:00Z,2021-11-19,06:00:00,0,Nursery,6H 0M 0S,2021,11,19
26.879,2021-11-19T13:00:00Z,2021-11-19,08:00:00,14,Nursery,8H 0M 0S,2021,11,19
26.879,2021-11-19T15:00:00Z,2021-11-19,10:00:00,41,Nursery,10H 0M 0S,2021,11,19
27.075,2021-11-19T17:00:00Z,2021-11-19,12:00:00,256,Nursery,12H 0M 0S,2021,11,19
26.977,2021-11-19T19:00:00Z,2021-11-19,14:00:00,12,Nursery,14H 0M 0S,2021,11,19
26.879,2021-11-19T21:00:00Z,2021-11-19,16:00:00,8,Nursery,16H 0M 0S,2021,11,19
26.879,2021-11-19T23:00:00Z,2021-11-19,18:00:00,0,Nursery,18H 0M 0S,2021,11,19
26.879,2021-11-20T01:00:00Z,2021-11-19,20:00:00,0,Nursery,20H 0M 0S,2021,11,19
26.781,2021-11-20T03:00:00Z,2021-11-19,22:00:00,0,Nursery,22H 0M 0S,2021,11,19
26.683,2021-11-20T05:00:00Z,2021-11-20,00:00:00,0,Nursery,0S,2021,11,20
26.488,2021-11-20T07:00:00Z,2021-11-20,02:00:00,0,Nursery,2H 0M 0S,2021,11,20
26.39,2021-11-20T09:00:00Z,2021-11-20,04:00:00,0,Nursery,4H 0M 0S,2021,11,20
26.585,2021-11-20T11:00:00Z,2021-11-20,06:00:00,0,Nursery,6H 0M 0S,2021,11,20
26.488,2021-11-20T13:00:00Z,2021-11-20,08:00:00,0,Nursery,8H 0M 0S,2021,11,20
26.39,2021-11-20T15:00:00Z,2021-11-20,10:00:00,7,Nursery,10H 0M 0S,2021,11,20
26.39,2021-11-20T17:00:00Z,2021-11-20,12:00:00,7,Nursery,12H 0M 0S,2021,11,20
26.488,2021-11-20T19:00:00Z,2021-11-20,14:00:00,6,Nursery,14H 0M 0S,2021,11,20
26.39,2021-11-20T21:00:00Z,2021-11-20,16:00:00,0,Nursery,16H 0M 0S,2021,11,20
26.292,2021-11-20T23:00:00Z,2021-11-20,18:00:00,0,Nursery,18H 0M 0S,2021,11,20
26.292,2021-11-21T01:00:00Z,2021-11-20,20:00:00,0,Nursery,20H 0M 0S,2021,11,20
26.292,2021-11-21T03:00:00Z,2021-11-20,22:00:00,0,Nursery,22H 0M 0S,2021,11,20
26.195,2021-11-21T05:00:00Z,2021-11-21,00:00:00,0,Nursery,0S,2021,11,21
26.097,2021-11-21T07:00:00Z,2021-11-21,02:00:00,0,Nursery,2H 0M 0S,2021,11,21
26.195,2021-11-21T09:00:00Z,2021-11-21,04:00:00,0,Nursery,4H 0M 0S,2021,11,21
26.097,2021-11-21T11:00:00Z,2021-11-21,06:00:00,0,Nursery,6H 0M 0S,2021,11,21
26.097,2021-11-21T13:00:00Z,2021-11-21,08:00:00,8,Nursery,8H 0M 0S,2021,11,21
26.195,2021-11-21T15:00:00Z,2021-11-21,10:00:00,77,Nursery,10H 0M 0S,2021,11,21
26.292,2021-11-21T17:00:00Z,2021-11-21,12:00:00,98,Nursery,12H 0M 0S,2021,11,21
26.292,2021-11-21T19:00:00Z,2021-11-21,14:00:00,103,Nursery,14H 0M 0S,2021,11,21
26.39,2021-11-21T21:00:00Z,2021-11-21,16:00:00,32,Nursery,16H 0M 0S,2021,11,21
26.39,2021-11-21T23:00:00Z,2021-11-21,18:00:00,0,Nursery,18H 0M 0S,2021,11,21
26.39,2021-11-22T01:00:00Z,2021-11-21,20:00:00,0,Nursery,20H 0M 0S,2021,11,21
26.292,2021-11-22T03:00:00Z,2021-11-21,22:00:00,0,Nursery,22H 0M 0S,2021,11,21
26.292,2021-11-22T05:00:00Z,2021-11-22,00:00:00,0,Nursery,0S,2021,11,22
26.292,2021-11-22T07:00:00Z,2021-11-22,02:00:00,0,Nursery,2H 0M 0S,2021,11,22
26.195,2021-11-22T09:00:00Z,2021-11-22,04:00:00,0,Nursery,4H 0M 0S,2021,11,22
26.292,2021-11-22T11:00:00Z,2021-11-22,06:00:00,0,Nursery,6H 0M 0S,2021,11,22
26.195,2021-11-22T13:00:00Z,2021-11-22,08:00:00,11,Nursery,8H 0M 0S,2021,11,22
26.39,2021-11-22T15:00:00Z,2021-11-22,10:00:00,23,Nursery,10H 0M 0S,2021,11,22
26.39,2021-11-22T17:00:00Z,2021-11-22,12:00:00,63,Nursery,12H 0M 0S,2021,11,22
26.39,2021-11-22T19:00:00Z,2021-11-22,14:00:00,92,Nursery,14H 0M 0S,2021,11,22
26.39,2021-11-22T21:00:00Z,2021-11-22,16:00:00,26,Nursery,16H 0M 0S,2021,11,22
26.39,2021-11-22T23:00:00Z,2021-11-22,18:00:00,0,Nursery,18H 0M 0S,2021,11,22
26.292,2021-11-23T01:00:00Z,2021-11-22,20:00:00,0,Nursery,20H 0M 0S,2021,11,22
26.292,2021-11-23T03:00:00Z,2021-11-22,22:00:00,0,Nursery,22H 0M 0S,2021,11,22
26.292,2021-11-23T05:00:00Z,2021-11-23,00:00:00,0,Nursery,0S,2021,11,23
26.097,2021-11-23T07:00:00Z,2021-11-23,02:00:00,0,Nursery,2H 0M 0S,2021,11,23
26,2021-11-23T09:00:00Z,2021-11-23,04:00:00,0,Nursery,4H 0M 0S,2021,11,23
26,2021-11-23T11:00:00Z,2021-11-23,06:00:00,0,Nursery,6H 0M 0S,2021,11,23
26.39,2021-11-23T13:00:00Z,2021-11-23,08:00:00,9,Nursery,8H 0M 0S,2021,11,23
26.292,2021-11-23T15:00:00Z,2021-11-23,10:00:00,23,Nursery,10H 0M 0S,2021,11,23
26.195,2021-11-23T17:00:00Z,2021-11-23,12:00:00,82,Nursery,12H 0M 0S,2021,11,23
26.097,2021-11-23T19:00:00Z,2021-11-23,14:00:00,115,Nursery,14H 0M 0S,2021,11,23
26.097,2021-11-23T21:00:00Z,2021-11-23,16:00:00,49,Nursery,16H 0M 0S,2021,11,23
25.805,2021-11-23T23:00:00Z,2021-11-23,18:00:00,0,Nursery,18H 0M 0S,2021,11,23
26.292,2021-11-24T01:00:00Z,2021-11-23,20:00:00,0,Nursery,20H 0M 0S,2021,11,23
26.488,2021-11-24T03:00:00Z,2021-11-23,22:00:00,0,Nursery,22H 0M 0S,2021,11,23
26.488,2021-11-24T05:00:00Z,2021-11-24,00:00:00,0,Nursery,0S,2021,11,24
26.195,2021-11-24T07:00:00Z,2021-11-24,02:00:00,0,Nursery,2H 0M 0S,2021,11,24
25.902,2021-11-24T09:00:00Z,2021-11-24,04:00:00,0,Nursery,4H 0M 0S,2021,11,24
26,2021-11-24T11:00:00Z,2021-11-24,06:00:00,0,Nursery,6H 0M 0S,2021,11,24
26.292,2021-11-24T13:00:00Z,2021-11-24,08:00:00,4,Nursery,8H 0M 0S,2021,11,24
26.488,2021-11-24T15:00:00Z,2021-11-24,10:00:00,21,Nursery,10H 0M 0S,2021,11,24
26.488,2021-11-24T17:00:00Z,2021-11-24,12:00:00,44,Nursery,12H 0M 0S,2021,11,24
26.488,2021-11-24T19:00:00Z,2021-11-24,14:00:00,60,Nursery,14H 0M 0S,2021,11,24
26.292,2021-11-24T21:00:00Z,2021-11-24,16:00:00,4,Nursery,16H 0M 0S,2021,11,24
25.222,2021-11-24T23:00:00Z,2021-11-24,18:00:00,0,Nursery,18H 0M 0S,2021,11,24
25.222,2021-11-25T01:00:00Z,2021-11-24,20:00:00,0,Nursery,20H 0M 0S,2021,11,24
25.805,2021-11-25T03:00:00Z,2021-11-24,22:00:00,0,Nursery,22H 0M 0S,2021,11,24
26.292,2021-11-25T05:00:00Z,2021-11-25,00:00:00,0,Nursery,0S,2021,11,25
26.195,2021-11-25T07:00:00Z,2021-11-25,02:00:00,0,Nursery,2H 0M 0S,2021,11,25
26.097,2021-11-25T09:00:00Z,2021-11-25,04:00:00,0,Nursery,4H 0M 0S,2021,11,25
26,2021-11-25T11:00:00Z,2021-11-25,06:00:00,0,Nursery,6H 0M 0S,2021,11,25
25.902,2021-11-25T13:00:00Z,2021-11-25,08:00:00,5,Nursery,8H 0M 0S,2021,11,25
26.097,2021-11-25T15:00:00Z,2021-11-25,10:00:00,23,Nursery,10H 0M 0S,2021,11,25
26.195,2021-11-25T17:00:00Z,2021-11-25,12:00:00,13,Nursery,12H 0M 0S,2021,11,25
26.195,2021-11-25T19:00:00Z,2021-11-25,14:00:00,17,Nursery,14H 0M 0S,2021,11,25
25.902,2021-11-25T21:00:00Z,2021-11-25,16:00:00,1,Nursery,16H 0M 0S,2021,11,25
25.708,2021-11-25T23:00:00Z,2021-11-25,18:00:00,0,Nursery,18H 0M 0S,2021,11,25
25.805,2021-11-26T01:00:00Z,2021-11-25,20:00:00,0,Nursery,20H 0M 0S,2021,11,25
26,2021-11-26T03:00:00Z,2021-11-25,22:00:00,0,Nursery,22H 0M 0S,2021,11,25
26,2021-11-26T05:00:00Z,2021-11-26,00:00:00,0,Nursery,0S,2021,11,26
26,2021-11-26T07:00:00Z,2021-11-26,02:00:00,0,Nursery,2H 0M 0S,2021,11,26
25.805,2021-11-26T09:00:00Z,2021-11-26,04:00:00,0,Nursery,4H 0M 0S,2021,11,26
25.61,2021-11-26T11:00:00Z,2021-11-26,06:00:00,0,Nursery,6H 0M 0S,2021,11,26
25.61,2021-11-26T13:00:00Z,2021-11-26,08:00:00,28,Nursery,8H 0M 0S,2021,11,26
26.195,2021-11-26T15:00:00Z,2021-11-26,10:00:00,27,Nursery,10H 0M 0S,2021,11,26
26.39,2021-11-26T17:00:00Z,2021-11-26,12:00:00,54,Nursery,12H 0M 0S,2021,11,26
26.097,2021-11-26T19:00:00Z,2021-11-26,14:00:00,121,Nursery,14H 0M 0S,2021,11,26
26,2021-11-26T21:00:00Z,2021-11-26,16:00:00,20,Nursery,16H 0M 0S,2021,11,26
25.805,2021-11-26T23:00:00Z,2021-11-26,18:00:00,0,Nursery,18H 0M 0S,2021,11,26
25.61,2021-11-27T01:00:00Z,2021-11-26,20:00:00,0,Nursery,20H 0M 0S,2021,11,26
25.708,2021-11-27T03:00:00Z,2021-11-26,22:00:00,0,Nursery,22H 0M 0S,2021,11,26
26,2021-11-27T05:00:00Z,2021-11-27,00:00:00,0,Nursery,0S,2021,11,27
26.097,2021-11-27T07:00:00Z,2021-11-27,02:00:00,0,Nursery,2H 0M 0S,2021,11,27
25.708,2021-11-27T09:00:00Z,2021-11-27,04:00:00,0,Nursery,4H 0M 0S,2021,11,27
25.222,2021-11-27T11:00:00Z,2021-11-27,06:00:00,0,Nursery,6H 0M 0S,2021,11,27
25.416,2021-11-27T13:00:00Z,2021-11-27,08:00:00,8,Nursery,8H 0M 0S,2021,11,27
25.61,2021-11-27T15:00:00Z,2021-11-27,10:00:00,20,Nursery,10H 0M 0S,2021,11,27
25.902,2021-11-27T17:00:00Z,2021-11-27,12:00:00,29,Nursery,12H 0M 0S,2021,11,27
26.195,2021-11-27T19:00:00Z,2021-11-27,14:00:00,83,Nursery,14H 0M 0S,2021,11,27
26.195,2021-11-27T21:00:00Z,2021-11-27,16:00:00,77,Nursery,16H 0M 0S,2021,11,27
26.195,2021-11-27T23:00:00Z,2021-11-27,18:00:00,0,Nursery,18H 0M 0S,2021,11,27
25.902,2021-11-28T01:00:00Z,2021-11-27,20:00:00,0,Nursery,20H 0M 0S,2021,11,27
26,2021-11-28T03:00:00Z,2021-11-27,22:00:00,0,Nursery,22H 0M 0S,2021,11,27
26,2021-11-28T05:00:00Z,2021-11-28,00:00:00,0,Nursery,0S,2021,11,28
26,2021-11-28T07:00:00Z,2021-11-28,02:00:00,0,Nursery,2H 0M 0S,2021,11,28
25.902,2021-11-28T09:00:00Z,2021-11-28,04:00:00,0,Nursery,4H 0M 0S,2021,11,28
25.805,2021-11-28T11:00:00Z,2021-11-28,06:00:00,0,Nursery,6H 0M 0S,2021,11,28
25.805,2021-11-28T13:00:00Z,2021-11-28,08:00:00,10,Nursery,8H 0M 0S,2021,11,28
25.902,2021-11-28T15:00:00Z,2021-11-28,10:00:00,24,Nursery,10H 0M 0S,2021,11,28
26.097,2021-11-28T17:00:00Z,2021-11-28,12:00:00,34,Nursery,12H 0M 0S,2021,11,28
26.292,2021-11-28T19:00:00Z,2021-11-28,14:00:00,25,Nursery,14H 0M 0S,2021,11,28
26.195,2021-11-28T21:00:00Z,2021-11-28,16:00:00,53,Nursery,16H 0M 0S,2021,11,28
26.195,2021-11-28T23:00:00Z,2021-11-28,18:00:00,0,Nursery,18H 0M 0S,2021,11,28
25.902,2021-11-29T01:00:00Z,2021-11-28,20:00:00,0,Nursery,20H 0M 0S,2021,11,28
25.708,2021-11-29T03:00:00Z,2021-11-28,22:00:00,0,Nursery,22H 0M 0S,2021,11,28
26,2021-11-29T05:00:00Z,2021-11-29,00:00:00,0,Nursery,0S,2021,11,29
26,2021-11-29T07:00:00Z,2021-11-29,02:00:00,0,Nursery,2H 0M 0S,2021,11,29
26,2021-11-29T09:00:00Z,2021-11-29,04:00:00,0,Nursery,4H 0M 0S,2021,11,29
25.805,2021-11-29T11:00:00Z,2021-11-29,06:00:00,0,Nursery,6H 0M 0S,2021,11,29
25.61,2021-11-29T13:00:00Z,2021-11-29,08:00:00,7,Nursery,8H 0M 0S,2021,11,29
25.708,2021-11-29T15:00:00Z,2021-11-29,10:00:00,23,Nursery,10H 0M 0S,2021,11,29
25.902,2021-11-29T17:00:00Z,2021-11-29,12:00:00,31,Nursery,12H 0M 0S,2021,11,29
26.097,2021-11-29T19:00:00Z,2021-11-29,14:00:00,84,Nursery,14H 0M 0S,2021,11,29
26,2021-11-29T21:00:00Z,2021-11-29,16:00:00,43,Nursery,16H 0M 0S,2021,11,29
25.805,2021-11-29T23:00:00Z,2021-11-29,18:00:00,0,Nursery,18H 0M 0S,2021,11,29
25.708,2021-11-30T01:00:00Z,2021-11-29,20:00:00,0,Nursery,20H 0M 0S,2021,11,29
24.931,2021-11-30T03:00:00Z,2021-11-29,22:00:00,0,Nursery,22H 0M 0S,2021,11,29
25.222,2021-11-30T05:00:00Z,2021-11-30,00:00:00,0,Nursery,0S,2021,11,30
25.61,2021-11-30T07:00:00Z,2021-11-30,02:00:00,0,Nursery,2H 0M 0S,2021,11,30
25.805,2021-11-30T09:00:00Z,2021-11-30,04:00:00,0,Nursery,4H 0M 0S,2021,11,30
25.902,2021-11-30T11:00:00Z,2021-11-30,06:00:00,0,Nursery,6H 0M 0S,2021,11,30
25.805,2021-11-30T13:00:00Z,2021-11-30,08:00:00,40,Nursery,8H 0M 0S,2021,11,30
25.61,2021-11-30T15:00:00Z,2021-11-30,10:00:00,108,Nursery,10H 0M 0S,2021,11,30
25.61,2021-11-30T17:00:00Z,2021-11-30,12:00:00,77,Nursery,12H 0M 0S,2021,11,30
25.902,2021-11-30T19:00:00Z,2021-11-30,14:00:00,24,Nursery,14H 0M 0S,2021,11,30
26,2021-11-30T21:00:00Z,2021-11-30,16:00:00,16,Nursery,16H 0M 0S,2021,11,30
26,2021-11-30T23:00:00Z,2021-11-30,18:00:00,0,Nursery,18H 0M 0S,2021,11,30
25.902,2021-12-01T01:00:00Z,2021-11-30,20:00:00,0,Nursery,20H 0M 0S,2021,11,30
25.513,2021-12-01T03:00:00Z,2021-11-30,22:00:00,0,Nursery,22H 0M 0S,2021,11,30
28.0749,2021-06-02T04:00:00Z,2021-06-02,00:00:00,NA,CCC,0S,2021,6,2
27.8062,2021-06-02T06:00:00Z,2021-06-02,02:00:00,NA,CCC,2H 0M 0S,2021,6,2
27.7352,2021-06-02T08:00:00Z,2021-06-02,04:00:00,NA,CCC,4H 0M 0S,2021,6,2
27.6089,2021-06-02T10:00:00Z,2021-06-02,06:00:00,NA,CCC,6H 0M 0S,2021,6,2
27.7636,2021-06-02T12:00:00Z,2021-06-02,08:00:00,NA,CCC,8H 0M 0S,2021,6,2
28.1689,2021-06-02T14:00:00Z,2021-06-02,10:00:00,NA,CCC,10H 0M 0S,2021,6,2
28.2259,2021-06-02T16:00:00Z,2021-06-02,12:00:00,NA,CCC,12H 0M 0S,2021,6,2
27.9895,2021-06-02T18:00:00Z,2021-06-02,14:00:00,NA,CCC,14H 0M 0S,2021,6,2
28.0692,2021-06-02T20:00:00Z,2021-06-02,16:00:00,NA,CCC,16H 0M 0S,2021,6,2
28.1675,2021-06-02T22:00:00Z,2021-06-02,18:00:00,NA,CCC,18H 0M 0S,2021,6,2
28.0208,2021-06-03T00:00:00Z,2021-06-02,20:00:00,NA,CCC,20H 0M 0S,2021,6,2
28.1931,2021-06-03T02:00:00Z,2021-06-02,22:00:00,NA,CCC,22H 0M 0S,2021,6,2
28.3586,2021-06-03T04:00:00Z,2021-06-03,00:00:00,NA,CCC,0S,2021,6,3
28.2887,2021-06-03T06:00:00Z,2021-06-03,02:00:00,NA,CCC,2H 0M 0S,2021,6,3
28.206,2021-06-03T08:00:00Z,2021-06-03,04:00:00,NA,CCC,4H 0M 0S,2021,6,3
28.0806,2021-06-03T10:00:00Z,2021-06-03,06:00:00,NA,CCC,6H 0M 0S,2021,6,3
28.1148,2021-06-03T12:00:00Z,2021-06-03,08:00:00,NA,CCC,8H 0M 0S,2021,6,3
28.3357,2021-06-03T14:00:00Z,2021-06-03,10:00:00,NA,CCC,10H 0M 0S,2021,6,3
28.4771,2021-06-03T16:00:00Z,2021-06-03,12:00:00,NA,CCC,12H 0M 0S,2021,6,3
28.3343,2021-06-03T18:00:00Z,2021-06-03,14:00:00,NA,CCC,14H 0M 0S,2021,6,3
28.3985,2021-06-03T20:00:00Z,2021-06-03,16:00:00,NA,CCC,16H 0M 0S,2021,6,3
28.4057,2021-06-03T22:00:00Z,2021-06-03,18:00:00,NA,CCC,18H 0M 0S,2021,6,3
28.3129,2021-06-04T00:00:00Z,2021-06-03,20:00:00,NA,CCC,20H 0M 0S,2021,6,3
28.263,2021-06-04T02:00:00Z,2021-06-03,22:00:00,NA,CCC,22H 0M 0S,2021,6,3
28.176,2021-06-04T04:00:00Z,2021-06-04,00:00:00,NA,CCC,0S,2021,6,4
28.2787,2021-06-04T06:00:00Z,2021-06-04,02:00:00,NA,CCC,2H 0M 0S,2021,6,4
28.1604,2021-06-04T08:00:00Z,2021-06-04,04:00:00,NA,CCC,4H 0M 0S,2021,6,4
28.1077,2021-06-04T10:00:00Z,2021-06-04,06:00:00,NA,CCC,6H 0M 0S,2021,6,4
28.082,2021-06-04T12:00:00Z,2021-06-04,08:00:00,NA,CCC,8H 0M 0S,2021,6,4
28.3286,2021-06-04T14:00:00Z,2021-06-04,10:00:00,NA,CCC,10H 0M 0S,2021,6,4
28.5114,2021-06-04T16:00:00Z,2021-06-04,12:00:00,NA,CCC,12H 0M 0S,2021,6,4
28.2117,2021-06-04T18:00:00Z,2021-06-04,14:00:00,NA,CCC,14H 0M 0S,2021,6,4
28.5028,2021-06-04T20:00:00Z,2021-06-04,16:00:00,NA,CCC,16H 0M 0S,2021,6,4
28.53,2021-06-04T22:00:00Z,2021-06-04,18:00:00,NA,CCC,18H 0M 0S,2021,6,4
28.4871,2021-06-05T00:00:00Z,2021-06-04,20:00:00,NA,CCC,20H 0M 0S,2021,6,4
28.3943,2021-06-05T02:00:00Z,2021-06-04,22:00:00,NA,CCC,22H 0M 0S,2021,6,4
28.3172,2021-06-05T04:00:00Z,2021-06-05,00:00:00,NA,CCC,0S,2021,6,5
28.41,2021-06-05T06:00:00Z,2021-06-05,02:00:00,NA,CCC,2H 0M 0S,2021,6,5
28.3486,2021-06-05T08:00:00Z,2021-06-05,04:00:00,NA,CCC,4H 0M 0S,2021,6,5
28.2673,2021-06-05T10:00:00Z,2021-06-05,06:00:00,NA,CCC,6H 0M 0S,2021,6,5
28.2088,2021-06-05T12:00:00Z,2021-06-05,08:00:00,NA,CCC,8H 0M 0S,2021,6,5
28.4728,2021-06-05T14:00:00Z,2021-06-05,10:00:00,NA,CCC,10H 0M 0S,2021,6,5
28.7031,2021-06-05T16:00:00Z,2021-06-05,12:00:00,NA,CCC,12H 0M 0S,2021,6,5
28.5729,2021-06-05T18:00:00Z,2021-06-05,14:00:00,NA,CCC,14H 0M 0S,2021,6,5
28.7833,2021-06-05T20:00:00Z,2021-06-05,16:00:00,NA,CCC,16H 0M 0S,2021,6,5
28.8105,2021-06-05T22:00:00Z,2021-06-05,18:00:00,NA,CCC,18H 0M 0S,2021,6,5
28.7131,2021-06-06T00:00:00Z,2021-06-05,20:00:00,NA,CCC,20H 0M 0S,2021,6,5
28.6587,2021-06-06T02:00:00Z,2021-06-05,22:00:00,NA,CCC,22H 0M 0S,2021,6,5
28.6229,2021-06-06T04:00:00Z,2021-06-06,00:00:00,NA,CCC,0S,2021,6,6
28.6787,2021-06-06T06:00:00Z,2021-06-06,02:00:00,NA,CCC,2H 0M 0S,2021,6,6
28.7188,2021-06-06T08:00:00Z,2021-06-06,04:00:00,NA,CCC,4H 0M 0S,2021,6,6
28.4171,2021-06-06T10:00:00Z,2021-06-06,06:00:00,NA,CCC,6H 0M 0S,2021,6,6
28.3571,2021-06-06T12:00:00Z,2021-06-06,08:00:00,NA,CCC,8H 0M 0S,2021,6,6
28.6,2021-06-06T14:00:00Z,2021-06-06,10:00:00,NA,CCC,10H 0M 0S,2021,6,6
28.9238,2021-06-06T16:00:00Z,2021-06-06,12:00:00,NA,CCC,12H 0M 0S,2021,6,6
28.8076,2021-06-06T18:00:00Z,2021-06-06,14:00:00,NA,CCC,14H 0M 0S,2021,6,6
28.9855,2021-06-06T20:00:00Z,2021-06-06,16:00:00,NA,CCC,16H 0M 0S,2021,6,6
29.0271,2021-06-06T22:00:00Z,2021-06-06,18:00:00,NA,CCC,18H 0M 0S,2021,6,6
28.8449,2021-06-07T00:00:00Z,2021-06-06,20:00:00,NA,CCC,20H 0M 0S,2021,6,6
28.7747,2021-06-07T02:00:00Z,2021-06-06,22:00:00,NA,CCC,22H 0M 0S,2021,6,6
28.8406,2021-06-07T04:00:00Z,2021-06-07,00:00:00,NA,CCC,0S,2021,6,7
28.673,2021-06-07T06:00:00Z,2021-06-07,02:00:00,NA,CCC,2H 0M 0S,2021,6,7
28.7804,2021-06-07T08:00:00Z,2021-06-07,04:00:00,NA,CCC,4H 0M 0S,2021,6,7
28.5986,2021-06-07T10:00:00Z,2021-06-07,06:00:00,NA,CCC,6H 0M 0S,2021,6,7
28.5729,2021-06-07T12:00:00Z,2021-06-07,08:00:00,NA,CCC,8H 0M 0S,2021,6,7
28.673,2021-06-07T14:00:00Z,2021-06-07,10:00:00,NA,CCC,10H 0M 0S,2021,6,7
29.063,2021-06-07T16:00:00Z,2021-06-07,12:00:00,NA,CCC,12H 0M 0S,2021,6,7
29.0358,2021-06-07T18:00:00Z,2021-06-07,14:00:00,NA,CCC,14H 0M 0S,2021,6,7
29.1536,2021-06-07T20:00:00Z,2021-06-07,16:00:00,NA,CCC,16H 0M 0S,2021,6,7
29.1047,2021-06-07T22:00:00Z,2021-06-07,18:00:00,NA,CCC,18H 0M 0S,2021,6,7
29.03,2021-06-08T00:00:00Z,2021-06-07,20:00:00,NA,CCC,20H 0M 0S,2021,6,7
28.8564,2021-06-08T02:00:00Z,2021-06-07,22:00:00,NA,CCC,22H 0M 0S,2021,6,7
28.8291,2021-06-08T04:00:00Z,2021-06-08,00:00:00,NA,CCC,0S,2021,6,8
28.8205,2021-06-08T06:00:00Z,2021-06-08,02:00:00,NA,CCC,2H 0M 0S,2021,6,8
28.9109,2021-06-08T08:00:00Z,2021-06-08,04:00:00,NA,CCC,4H 0M 0S,2021,6,8
28.7074,2021-06-08T10:00:00Z,2021-06-08,06:00:00,NA,CCC,6H 0M 0S,2021,6,8
28.5557,2021-06-08T12:00:00Z,2021-06-08,08:00:00,NA,CCC,8H 0M 0S,2021,6,8
