"Plot Title: CCC site"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20261765, SEN S/N: 20261765)","Intensity, lum/ft² (LGR S/N: 20261765, SEN S/N: 20261765)","Bad Battery (LGR S/N: 20261765)","Coupler Attached (LGR S/N: 20261765)","Coupler Detached (LGR S/N: 20261765)","Host Connected (LGR S/N: 20261765)","Stopped (LGR S/N: 20261765)","End Of File (LGR S/N: 20261765)"
1,06/23/21 08:00:00 AM,76.703,0.0,,,,,,
2,06/23/21 10:00:00 AM,93.493,432.0,,,,,,
3,06/23/21 12:00:00 PM,91.053,480.0,,,,,,
4,06/23/21 02:00:00 PM,88.282,672.0,,,,,,
5,06/23/21 04:00:00 PM,88.099,87.0,,,,,,
6,06/23/21 06:00:00 PM,87.368,93.0,,,,,,
7,06/23/21 08:00:00 PM,86.823,3.0,,,,,,
8,06/23/21 10:00:00 PM,86.459,0.0,,,,,,
9,06/24/21 12:00:00 AM,86.459,0.0,,,,,,
10,06/24/21 02:00:00 AM,86.641,0.0,,,,,,
11,06/24/21 04:00:00 AM,86.641,0.0,,,,,,
12,06/24/21 06:00:00 AM,86.277,0.0,,,,,,
13,06/24/21 08:00:00 AM,86.097,15.0,,,,,,
14,06/24/21 10:00:00 AM,85.915,25.0,,,,,,
15,06/24/21 12:00:00 PM,86.097,160.0,,,,,,
16,06/24/21 02:00:00 PM,86.641,608.0,,,,,,
17,06/24/21 04:00:00 PM,86.641,480.0,,,,,,
18,06/24/21 06:00:00 PM,86.277,864.0,,,,,,
19,06/24/21 08:00:00 PM,85.915,2.0,,,,,,
20,06/24/21 10:00:00 PM,85.735,0.0,,,,,,
21,06/25/21 12:00:00 AM,85.374,0.0,,,,,,
22,06/25/21 02:00:00 AM,85.374,0.0,,,,,,
23,06/25/21 04:00:00 AM,85.374,0.0,,,,,,
24,06/25/21 06:00:00 AM,85.194,0.0,,,,,,
25,06/25/21 08:00:00 AM,84.834,118.0,,,,,,
26,06/25/21 10:00:00 AM,85.014,160.0,,,,,,
27,06/25/21 12:00:00 PM,85.194,74.0,,,,,,
28,06/25/21 02:00:00 PM,86.097,1152.0,,,,,,
29,06/25/21 04:00:00 PM,86.097,576.0,,,,,,
30,06/25/21 06:00:00 PM,85.915,79.0,,,,,,
31,06/25/21 08:00:00 PM,84.834,9.0,,,,,,
32,06/25/21 10:00:00 PM,84.654,0.0,,,,,,
33,06/26/21 12:00:00 AM,84.295,0.0,,,,,,
34,06/26/21 02:00:00 AM,84.295,0.0,,,,,,
35,06/26/21 04:00:00 AM,84.474,0.0,,,,,,
36,06/26/21 06:00:00 AM,84.474,0.0,,,,,,
37,06/26/21 08:00:00 AM,84.115,224.0,,,,,,
38,06/26/21 10:00:00 AM,84.474,512.0,,,,,,
39,06/26/21 12:00:00 PM,85.014,496.0,,,,,,
40,06/26/21 02:00:00 PM,85.374,232.0,,,,,,
41,06/26/21 04:00:00 PM,85.735,248.0,,,,,,
42,06/26/21 06:00:00 PM,85.735,115.0,,,,,,
43,06/26/21 08:00:00 PM,85.194,1.0,,,,,,
44,06/26/21 10:00:00 PM,84.654,0.0,,,,,,
45,06/27/21 12:00:00 AM,84.474,0.0,,,,,,
46,06/27/21 02:00:00 AM,84.295,0.0,,,,,,
47,06/27/21 04:00:00 AM,84.474,0.0,,,,,,
48,06/27/21 06:00:00 AM,84.474,0.0,,,,,,
49,06/27/21 08:00:00 AM,84.654,55.0,,,,,,
50,06/27/21 10:00:00 AM,84.295,272.0,,,,,,
51,06/27/21 12:00:00 PM,85.014,336.0,,,,,,
52,06/27/21 02:00:00 PM,85.735,248.0,,,,,,
53,06/27/21 04:00:00 PM,85.915,1536.0,,,,,,
54,06/27/21 06:00:00 PM,85.915,71.0,,,,,,
55,06/27/21 08:00:00 PM,85.915,1.0,,,,,,
56,06/27/21 10:00:00 PM,85.374,0.0,,,,,,
57,06/28/21 12:00:00 AM,85.014,0.0,,,,,,
58,06/28/21 02:00:00 AM,84.834,0.0,,,,,,
59,06/28/21 04:00:00 AM,84.834,0.0,,,,,,
60,06/28/21 06:00:00 AM,85.194,0.0,,,,,,
61,06/28/21 08:00:00 AM,85.374,67.0,,,,,,
62,06/28/21 10:00:00 AM,84.295,115.0,,,,,,
63,06/28/21 12:00:00 PM,84.295,41.0,,,,,,
64,06/28/21 02:00:00 PM,85.554,896.0,,,,,,
65,06/28/21 04:00:00 PM,84.474,32.0,,,,,,
66,06/28/21 06:00:00 PM,85.014,208.0,,,,,,
67,06/28/21 08:00:00 PM,85.014,14.0,,,,,,
68,06/28/21 10:00:00 PM,84.295,0.0,,,,,,
69,06/29/21 12:00:00 AM,84.115,0.0,,,,,,
70,06/29/21 02:00:00 AM,83.935,0.0,,,,,,
71,06/29/21 04:00:00 AM,83.935,0.0,,,,,,
72,06/29/21 06:00:00 AM,83.935,0.0,,,,,,
73,06/29/21 08:00:00 AM,84.295,62.0,,,,,,
74,06/29/21 10:00:00 AM,84.115,94.0,,,,,,
75,06/29/21 12:00:00 PM,84.474,240.0,,,,,,
76,06/29/21 02:00:00 PM,84.295,136.0,,,,,,
77,06/29/21 04:00:00 PM,84.295,98.0,,,,,,
78,06/29/21 06:00:00 PM,83.935,14.0,,,,,,
79,06/29/21 08:00:00 PM,84.115,0.0,,,,,,
80,06/29/21 10:00:00 PM,84.295,0.0,,,,,,
81,06/30/21 12:00:00 AM,83.935,0.0,,,,,,
82,06/30/21 02:00:00 AM,83.579,0.0,,,,,,
83,06/30/21 04:00:00 AM,83.579,0.0,,,,,,
84,06/30/21 06:00:00 AM,83.579,0.0,,,,,,
85,06/30/21 08:00:00 AM,83.757,20.0,,,,,,
86,06/30/21 10:00:00 AM,84.295,122.0,,,,,,
87,06/30/21 12:00:00 PM,83.221,47.0,,,,,,
88,06/30/21 02:00:00 PM,83.399,39.0,,,,,,
89,06/30/21 04:00:00 PM,83.399,200.0,,,,,,
90,06/30/21 06:00:00 PM,83.399,60.0,,,,,,
91,06/30/21 08:00:00 PM,83.399,1.0,,,,,,
92,06/30/21 10:00:00 PM,83.399,0.0,,,,,,
93,07/01/21 12:00:00 AM,82.864,0.0,,,,,,
94,07/01/21 02:00:00 AM,83.043,0.0,,,,,,
95,07/01/21 04:00:00 AM,83.043,0.0,,,,,,
96,07/01/21 06:00:00 AM,82.864,0.0,,,,,,
97,07/01/21 08:00:00 AM,83.221,104.0,,,,,,
98,07/01/21 10:00:00 AM,83.757,256.0,,,,,,
99,07/01/21 12:00:00 PM,83.935,168.0,,,,,,
100,07/01/21 02:00:00 PM,84.295,704.0,,,,,,
101,07/01/21 04:00:00 PM,83.935,61.0,,,,,,
102,07/01/21 06:00:00 PM,83.757,51.0,,,,,,
103,07/01/21 08:00:00 PM,83.579,2.0,,,,,,
104,07/01/21 10:00:00 PM,83.579,0.0,,,,,,
105,07/02/21 12:00:00 AM,83.757,0.0,,,,,,
106,07/02/21 02:00:00 AM,83.579,0.0,,,,,,
107,07/02/21 04:00:00 AM,83.399,0.0,,,,,,
108,07/02/21 06:00:00 AM,83.399,0.0,,,,,,
109,07/02/21 08:00:00 AM,83.399,60.0,,,,,,
110,07/02/21 10:00:00 AM,84.295,248.0,,,,,,
111,07/02/21 12:00:00 PM,84.474,101.0,,,,,,
112,07/02/21 02:00:00 PM,84.834,248.0,,,,,,
113,07/02/21 04:00:00 PM,85.915,168.0,,,,,,
114,07/02/21 06:00:00 PM,84.474,152.0,,,,,,
115,07/02/21 08:00:00 PM,84.474,13.0,,,,,,
116,07/02/21 10:00:00 PM,84.295,0.0,,,,,,
117,07/03/21 12:00:00 AM,84.654,0.0,,,,,,
118,07/03/21 02:00:00 AM,83.935,0.0,,,,,,
119,07/03/21 04:00:00 AM,83.579,0.0,,,,,,
120,07/03/21 06:00:00 AM,83.757,0.0,,,,,,
121,07/03/21 08:00:00 AM,83.935,86.0,,,,,,
122,07/03/21 10:00:00 AM,84.834,232.0,,,,,,
123,07/03/21 12:00:00 PM,85.554,256.0,,,,,,
124,07/03/21 02:00:00 PM,85.915,272.0,,,,,,
125,07/03/21 04:00:00 PM,85.194,480.0,,,,,,
126,07/03/21 06:00:00 PM,85.374,84.0,,,,,,
127,07/03/21 08:00:00 PM,85.194,19.0,,,,,,
128,07/03/21 10:00:00 PM,85.194,0.0,,,,,,
129,07/04/21 12:00:00 AM,85.374,0.0,,,,,,
130,07/04/21 02:00:00 AM,85.194,0.0,,,,,,
131,07/04/21 04:00:00 AM,84.834,0.0,,,,,,
132,07/04/21 06:00:00 AM,84.474,0.0,,,,,,
133,07/04/21 08:00:00 AM,85.194,57.0,,,,,,
134,07/04/21 10:00:00 AM,86.097,224.0,,,,,,
135,07/04/21 12:00:00 PM,86.641,256.0,,,,,,
136,07/04/21 02:00:00 PM,86.459,248.0,,,,,,
137,07/04/21 04:00:00 PM,86.277,368.0,,,,,,
138,07/04/21 06:00:00 PM,85.735,136.0,,,,,,
139,07/04/21 08:00:00 PM,85.735,2.0,,,,,,
140,07/04/21 10:00:00 PM,86.097,0.0,,,,,,
141,07/05/21 12:00:00 AM,86.823,0.0,,,,,,
142,07/05/21 02:00:00 AM,86.097,0.0,,,,,,
143,07/05/21 04:00:00 AM,86.097,0.0,,,,,,
144,07/05/21 06:00:00 AM,85.915,0.0,,,,,,
145,07/05/21 08:00:00 AM,86.097,34.0,,,,,,
146,07/05/21 10:00:00 AM,86.459,288.0,,,,,,
147,07/05/21 12:00:00 PM,87.004,272.0,,,,,,
148,07/05/21 02:00:00 PM,87.552,144.0,,,,,,
149,07/05/21 04:00:00 PM,87.004,9.0,,,,,,
150,07/05/21 06:00:00 PM,86.823,11.0,,,,,,
151,07/05/21 08:00:00 PM,86.641,1.0,,,,,,
152,07/05/21 10:00:00 PM,85.735,0.0,,,,,,
153,07/06/21 12:00:00 AM,85.915,0.0,,,,,,
154,07/06/21 02:00:00 AM,86.097,0.0,,,,,,
155,07/06/21 04:00:00 AM,86.459,0.0,,,,,,
156,07/06/21 06:00:00 AM,85.915,0.0,,,,,,
157,07/06/21 08:00:00 AM,85.915,66.0,,,,,,
158,07/06/21 10:00:00 AM,85.735,160.0,,,,,,
159,07/06/21 12:00:00 PM,86.277,60.0,,,,,,
160,07/06/21 02:00:00 PM,86.097,3.0,,,,,,
161,07/06/21 04:00:00 PM,85.554,32.0,,,,,,
162,07/06/21 06:00:00 PM,85.014,31.0,,,,,,
163,07/06/21 08:00:00 PM,84.834,0.0,,,,,,
164,07/06/21 10:00:00 PM,84.834,0.0,,,,,,
165,07/07/21 12:00:00 AM,85.014,0.0,,,,,,
166,07/07/21 02:00:00 AM,84.834,0.0,,,,,,
167,07/07/21 04:00:00 AM,85.014,0.0,,,,,,
168,07/07/21 06:00:00 AM,83.935,0.0,,,,,,
169,07/07/21 08:00:00 AM,83.935,24.0,,,,,,
170,07/07/21 10:00:00 AM,84.474,160.0,,,,,,
171,07/07/21 12:00:00 PM,85.014,144.0,,,,,,
172,07/07/21 02:00:00 PM,85.735,432.0,,,,,,
173,07/07/21 04:00:00 PM,85.554,96.0,,,,,,
174,07/07/21 06:00:00 PM,84.834,45.0,,,,,,
175,07/07/21 08:00:00 PM,84.295,1.0,,,,,,
176,07/07/21 10:00:00 PM,84.654,0.0,,,,,,
177,07/08/21 12:00:00 AM,84.474,0.0,,,,,,
178,07/08/21 02:00:00 AM,84.295,0.0,,,,,,
179,07/08/21 04:00:00 AM,84.474,0.0,,,,,,
180,07/08/21 06:00:00 AM,83.935,0.0,,,,,,
181,07/08/21 08:00:00 AM,83.935,75.0,,,,,,
182,07/08/21 10:00:00 AM,84.834,256.0,,,,,,
183,07/08/21 12:00:00 PM,85.735,240.0,,,,,,
184,07/08/21 02:00:00 PM,86.823,272.0,,,,,,
185,07/08/21 04:00:00 PM,87.004,108.0,,,,,,
186,07/08/21 06:00:00 PM,85.014,46.0,,,,,,
187,07/08/21 08:00:00 PM,84.474,1.0,,,,,,
188,07/08/21 10:00:00 PM,84.295,0.0,,,,,,
189,07/09/21 12:00:00 AM,85.014,0.0,,,,,,
190,07/09/21 02:00:00 AM,84.834,0.0,,,,,,
191,07/09/21 04:00:00 AM,85.194,0.0,,,,,,
192,07/09/21 06:00:00 AM,84.654,0.0,,,,,,
193,07/09/21 08:00:00 AM,84.295,79.0,,,,,,
194,07/09/21 10:00:00 AM,84.654,168.0,,,,,,
195,07/09/21 12:00:00 PM,86.097,248.0,,,,,,
196,07/09/21 02:00:00 PM,86.823,256.0,,,,,,
197,07/09/21 04:00:00 PM,87.552,200.0,,,,,,
198,07/09/21 06:00:00 PM,86.097,160.0,,,,,,
199,07/09/21 08:00:00 PM,85.014,1.0,,,,,,
200,07/09/21 10:00:00 PM,84.654,0.0,,,,,,
201,07/10/21 12:00:00 AM,85.194,0.0,,,,,,
202,07/10/21 02:00:00 AM,85.014,0.0,,,,,,
203,07/10/21 04:00:00 AM,85.374,0.0,,,,,,
204,07/10/21 06:00:00 AM,85.374,0.0,,,,,,
205,07/10/21 08:00:00 AM,84.654,9.0,,,,,,
206,07/10/21 10:00:00 AM,84.474,55.0,,,,,,
207,07/10/21 12:00:00 PM,85.735,136.0,,,,,,
208,07/10/21 02:00:00 PM,85.915,256.0,,,,,,
209,07/10/21 04:00:00 PM,87.186,272.0,,,,,,
210,07/10/21 06:00:00 PM,86.277,79.0,,,,,,
211,07/10/21 08:00:00 PM,85.194,0.0,,,,,,
212,07/10/21 10:00:00 PM,84.654,0.0,,,,,,
213,07/11/21 12:00:00 AM,84.654,0.0,,,,,,
214,07/11/21 02:00:00 AM,84.834,0.0,,,,,,
215,07/11/21 04:00:00 AM,85.014,0.0,,,,,,
216,07/11/21 06:00:00 AM,85.194,0.0,,,,,,
217,07/11/21 08:00:00 AM,84.654,248.0,,,,,,
218,07/11/21 10:00:00 AM,85.735,136.0,,,,,,
219,07/11/21 12:00:00 PM,85.374,232.0,,,,,,
220,07/11/21 02:00:00 PM,86.459,512.0,,,,,,
221,07/11/21 04:00:00 PM,87.004,272.0,,,,,,
222,07/11/21 06:00:00 PM,87.186,51.0,,,,,,
223,07/11/21 08:00:00 PM,85.735,9.0,,,,,,
224,07/11/21 10:00:00 PM,85.014,0.0,,,,,,
225,07/12/21 12:00:00 AM,84.834,0.0,,,,,,
226,07/12/21 02:00:00 AM,85.014,0.0,,,,,,
227,07/12/21 04:00:00 AM,85.374,0.0,,,,,,
228,07/12/21 06:00:00 AM,85.374,0.0,,,,,,
229,07/12/21 08:00:00 AM,85.554,50.0,,,,,,
230,07/12/21 10:00:00 AM,84.834,34.0,,,,,,
231,07/12/21 12:00:00 PM,84.295,3.0,,,,,,
232,07/12/21 02:00:00 PM,84.295,18.0,,,,,,
233,07/12/21 04:00:00 PM,85.374,66.0,,,,,,
234,07/12/21 06:00:00 PM,85.194,124.0,,,,,,
235,07/12/21 08:00:00 PM,84.654,1.0,,,,,,
236,07/12/21 10:00:00 PM,83.579,0.0,,,,,,
237,07/13/21 12:00:00 AM,83.399,0.0,,,,,,
238,07/13/21 02:00:00 AM,83.221,0.0,,,,,,
239,07/13/21 04:00:00 AM,83.757,0.0,,,,,,
240,07/13/21 06:00:00 AM,83.935,0.0,,,,,,
241,07/13/21 08:00:00 AM,84.295,36.0,,,,,,
242,07/13/21 10:00:00 AM,84.295,101.0,,,,,,
243,07/13/21 12:00:00 PM,84.295,432.0,,,,,,
244,07/13/21 02:00:00 PM,83.935,4.0,,,,,,
245,07/13/21 04:00:00 PM,83.757,7.0,,,,,,
246,07/13/21 06:00:00 PM,83.757,8.0,,,,,,
247,07/13/21 08:00:00 PM,84.115,4.0,,,,,,
248,07/13/21 10:00:00 PM,83.399,0.0,,,,,,
249,07/14/21 12:00:00 AM,83.221,0.0,,,,,,
250,07/14/21 02:00:00 AM,83.043,0.0,,,,,,
251,07/14/21 04:00:00 AM,82.864,0.0,,,,,,
252,07/14/21 06:00:00 AM,83.043,0.0,,,,,,
253,07/14/21 08:00:00 AM,83.221,61.0,,,,,,
254,07/14/21 10:00:00 AM,83.399,1152.0,,,,,,
255,07/14/21 12:00:00 PM,84.115,400.0,,,,,,
256,07/14/21 02:00:00 PM,83.935,232.0,,,,,,
257,07/14/21 04:00:00 PM,85.735,144.0,,,,,,
258,07/14/21 06:00:00 PM,84.834,113.0,,,,,,
259,07/14/21 08:00:00 PM,84.654,3.0,,,,,,
260,07/14/21 10:00:00 PM,84.295,0.0,,,,,,
261,07/15/21 12:00:00 AM,83.757,0.0,,,,,,
262,07/15/21 02:00:00 AM,83.935,0.0,,,,,,
263,07/15/21 04:00:00 AM,83.935,0.0,,,,,,
264,07/15/21 06:00:00 AM,83.757,0.0,,,,,,
265,07/15/21 08:00:00 AM,83.757,29.0,,,,,,
266,07/15/21 10:00:00 AM,84.474,992.0,,,,,,
267,07/15/21 12:00:00 PM,84.834,43.0,,,,,,
268,07/15/21 02:00:00 PM,85.194,496.0,,,,,,
269,07/15/21 04:00:00 PM,86.459,192.0,,,,,,
270,07/15/21 06:00:00 PM,85.735,100.0,,,,,,
271,07/15/21 08:00:00 PM,85.194,8.0,,,,,,
272,07/15/21 10:00:00 PM,84.654,0.0,,,,,,
273,07/16/21 12:00:00 AM,84.834,0.0,,,,,,
274,07/16/21 02:00:00 AM,84.654,0.0,,,,,,
275,07/16/21 04:00:00 AM,84.474,0.0,,,,,,
276,07/16/21 06:00:00 AM,84.474,0.0,,,,,,
277,07/16/21 08:00:00 AM,84.654,84.0,,,,,,
278,07/16/21 10:00:00 AM,85.194,232.0,,,,,,
279,07/16/21 12:00:00 PM,85.554,480.0,,,,,,
280,07/16/21 02:00:00 PM,86.097,352.0,,,,,,
281,07/16/21 04:00:00 PM,86.097,248.0,,,,,,
282,07/16/21 06:00:00 PM,86.277,27.0,,,,,,
283,07/16/21 08:00:00 PM,85.554,2.0,,,,,,
284,07/16/21 10:00:00 PM,86.097,0.0,,,,,,
285,07/17/21 12:00:00 AM,86.097,0.0,,,,,,
286,07/17/21 02:00:00 AM,85.735,0.0,,,,,,
287,07/17/21 04:00:00 AM,85.554,0.0,,,,,,
288,07/17/21 06:00:00 AM,85.374,0.0,,,,,,
289,07/17/21 08:00:00 AM,85.374,102.0,,,,,,
290,07/17/21 10:00:00 AM,85.915,272.0,,,,,,
291,07/17/21 12:00:00 PM,85.554,44.0,,,,,,
292,07/17/21 02:00:00 PM,85.915,704.0,,,,,,
293,07/17/21 04:00:00 PM,86.277,272.0,,,,,,
294,07/17/21 06:00:00 PM,86.277,42.0,,,,,,
295,07/17/21 08:00:00 PM,86.097,0.0,,,,,,
296,07/17/21 10:00:00 PM,86.097,0.0,,,,,,
297,07/18/21 12:00:00 AM,85.915,0.0,,,,,,
298,07/18/21 02:00:00 AM,85.735,0.0,,,,,,
299,07/18/21 04:00:00 AM,85.374,0.0,,,,,,
300,07/18/21 06:00:00 AM,85.374,0.0,,,,,,
301,07/18/21 08:00:00 AM,85.554,57.0,,,,,,
302,07/18/21 10:00:00 AM,86.097,184.0,,,,,,
303,07/18/21 12:00:00 PM,86.641,200.0,,,,,,
304,07/18/21 02:00:00 PM,86.277,352.0,,,,,,
305,07/18/21 04:00:00 PM,85.915,184.0,,,,,,
306,07/18/21 06:00:00 PM,85.735,103.0,,,,,,
307,07/18/21 08:00:00 PM,86.097,1.0,,,,,,
308,07/18/21 10:00:00 PM,86.277,0.0,,,,,,
309,07/19/21 12:00:00 AM,86.641,0.0,,,,,,
310,07/19/21 02:00:00 AM,86.097,0.0,,,,,,
311,07/19/21 04:00:00 AM,85.735,0.0,,,,,,
312,07/19/21 06:00:00 AM,85.374,0.0,,,,,,
313,07/19/21 08:00:00 AM,85.554,21.0,,,,,,
314,07/19/21 10:00:00 AM,86.459,176.0,,,,,,
315,07/19/21 12:00:00 PM,86.823,1728.0,,,,,,
316,07/19/21 02:00:00 PM,86.823,464.0,,,,,,
317,07/19/21 04:00:00 PM,86.641,176.0,,,,,,
318,07/19/21 06:00:00 PM,86.277,120.0,,,,,,
319,07/19/21 08:00:00 PM,86.277,1.0,,,,,,
320,07/19/21 10:00:00 PM,86.097,0.0,,,,,,
321,07/20/21 12:00:00 AM,86.641,0.0,,,,,,
322,07/20/21 02:00:00 AM,86.277,0.0,,,,,,
323,07/20/21 04:00:00 AM,85.374,0.0,,,,,,
324,07/20/21 06:00:00 AM,85.194,0.0,,,,,,
325,07/20/21 08:00:00 AM,85.735,31.0,,,,,,
326,07/20/21 10:00:00 AM,86.097,144.0,,,,,,
327,07/20/21 12:00:00 PM,87.368,1216.0,,,,,,
328,07/20/21 02:00:00 PM,87.368,512.0,,,,,,
329,07/20/21 04:00:00 PM,86.823,123.0,,,,,,
330,07/20/21 06:00:00 PM,86.459,75.0,,,,,,
331,07/20/21 08:00:00 PM,86.097,2.0,,,,,,
332,07/20/21 10:00:00 PM,86.277,0.0,,,,,,
333,07/21/21 12:00:00 AM,86.277,0.0,,,,,,
334,07/21/21 02:00:00 AM,86.277,0.0,,,,,,
335,07/21/21 04:00:00 AM,85.915,0.0,,,,,,
336,07/21/21 06:00:00 AM,85.554,0.0,,,,,,
337,07/21/21 08:00:00 AM,85.915,48.0,,,,,,
338,07/21/21 10:00:00 AM,86.459,176.0,,,,,,
339,07/21/21 12:00:00 PM,87.733,304.0,,,,,,
340,07/21/21 02:00:00 PM,88.282,432.0,,,,,,
341,07/21/21 04:00:00 PM,87.552,240.0,,,,,,
342,07/21/21 06:00:00 PM,86.641,92.0,,,,,,
343,07/21/21 08:00:00 PM,85.915,2.0,,,,,,
344,07/21/21 10:00:00 PM,85.915,0.0,,,,,,
345,07/22/21 12:00:00 AM,86.459,0.0,,,,,,
346,07/22/21 02:00:00 AM,87.004,0.0,,,,,,
347,07/22/21 04:00:00 AM,86.823,0.0,,,,,,
348,07/22/21 06:00:00 AM,85.915,0.0,,,,,,
349,07/22/21 08:00:00 AM,85.735,44.0,,,,,,
350,07/22/21 10:00:00 AM,87.186,109.0,,,,,,
351,07/22/21 12:00:00 PM,87.915,896.0,,,,,,
352,07/22/21 02:00:00 PM,89.200,256.0,,,,,,
353,07/22/21 04:00:00 PM,88.833,160.0,,,,,,
354,07/22/21 06:00:00 PM,87.186,116.0,,,,,,
355,07/22/21 08:00:00 PM,86.459,0.0,,,,,,
356,07/22/21 10:00:00 PM,86.277,0.0,,,,,,
357,07/23/21 12:00:00 AM,86.277,0.0,,,,,,
358,07/23/21 02:00:00 AM,87.186,0.0,,,,,,
359,07/23/21 04:00:00 AM,87.368,0.0,,,,,,
360,07/23/21 06:00:00 AM,86.459,0.0,,,,,,
361,07/23/21 08:00:00 AM,86.097,22.0,,,,,,
362,07/23/21 10:00:00 AM,86.097,120.0,,,,,,
363,07/23/21 12:00:00 PM,87.368,320.0,,,,,,
364,07/23/21 02:00:00 PM,87.915,112.0,,,,,,
365,07/23/21 04:00:00 PM,89.384,240.0,,,,,,
366,07/23/21 06:00:00 PM,87.368,43.0,,,,,,
367,07/23/21 08:00:00 PM,86.459,4.0,,,,,,
368,07/23/21 10:00:00 PM,86.097,0.0,,,,,,
369,07/24/21 12:00:00 AM,86.277,0.0,,,,,,
370,07/24/21 02:00:00 AM,86.823,0.0,,,,,,
371,07/24/21 04:00:00 AM,87.368,0.0,,,,,,
372,07/24/21 06:00:00 AM,86.823,0.0,,,,,,
373,07/24/21 08:00:00 AM,86.277,45.0,,,,,,
374,07/24/21 10:00:00 AM,87.552,115.0,,,,,,
375,07/24/21 12:00:00 PM,87.368,416.0,,,,,,
376,07/24/21 02:00:00 PM,86.823,21.0,,,,,,
377,07/24/21 04:00:00 PM,87.915,144.0,,,,,,
378,07/24/21 06:00:00 PM,88.099,96.0,,,,,,
379,07/24/21 08:00:00 PM,86.097,12.0,,,,,,
380,07/24/21 10:00:00 PM,85.915,0.0,,,,,,
381,07/25/21 12:00:00 AM,85.915,0.0,,,,,,
382,07/25/21 02:00:00 AM,86.097,0.0,,,,,,
383,07/25/21 04:00:00 AM,86.459,0.0,,,,,,
384,07/25/21 06:00:00 AM,86.823,0.0,,,,,,
385,07/25/21 08:00:00 AM,86.097,68.0,,,,,,
386,07/25/21 10:00:00 AM,86.641,672.0,,,,,,
387,07/25/21 12:00:00 PM,87.004,288.0,,,,,,
388,07/25/21 02:00:00 PM,87.733,352.0,,,,,,
389,07/25/21 04:00:00 PM,88.466,144.0,,,,,,
390,07/25/21 06:00:00 PM,88.650,57.0,,,,,,
391,07/25/21 08:00:00 PM,87.186,8.0,,,,,,
392,07/25/21 10:00:00 PM,86.823,0.0,,,,,,
393,07/26/21 12:00:00 AM,86.823,0.0,,,,,,
394,07/26/21 02:00:00 AM,86.641,0.0,,,,,,
395,07/26/21 04:00:00 AM,86.823,0.0,,,,,,
396,07/26/21 06:00:00 AM,87.186,0.0,,,,,,
397,07/26/21 08:00:00 AM,87.004,320.0,,,,,,
398,07/26/21 10:00:00 AM,87.186,84.0,,,,,,
399,07/26/21 12:00:00 PM,87.915,232.0,,,,,,
400,07/26/21 02:00:00 PM,88.099,1088.0,,,,,,
401,07/26/21 04:00:00 PM,88.650,992.0,,,,,,
402,07/26/21 06:00:00 PM,88.650,304.0,,,,,,
403,07/26/21 08:00:00 PM,88.282,0.0,,,,,,
404,07/26/21 10:00:00 PM,87.915,0.0,,,,,,
405,07/27/21 12:00:00 AM,87.552,0.0,,,,,,
406,07/27/21 02:00:00 AM,87.552,0.0,,,,,,
407,07/27/21 04:00:00 AM,87.733,0.0,,,,,,
408,07/27/21 06:00:00 AM,87.915,0.0,,,,,,
409,07/27/21 08:00:00 AM,88.099,58.0,,,,,,
410,07/27/21 10:00:00 AM,87.733,512.0,,,,,,
411,07/27/21 12:00:00 PM,88.099,256.0,,,,,,
412,07/27/21 02:00:00 PM,88.650,3072.0,,,,,,
413,07/27/21 04:00:00 PM,89.569,192.0,,,,,,
414,07/27/21 06:00:00 PM,89.200,111.0,,,,,,
415,07/27/21 08:00:00 PM,89.200,0.0,,,,,,
416,07/27/21 10:00:00 PM,88.282,0.0,,,,,,
417,07/28/21 12:00:00 AM,87.733,0.0,,,,,,
418,07/28/21 02:00:00 AM,87.733,0.0,,,,,,
419,07/28/21 04:00:00 AM,87.915,0.0,,,,,,
420,07/28/21 06:00:00 AM,88.282,0.0,,,,,,
421,07/28/21 08:00:00 AM,88.650,81.0,,,,,,
422,07/28/21 10:00:00 AM,88.466,36.0,,,,,,
423,07/28/21 12:00:00 PM,89.017,184.0,,,,,,
424,07/28/21 02:00:00 PM,89.017,208.0,,,,,,
425,07/28/21 04:00:00 PM,89.569,176.0,,,,,,
426,07/28/21 06:00:00 PM,89.200,106.0,,,,,,
427,07/28/21 08:00:00 PM,89.569,2.0,,,,,,
428,07/28/21 10:00:00 PM,89.200,0.0,,,,,,
429,07/29/21 12:00:00 AM,87.915,0.0,,,,,,
430,07/29/21 02:00:00 AM,87.733,0.0,,,,,,
431,07/29/21 04:00:00 AM,87.915,0.0,,,,,,
432,07/29/21 06:00:00 AM,88.282,0.0,,,,,,
433,07/29/21 08:00:00 AM,88.650,51.0,,,,,,
434,07/29/21 10:00:00 AM,88.650,40.0,,,,,,
435,07/29/21 12:00:00 PM,87.733,192.0,,,,,,
436,07/29/21 02:00:00 PM,88.466,336.0,,,,,,
437,07/29/21 04:00:00 PM,88.650,160.0,,,,,,
438,07/29/21 06:00:00 PM,89.200,256.0,,,,,,
439,07/29/21 08:00:00 PM,89.384,1.0,,,,,,
440,07/29/21 10:00:00 PM,89.017,0.0,,,,,,
441,07/30/21 12:00:00 AM,87.915,0.0,,,,,,
442,07/30/21 02:00:00 AM,87.552,0.0,,,,,,
443,07/30/21 04:00:00 AM,87.733,0.0,,,,,,
444,07/30/21 06:00:00 AM,87.915,0.0,,,,,,
