"Plot Title: KBNursery1.09.18"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20194578, SEN S/N: 20194578)","Intensity, lum/ft² (LGR S/N: 20194578, SEN S/N: 20194578)","End Of File (LGR S/N: 20194578)"
1046,04/06/18 10:00:00 AM,78.098,200.0,
1047,04/06/18 12:00:00 PM,78.975,248.0,
1048,04/06/18 02:00:00 PM,79.326,224.0,
1049,04/06/18 04:00:00 PM,78.624,122.0,
1050,04/06/18 06:00:00 PM,78.274,18.0,
1051,04/06/18 08:00:00 PM,78.274,0.0,
1052,04/06/18 10:00:00 PM,78.624,0.0,
1053,04/07/18 12:00:00 AM,78.449,0.0,
1054,04/07/18 02:00:00 AM,78.624,0.0,
1055,04/07/18 04:00:00 AM,78.624,0.0,
1056,04/07/18 06:00:00 AM,78.449,0.0,
1057,04/07/18 08:00:00 AM,78.449,144.0,
1058,04/07/18 10:00:00 AM,78.975,208.0,
1059,04/07/18 12:00:00 PM,79.326,208.0,
1060,04/07/18 02:00:00 PM,79.502,168.0,
1061,04/07/18 04:00:00 PM,79.326,86.0,
1062,04/07/18 06:00:00 PM,79.151,13.0,
1063,04/07/18 08:00:00 PM,79.151,0.0,
1064,04/07/18 10:00:00 PM,79.151,0.0,
1065,04/08/18 12:00:00 AM,78.624,0.0,
1066,04/08/18 02:00:00 AM,78.274,0.0,
1067,04/08/18 04:00:00 AM,77.923,0.0,
1068,04/08/18 06:00:00 AM,78.449,0.0,
1069,04/08/18 08:00:00 AM,78.800,108.0,
1070,04/08/18 10:00:00 AM,78.975,136.0,
1071,04/08/18 12:00:00 PM,78.975,41.0,
1072,04/08/18 02:00:00 PM,78.975,12.0,
1073,04/08/18 04:00:00 PM,78.098,15.0,
1074,04/08/18 06:00:00 PM,77.923,12.0,
1075,04/08/18 08:00:00 PM,78.098,0.0,
1076,04/08/18 10:00:00 PM,78.624,0.0,
1077,04/09/18 12:00:00 AM,79.151,0.0,
1078,04/09/18 02:00:00 AM,78.274,0.0,
1079,04/09/18 04:00:00 AM,78.624,0.0,
1080,04/09/18 06:00:00 AM,78.449,0.0,
1081,04/09/18 08:00:00 AM,78.449,39.0,
1082,04/09/18 10:00:00 AM,78.975,97.0,
1083,04/09/18 12:00:00 PM,79.151,160.0,
1084,04/09/18 02:00:00 PM,79.151,126.0,
1085,04/09/18 04:00:00 PM,79.151,79.0,
1086,04/09/18 06:00:00 PM,78.975,13.0,
1087,04/09/18 08:00:00 PM,79.326,0.0,
1088,04/09/18 10:00:00 PM,80.029,0.0,
1089,04/10/18 12:00:00 AM,79.853,0.0,
1090,04/10/18 02:00:00 AM,79.853,0.0,
1091,04/10/18 04:00:00 AM,79.853,0.0,
1092,04/10/18 06:00:00 AM,79.853,0.0,
1093,04/10/18 08:00:00 AM,79.853,35.0,
1094,04/10/18 10:00:00 AM,79.678,87.0,
1095,04/10/18 12:00:00 PM,80.559,136.0,
1096,04/10/18 02:00:00 PM,80.382,92.0,
1097,04/10/18 04:00:00 PM,80.029,71.0,
1098,04/10/18 06:00:00 PM,79.502,17.0,
1099,04/10/18 08:00:00 PM,79.326,0.0,
1100,04/10/18 10:00:00 PM,79.326,0.0,
1101,04/11/18 12:00:00 AM,79.151,0.0,
1102,04/11/18 02:00:00 AM,79.151,0.0,
1103,04/11/18 04:00:00 AM,78.800,0.0,
1104,04/11/18 06:00:00 AM,78.975,0.0,
1105,04/11/18 08:00:00 AM,79.151,15.0,
1106,04/11/18 10:00:00 AM,79.502,126.0,
1107,04/11/18 12:00:00 PM,80.029,23.0,
1108,04/11/18 02:00:00 PM,80.206,56.0,
1109,04/11/18 04:00:00 PM,80.029,58.0,
1110,04/11/18 06:00:00 PM,79.853,18.0,
1111,04/11/18 08:00:00 PM,79.502,0.0,
1112,04/11/18 10:00:00 PM,79.326,0.0,
1113,04/12/18 12:00:00 AM,78.624,0.0,
1114,04/12/18 02:00:00 AM,78.624,0.0,
1115,04/12/18 04:00:00 AM,78.274,0.0,
1116,04/12/18 06:00:00 AM,78.449,0.0,
1117,04/12/18 08:00:00 AM,78.449,30.0,
1118,04/12/18 10:00:00 AM,78.274,74.0,
1119,04/12/18 12:00:00 PM,78.449,86.0,
1120,04/12/18 02:00:00 PM,78.624,113.0,
1121,04/12/18 04:00:00 PM,78.624,74.0,
1122,04/12/18 06:00:00 PM,78.800,18.0,
1123,04/12/18 08:00:00 PM,78.800,0.0,
1124,04/12/18 10:00:00 PM,78.624,0.0,
1125,04/13/18 12:00:00 AM,78.624,0.0,
1126,04/13/18 02:00:00 AM,78.449,0.0,
1127,04/13/18 04:00:00 AM,78.274,0.0,
1128,04/13/18 06:00:00 AM,78.274,0.0,
1129,04/13/18 08:00:00 AM,78.274,47.0,
1130,04/13/18 10:00:00 AM,78.274,96.0,
1131,04/13/18 12:00:00 PM,78.449,117.0,
1132,04/13/18 02:00:00 PM,78.624,144.0,
1133,04/13/18 04:00:00 PM,78.975,45.0,
1134,04/13/18 06:00:00 PM,78.624,9.0,
1135,04/13/18 08:00:00 PM,78.449,0.0,
1136,04/13/18 10:00:00 PM,78.449,0.0,
1137,04/14/18 12:00:00 AM,78.449,0.0,
1138,04/14/18 02:00:00 AM,78.274,0.0,
1139,04/14/18 04:00:00 AM,78.449,0.0,
1140,04/14/18 06:00:00 AM,78.098,0.0,
1141,04/14/18 08:00:00 AM,77.923,38.0,
1142,04/14/18 10:00:00 AM,78.449,168.0,
1143,04/14/18 12:00:00 PM,78.449,176.0,
1144,04/14/18 02:00:00 PM,78.800,240.0,
1145,04/14/18 04:00:00 PM,78.800,89.0,
1146,04/14/18 06:00:00 PM,78.800,17.0,
1147,04/14/18 08:00:00 PM,78.800,0.0,
1148,04/14/18 10:00:00 PM,78.624,0.0,
1149,04/15/18 12:00:00 AM,78.975,0.0,
1150,04/15/18 02:00:00 AM,79.151,0.0,
1151,04/15/18 04:00:00 AM,78.975,0.0,
1152,04/15/18 06:00:00 AM,78.098,1.0,
1153,04/15/18 08:00:00 AM,78.274,33.0,
1154,04/15/18 10:00:00 AM,78.800,192.0,
1155,04/15/18 12:00:00 PM,79.678,152.0,
1156,04/15/18 02:00:00 PM,79.853,160.0,
1157,04/15/18 04:00:00 PM,80.559,74.0,
1158,04/15/18 06:00:00 PM,79.326,7.0,
1159,04/15/18 08:00:00 PM,78.975,0.0,
1160,04/15/18 10:00:00 PM,78.975,0.0,
1161,04/16/18 12:00:00 AM,78.975,0.0,
1162,04/16/18 02:00:00 AM,80.029,0.0,
1163,04/16/18 04:00:00 AM,80.029,0.0,
1164,04/16/18 06:00:00 AM,79.502,0.0,
1165,04/16/18 08:00:00 AM,78.800,127.0,
1166,04/16/18 10:00:00 AM,78.975,101.0,
1167,04/16/18 12:00:00 PM,79.326,128.0,
1168,04/16/18 02:00:00 PM,80.206,127.0,
1169,04/16/18 04:00:00 PM,80.029,107.0,
1170,04/16/18 06:00:00 PM,79.151,20.0,
1171,04/16/18 08:00:00 PM,78.800,0.0,
1172,04/16/18 10:00:00 PM,78.449,0.0,
1173,04/17/18 12:00:00 AM,78.624,0.0,
1174,04/17/18 02:00:00 AM,78.274,0.0,
1175,04/17/18 04:00:00 AM,77.923,0.0,
1176,04/17/18 06:00:00 AM,77.923,1.0,
1177,04/17/18 08:00:00 AM,78.274,88.0,
1178,04/17/18 10:00:00 AM,78.449,98.0,
1179,04/17/18 12:00:00 PM,78.449,216.0,
1180,04/17/18 02:00:00 PM,78.274,136.0,
1181,04/17/18 04:00:00 PM,78.449,136.0,
1182,04/17/18 06:00:00 PM,78.098,15.0,
1183,04/17/18 08:00:00 PM,77.923,0.0,
1184,04/17/18 10:00:00 PM,77.923,0.0,
1185,04/18/18 12:00:00 AM,77.749,0.0,
1186,04/18/18 02:00:00 AM,77.749,0.0,
1187,04/18/18 04:00:00 AM,77.225,0.0,
1188,04/18/18 06:00:00 AM,77.225,1.0,
1189,04/18/18 08:00:00 AM,77.400,51.0,
1190,04/18/18 10:00:00 AM,77.574,104.0,
1191,04/18/18 12:00:00 PM,78.098,144.0,
1192,04/18/18 02:00:00 PM,78.098,352.0,
1193,04/18/18 04:00:00 PM,78.449,192.0,
1194,04/18/18 06:00:00 PM,78.449,13.0,
1195,04/18/18 08:00:00 PM,78.274,0.0,
1196,04/18/18 10:00:00 PM,78.098,0.0,
1197,04/19/18 12:00:00 AM,78.098,0.0,
1198,04/19/18 02:00:00 AM,78.098,0.0,
1199,04/19/18 04:00:00 AM,77.923,0.0,
1200,04/19/18 06:00:00 AM,77.749,1.0,
1201,04/19/18 08:00:00 AM,78.098,71.0,
1202,04/19/18 10:00:00 AM,78.624,184.0,
1203,04/19/18 12:00:00 PM,78.975,92.0,
1204,04/19/18 02:00:00 PM,78.800,91.0,
1205,04/19/18 04:00:00 PM,78.975,97.0,
1206,04/19/18 06:00:00 PM,78.800,14.0,
1207,04/19/18 08:00:00 PM,78.624,0.0,
1208,04/19/18 10:00:00 PM,78.449,0.0,
1209,04/20/18 12:00:00 AM,78.274,0.0,
1210,04/20/18 02:00:00 AM,78.098,0.0,
1211,04/20/18 04:00:00 AM,78.274,0.0,
1212,04/20/18 06:00:00 AM,78.098,1.0,
1213,04/20/18 08:00:00 AM,78.274,80.0,
1214,04/20/18 10:00:00 AM,78.449,176.0,
1215,04/20/18 12:00:00 PM,79.151,288.0,
1216,04/20/18 02:00:00 PM,79.151,240.0,
1217,04/20/18 04:00:00 PM,79.678,272.0,
1218,04/20/18 06:00:00 PM,78.800,21.0,
1219,04/20/18 08:00:00 PM,78.800,0.0,
1220,04/20/18 10:00:00 PM,78.800,0.0,
1221,04/21/18 12:00:00 AM,78.800,0.0,
1222,04/21/18 02:00:00 AM,78.800,0.0,
1223,04/21/18 04:00:00 AM,78.624,0.0,
1224,04/21/18 06:00:00 AM,78.624,2.0,
1225,04/21/18 08:00:00 AM,78.624,74.0,
1226,04/21/18 10:00:00 AM,78.975,128.0,
1227,04/21/18 12:00:00 PM,79.151,200.0,
1228,04/21/18 02:00:00 PM,79.151,128.0,
1229,04/21/18 04:00:00 PM,78.975,99.0,
1230,04/21/18 06:00:00 PM,79.151,51.0,
1231,04/21/18 08:00:00 PM,79.151,0.0,
1232,04/21/18 10:00:00 PM,78.975,0.0,
1233,04/22/18 12:00:00 AM,78.800,0.0,
1234,04/22/18 02:00:00 AM,78.800,0.0,
1235,04/22/18 04:00:00 AM,78.624,0.0,
1236,04/22/18 06:00:00 AM,78.800,7.0,
1237,04/22/18 08:00:00 AM,78.800,26.0,
1238,04/22/18 10:00:00 AM,78.800,59.0,
1239,04/22/18 12:00:00 PM,78.975,160.0,
1240,04/22/18 02:00:00 PM,79.502,248.0,
1241,04/22/18 04:00:00 PM,79.326,114.0,
1242,04/22/18 06:00:00 PM,79.326,11.0,
1243,04/22/18 08:00:00 PM,79.151,0.0,
1244,04/22/18 10:00:00 PM,79.326,0.0,
1245,04/23/18 12:00:00 AM,79.151,0.0,
1246,04/23/18 02:00:00 AM,78.975,0.0,
1247,04/23/18 04:00:00 AM,78.800,0.0,
1248,04/23/18 06:00:00 AM,78.800,4.0,
1249,04/23/18 08:00:00 AM,78.975,33.0,
1250,04/23/18 10:00:00 AM,79.502,208.0,
1251,04/23/18 12:00:00 PM,79.678,103.0,
1252,04/23/18 02:00:00 PM,79.151,15.0,
1253,04/23/18 04:00:00 PM,78.975,14.0,
1254,04/23/18 06:00:00 PM,78.975,5.0,
1255,04/23/18 08:00:00 PM,78.975,0.0,
1256,04/23/18 10:00:00 PM,79.326,0.0,
1257,04/24/18 12:00:00 AM,78.975,0.0,
1258,04/24/18 02:00:00 AM,78.098,0.0,
1259,04/24/18 04:00:00 AM,78.274,0.0,
1260,04/24/18 06:00:00 AM,78.274,2.0,
1261,04/24/18 08:00:00 AM,78.449,88.0,
1262,04/24/18 10:00:00 AM,78.800,248.0,
1263,04/24/18 12:00:00 PM,78.449,216.0,
1264,04/24/18 02:00:00 PM,78.800,79.0,
1265,04/24/18 04:00:00 PM,79.151,119.0,
1266,04/24/18 06:00:00 PM,78.800,29.0,
1267,04/24/18 08:00:00 PM,79.502,0.0,
1268,04/24/18 10:00:00 PM,79.853,0.0,
1269,04/25/18 12:00:00 AM,79.853,0.0,
1270,04/25/18 02:00:00 AM,78.274,0.0,
1271,04/25/18 04:00:00 AM,78.274,0.0,
1272,04/25/18 06:00:00 AM,78.449,1.0,
1273,04/25/18 08:00:00 AM,78.800,39.0,
1274,04/25/18 10:00:00 AM,78.800,127.0,
1275,04/25/18 12:00:00 PM,78.800,144.0,
1276,04/25/18 02:00:00 PM,79.326,99.0,
1277,04/25/18 04:00:00 PM,79.151,45.0,
1278,04/25/18 06:00:00 PM,79.678,16.0,
1279,04/25/18 08:00:00 PM,79.502,0.0,
1280,04/25/18 10:00:00 PM,80.029,0.0,
1281,04/26/18 12:00:00 AM,80.559,0.0,
1282,04/26/18 02:00:00 AM,80.559,0.0,
1283,04/26/18 04:00:00 AM,79.678,0.0,
1284,04/26/18 06:00:00 AM,79.326,1.0,
1285,04/26/18 08:00:00 AM,78.624,95.0,
1286,04/26/18 10:00:00 AM,78.975,168.0,
1287,04/26/18 12:00:00 PM,79.502,176.0,
1288,04/26/18 02:00:00 PM,80.206,248.0,
1289,04/26/18 04:00:00 PM,79.853,113.0,
1290,04/26/18 06:00:00 PM,79.502,7.0,
1291,04/26/18 08:00:00 PM,78.449,0.0,
1292,04/26/18 10:00:00 PM,78.624,0.0,
1293,04/27/18 12:00:00 AM,80.735,0.0,
1294,04/27/18 02:00:00 AM,80.382,0.0,
1295,04/27/18 04:00:00 AM,78.800,0.0,
1296,04/27/18 06:00:00 AM,78.449,3.0,
1297,04/27/18 08:00:00 AM,78.274,68.0,
1298,04/27/18 10:00:00 AM,78.624,152.0,
1299,04/27/18 12:00:00 PM,79.151,45.0,
1300,04/27/18 02:00:00 PM,77.923,6.0,
1301,04/27/18 04:00:00 PM,78.800,68.0,
1302,04/27/18 06:00:00 PM,78.274,7.0,
1303,04/27/18 08:00:00 PM,77.574,0.0,
1304,04/27/18 10:00:00 PM,77.749,0.0,
1305,04/28/18 12:00:00 AM,78.098,0.0,
1306,04/28/18 02:00:00 AM,78.274,0.0,
1307,04/28/18 04:00:00 AM,78.274,0.0,
1308,04/28/18 06:00:00 AM,77.574,3.0,
1309,04/28/18 08:00:00 AM,77.923,78.0,
1310,04/28/18 10:00:00 AM,78.274,152.0,
1311,04/28/18 12:00:00 PM,78.449,200.0,
1312,04/28/18 02:00:00 PM,78.975,448.0,
1313,04/28/18 04:00:00 PM,78.975,144.0,
1314,04/28/18 06:00:00 PM,78.624,23.0,
1315,04/28/18 08:00:00 PM,78.624,0.0,
1316,04/28/18 10:00:00 PM,78.624,0.0,
1317,04/29/18 12:00:00 AM,78.449,0.0,
1318,04/29/18 02:00:00 AM,78.274,0.0,
1319,04/29/18 04:00:00 AM,78.274,0.0,
1320,04/29/18 06:00:00 AM,78.274,4.0,
1321,04/29/18 08:00:00 AM,78.449,76.0,
1322,04/29/18 10:00:00 AM,78.624,200.0,
1323,04/29/18 12:00:00 PM,78.975,240.0,
1324,04/29/18 02:00:00 PM,79.502,136.0,
1325,04/29/18 04:00:00 PM,79.326,111.0,
1326,04/29/18 06:00:00 PM,78.975,24.0,
1327,04/29/18 08:00:00 PM,78.975,0.0,
1328,04/29/18 10:00:00 PM,79.326,0.0,
1329,04/30/18 12:00:00 AM,79.502,0.0,
1330,04/30/18 02:00:00 AM,79.502,0.0,
1331,04/30/18 04:00:00 AM,79.326,0.0,
1332,04/30/18 06:00:00 AM,79.502,2.0,
1333,04/30/18 08:00:00 AM,79.151,42.0,
1334,04/30/18 10:00:00 AM,79.678,160.0,
1335,04/30/18 12:00:00 PM,79.853,240.0,
1336,04/30/18 02:00:00 PM,79.853,248.0,
1337,04/30/18 04:00:00 PM,80.382,93.0,
1338,04/30/18 06:00:00 PM,79.678,17.0,
1339,04/30/18 08:00:00 PM,78.800,0.0,
1340,04/30/18 10:00:00 PM,78.800,0.0,
1341,05/01/18 12:00:00 AM,79.151,0.0,
1342,05/01/18 02:00:00 AM,79.502,0.0,
1343,05/01/18 04:00:00 AM,79.151,0.0,
1344,05/01/18 06:00:00 AM,78.975,2.0,
1345,05/01/18 08:00:00 AM,78.800,50.0,
1346,05/01/18 10:00:00 AM,78.975,176.0,
1347,05/01/18 12:00:00 PM,79.502,184.0,
1348,05/01/18 02:00:00 PM,79.326,19.0,
1349,05/01/18 04:00:00 PM,79.502,36.0,
1350,05/01/18 06:00:00 PM,79.151,11.0,
1351,05/01/18 08:00:00 PM,78.975,0.0,
1352,05/01/18 10:00:00 PM,78.800,0.0,
1353,05/02/18 12:00:00 AM,78.800,0.0,
1354,05/02/18 02:00:00 AM,78.624,0.0,
1355,05/02/18 04:00:00 AM,78.624,0.0,
1356,05/02/18 06:00:00 AM,78.449,0.0,
1357,05/02/18 08:00:00 AM,78.800,50.0,
1358,05/02/18 10:00:00 AM,79.326,152.0,
1359,05/02/18 12:00:00 PM,79.326,240.0,
1360,05/02/18 02:00:00 PM,79.326,83.0,
1361,05/02/18 04:00:00 PM,79.326,15.0,
1362,05/02/18 06:00:00 PM,79.151,0.0,
1363,05/02/18 08:00:00 PM,78.975,0.0,
1364,05/02/18 10:00:00 PM,78.800,0.0,
1365,05/03/18 12:00:00 AM,78.624,0.0,
1366,05/03/18 02:00:00 AM,78.624,0.0,
1367,05/03/18 04:00:00 AM,78.449,0.0,
1368,05/03/18 06:00:00 AM,78.274,0.0,
1369,05/03/18 08:00:00 AM,78.274,5.0,
1370,05/03/18 10:00:00 AM,78.624,64.0,
1371,05/03/18 12:00:00 PM,78.624,60.0,
1372,05/03/18 02:00:00 PM,78.975,45.0,
1373,05/03/18 04:00:00 PM,78.975,32.0,
1374,05/03/18 06:00:00 PM,78.975,0.0,
1375,05/03/18 08:00:00 PM,78.624,0.0,
1376,05/03/18 10:00:00 PM,78.449,0.0,
1377,05/04/18 12:00:00 AM,78.449,0.0,
1378,05/04/18 02:00:00 AM,78.274,0.0,
1379,05/04/18 04:00:00 AM,78.098,0.0,
1380,05/04/18 06:00:00 AM,78.098,1.0,
1381,05/04/18 08:00:00 AM,78.274,60.0,
1382,05/04/18 10:00:00 AM,78.449,117.0,
1383,05/04/18 12:00:00 PM,78.624,168.0,
1384,05/04/18 02:00:00 PM,78.800,128.0,
1385,05/04/18 04:00:00 PM,78.975,66.0,
1386,05/04/18 06:00:00 PM,78.975,3.0,
1387,05/04/18 08:00:00 PM,78.800,0.0,
1388,05/04/18 10:00:00 PM,78.624,0.0,
1389,05/05/18 12:00:00 AM,78.624,0.0,
1390,05/05/18 02:00:00 AM,78.624,0.0,
1391,05/05/18 04:00:00 AM,78.449,0.0,
1392,05/05/18 06:00:00 AM,78.449,0.0,
1393,05/05/18 08:00:00 AM,78.449,21.0,
1394,05/05/18 10:00:00 AM,78.800,114.0,
1395,05/05/18 12:00:00 PM,78.975,68.0,
1396,05/05/18 02:00:00 PM,78.975,123.0,
1397,05/05/18 04:00:00 PM,79.151,54.0,
1398,05/05/18 06:00:00 PM,79.151,10.0,
1399,05/05/18 08:00:00 PM,79.151,0.0,
1400,05/05/18 10:00:00 PM,78.975,0.0,
1401,05/06/18 12:00:00 AM,78.800,0.0,
1402,05/06/18 02:00:00 AM,78.800,0.0,
1403,05/06/18 04:00:00 AM,78.800,0.0,
1404,05/06/18 06:00:00 AM,78.975,3.0,
1405,05/06/18 08:00:00 AM,79.151,60.0,
1406,05/06/18 10:00:00 AM,79.678,74.0,
1407,05/06/18 12:00:00 PM,80.029,160.0,
1408,05/06/18 02:00:00 PM,80.559,144.0,
1409,05/06/18 04:00:00 PM,80.206,65.0,
1410,05/06/18 06:00:00 PM,80.382,17.0,
1411,05/06/18 08:00:00 PM,80.206,0.0,
1412,05/06/18 10:00:00 PM,80.206,0.0,
1413,05/07/18 12:00:00 AM,80.029,0.0,
1414,05/07/18 02:00:00 AM,80.029,0.0,
1415,05/07/18 04:00:00 AM,79.853,0.0,
1416,05/07/18 06:00:00 AM,79.853,3.0,
1417,05/07/18 08:00:00 AM,80.382,34.0,
1418,05/07/18 10:00:00 AM,80.382,22.0,
1419,05/07/18 12:00:00 PM,80.735,78.0,
1420,05/07/18 02:00:00 PM,80.735,144.0,
1421,05/07/18 04:00:00 PM,81.090,88.0,
1422,05/07/18 06:00:00 PM,81.090,20.0,
1423,05/07/18 08:00:00 PM,81.090,0.0,
1424,05/07/18 10:00:00 PM,81.090,0.0,
1425,05/08/18 12:00:00 AM,80.911,0.0,
1426,05/08/18 02:00:00 AM,80.559,0.0,
1427,05/08/18 04:00:00 AM,80.382,0.0,
1428,05/08/18 06:00:00 AM,80.559,1.0,
1429,05/08/18 08:00:00 AM,80.911,47.0,
1430,05/08/18 10:00:00 AM,81.266,93.0,
1431,05/08/18 12:00:00 PM,81.621,144.0,
1432,05/08/18 02:00:00 PM,81.621,136.0,
1433,05/08/18 04:00:00 PM,81.442,93.0,
1434,05/08/18 06:00:00 PM,81.442,13.0,
1435,05/08/18 08:00:00 PM,81.797,0.0,
1436,05/08/18 10:00:00 PM,81.621,0.0,
1437,05/09/18 12:00:00 AM,80.911,0.0,
1438,05/09/18 02:00:00 AM,80.206,0.0,
1439,05/09/18 04:00:00 AM,79.326,0.0,
1440,05/09/18 06:00:00 AM,79.326,7.0,
1441,05/09/18 08:00:00 AM,79.678,99.0,
1442,05/09/18 10:00:00 AM,80.029,91.0,
1443,05/09/18 12:00:00 PM,80.735,200.0,
1444,05/09/18 02:00:00 PM,81.266,256.0,
1445,05/09/18 04:00:00 PM,80.559,144.0,
1446,05/09/18 06:00:00 PM,79.853,39.0,
1447,05/09/18 08:00:00 PM,79.853,0.0,
1448,05/09/18 10:00:00 PM,80.206,0.0,
1449,05/10/18 12:00:00 AM,79.678,0.0,
1450,05/10/18 02:00:00 AM,79.151,0.0,
1451,05/10/18 04:00:00 AM,79.151,0.0,
1452,05/10/18 06:00:00 AM,79.151,6.0,
1453,05/10/18 08:00:00 AM,79.326,106.0,
1454,05/10/18 10:00:00 AM,79.678,144.0,
1455,05/10/18 12:00:00 PM,80.029,104.0,
1456,05/10/18 02:00:00 PM,80.382,304.0,
1457,05/10/18 04:00:00 PM,80.206,224.0,
1458,05/10/18 06:00:00 PM,79.678,22.0,
1459,05/10/18 08:00:00 PM,79.678,0.0,
1460,05/10/18 10:00:00 PM,79.502,0.0,
1461,05/11/18 12:00:00 AM,79.502,0.0,
1462,05/11/18 02:00:00 AM,79.502,0.0,
1463,05/11/18 04:00:00 AM,79.326,0.0,
1464,05/11/18 06:00:00 AM,78.975,6.0,
1465,05/11/18 08:00:00 AM,79.326,107.0,
1466,05/11/18 10:00:00 AM,79.678,200.0,
1467,05/11/18 12:00:00 PM,80.029,200.0,
1468,05/11/18 02:00:00 PM,79.853,248.0,
1469,05/11/18 04:00:00 PM,79.678,117.0,
1470,05/11/18 06:00:00 PM,78.975,16.0,
1471,05/11/18 08:00:00 PM,78.975,0.0,
1472,05/11/18 10:00:00 PM,78.975,0.0,
1473,05/12/18 12:00:00 AM,78.975,0.0,
1474,05/12/18 02:00:00 AM,78.800,0.0,
1475,05/12/18 04:00:00 AM,78.800,0.0,
1476,05/12/18 06:00:00 AM,78.800,2.0,
1477,05/12/18 08:00:00 AM,78.800,42.0,
1478,05/12/18 10:00:00 AM,78.975,70.0,
1479,05/12/18 12:00:00 PM,78.800,76.0,
1480,05/12/18 02:00:00 PM,78.800,42.0,
1481,05/12/18 04:00:00 PM,78.800,43.0,
1482,05/12/18 06:00:00 PM,78.449,15.0,
1483,05/12/18 08:00:00 PM,78.274,0.0,
1484,05/12/18 10:00:00 PM,78.274,0.0,
1485,05/13/18 12:00:00 AM,78.274,0.0,
1486,05/13/18 02:00:00 AM,78.274,0.0,
1487,05/13/18 04:00:00 AM,78.274,0.0,
1488,05/13/18 06:00:00 AM,78.274,3.0,
1489,05/13/18 08:00:00 AM,78.449,71.0,
1490,05/13/18 10:00:00 AM,78.624,90.0,
1491,05/13/18 12:00:00 PM,78.624,70.0,
1492,05/13/18 02:00:00 PM,78.449,22.0,
1493,05/13/18 04:00:00 PM,78.624,40.0,
1494,05/13/18 06:00:00 PM,78.274,1.0,
1495,05/13/18 08:00:00 PM,77.923,0.0,
1496,05/13/18 10:00:00 PM,77.923,0.0,
1497,05/14/18 12:00:00 AM,77.923,0.0,
1498,05/14/18 02:00:00 AM,77.923,0.0,
1499,05/14/18 04:00:00 AM,77.923,0.0,
1500,05/14/18 06:00:00 AM,78.274,6.0,
1501,05/14/18 08:00:00 AM,78.449,54.0,
1502,05/14/18 10:00:00 AM,78.975,248.0,
1503,05/14/18 12:00:00 PM,78.800,200.0,
1504,05/14/18 02:00:00 PM,78.449,65.0,
1505,05/14/18 04:00:00 PM,78.975,112.0,
1506,05/14/18 06:00:00 PM,78.800,4.0,
1507,05/14/18 08:00:00 PM,78.624,0.0,
1508,05/14/18 10:00:00 PM,78.624,0.0,
1509,05/15/18 12:00:00 AM,78.624,0.0,
1510,05/15/18 02:00:00 AM,78.624,0.0,
1511,05/15/18 04:00:00 AM,78.624,0.0,
1512,05/15/18 06:00:00 AM,78.624,3.0,
1513,05/15/18 08:00:00 AM,78.624,70.0,
1514,05/15/18 10:00:00 AM,78.975,81.0,
1515,05/15/18 12:00:00 PM,79.326,136.0,
1516,05/15/18 02:00:00 PM,79.326,168.0,
1517,05/15/18 04:00:00 PM,79.502,85.0,
1518,05/15/18 06:00:00 PM,78.975,2.0,
1519,05/15/18 08:00:00 PM,78.975,0.0,
1520,05/15/18 10:00:00 PM,78.975,0.0,
1521,05/16/18 12:00:00 AM,78.975,0.0,
1522,05/16/18 02:00:00 AM,78.800,0.0,
1523,05/16/18 04:00:00 AM,78.800,0.0,
1524,05/16/18 06:00:00 AM,78.800,4.0,
1525,05/16/18 08:00:00 AM,78.975,73.0,
1526,05/16/18 10:00:00 AM,79.151,115.0,
1527,05/16/18 12:00:00 PM,79.678,144.0,
1528,05/16/18 02:00:00 PM,80.559,109.0,
1529,05/16/18 04:00:00 PM,80.911,33.0,
1530,05/16/18 06:00:00 PM,80.206,10.0,
1531,05/16/18 08:00:00 PM,79.502,0.0,
1532,05/16/18 10:00:00 PM,78.975,0.0,
1533,05/17/18 12:00:00 AM,79.502,0.0,
1534,05/17/18 02:00:00 AM,79.502,0.0,
1535,05/17/18 04:00:00 AM,79.678,0.0,
1536,05/17/18 06:00:00 AM,79.853,3.0,
1537,05/17/18 08:00:00 AM,79.678,35.0,
1538,05/17/18 10:00:00 AM,79.326,60.0,
1539,05/17/18 12:00:00 PM,79.326,19.0,
1540,05/17/18 02:00:00 PM,79.502,18.0,
1541,05/17/18 04:00:00 PM,79.326,18.0,
1542,05/17/18 06:00:00 PM,79.326,8.0,
1543,05/17/18 08:00:00 PM,79.326,0.0,
1544,05/17/18 10:00:00 PM,78.975,0.0,
1545,05/18/18 12:00:00 AM,79.326,0.0,
1546,05/18/18 02:00:00 AM,79.151,0.0,
1547,05/18/18 04:00:00 AM,79.326,0.0,
1548,05/18/18 06:00:00 AM,79.151,4.0,
1549,05/18/18 08:00:00 AM,79.151,66.0,
1550,05/18/18 10:00:00 AM,79.502,63.0,
1551,05/18/18 12:00:00 PM,79.853,123.0,
1552,05/18/18 02:00:00 PM,80.029,24.0,
1553,05/18/18 04:00:00 PM,79.853,119.0,
1554,05/18/18 06:00:00 PM,80.029,3.0,
1555,05/18/18 08:00:00 PM,79.326,0.0,
1556,05/18/18 10:00:00 PM,79.326,0.0,
1557,05/19/18 12:00:00 AM,79.151,0.0,
1558,05/19/18 02:00:00 AM,79.678,0.0,
